          ID   lat_alloc   lon_alloc  area_alloc     lat_ori     lon_ori    area_ori   area_diff  area_error loc_km_diff alloc_score      ix      ix     lat_mod     lon_mod    area_mod      Modify
         150      39.512    -120.554      97.532      39.509    -120.554     100.000      -2.468      -0.025       0.333       0.086    7134    6059      39.509    -120.554     100.000            
         151      39.471    -120.104     360.244      39.474    -120.107     363.000      -2.756      -0.008       0.422       0.090    7188    6064      39.474    -120.107     363.000            
         152      39.446    -121.562      57.720      39.457    -121.645      69.000     -11.280      -0.163       7.248       1.892    7013    6067      39.457    -121.645      69.000            
         153      39.454    -120.287      21.678      39.451    -120.291      24.000      -2.322      -0.097       0.478       0.276    7166    6066      39.451    -120.291      24.000            
         154      39.446    -120.654      74.384      39.449    -120.652      73.000       1.384       0.019       0.376       0.107    7122    6067      39.449    -120.652      73.000            
         155      39.421    -120.537      12.682      39.420    -120.539      12.000       0.682       0.057       0.205       0.175    7136    6070      39.420    -120.539      12.000            
         156      39.412    -122.954     745.491      39.410    -122.955     741.000       4.491       0.006       0.238       0.054    6846    6071      39.410    -122.955     741.000            
         157      39.396    -120.096     443.124      39.391    -120.096     439.000       4.124       0.009       0.555       0.120    7189    6073      39.391    -120.096     439.000            
         158      39.396    -121.137    1258.905      39.393    -121.143    1262.000      -3.095      -0.002       0.615       0.125    7064    6073      39.393    -121.143    1262.000            
         159      39.379    -120.496      81.330      39.380    -120.496      73.000       8.330       0.114       0.111       0.140    7141    6075      39.380    -120.496      73.000            
         160      39.379    -120.137     135.132      39.379    -120.141     134.000       1.132       0.008       0.344       0.077    7184    6075      39.379    -120.141     134.000            
         161      39.362    -122.512     254.667      39.360    -122.510     264.000      -9.333      -0.035       0.281       0.084    6899    6077      39.360    -122.510     264.000            
         162      39.329    -120.637     306.568      39.327    -120.642     314.000      -7.432      -0.024       0.485       0.115    7124    6081      39.327    -120.642     314.000            
         163      39.321    -120.112      95.472      39.326    -120.114      97.000      -1.528      -0.016       0.581       0.130    7187    6082      39.326    -120.114      97.000            
         164      39.321    -121.312     184.833      39.324    -121.311     183.000       1.833       0.010       0.345       0.079    7043    6082      39.324    -121.311     183.000            
         165      39.321    -120.237      37.686      39.324    -120.241      41.000      -3.314      -0.081       0.480       0.216    7172    6082      39.324    -120.241      41.000            
         166      39.304    -120.596      11.508      39.301    -120.597      12.000      -0.492      -0.041       0.344       0.231    7129    6084      39.301    -120.597      12.000            
         167      39.271    -120.929      52.602      39.274    -120.930      47.000       5.602       0.119       0.344       0.220    7089    6088      39.274    -120.930      47.000            
         168      39.237    -121.271    2868.086      39.241    -121.269    2870.000      -1.914      -0.001       0.476       0.096    7048    6092      39.241    -121.269    2870.000            
         169      39.196    -123.188     273.614      39.197    -123.181     282.000      -8.386      -0.030       0.615       0.146    6818    6097      39.197    -123.181     282.000            
         170      39.162    -120.146    1322.058      39.161    -120.142    1299.000      23.058       0.018       0.363       0.090    7183    6101      39.161    -120.142    1299.000            
         171      39.137    -120.954     267.798      39.137    -120.954     272.000      -4.202      -0.015       0.000       0.012    7086    6104      39.137    -120.954     272.000            
         172      39.112    -120.471     123.094      39.110    -120.468     124.000      -0.906      -0.007       0.341       0.074    7144    6107      39.110    -120.468     124.000            
         173      39.079    -122.537     312.224      39.082    -122.536     323.000     -10.776      -0.033       0.344       0.095    6896    6111      39.082    -122.536     323.000            
         174      39.062    -120.412     292.208      39.061    -120.407     295.000      -2.792      -0.009       0.448       0.097    7151    6113      39.061    -120.407     295.000            
         175      39.054    -121.312     730.828      39.052    -121.315     733.000      -2.172      -0.003       0.342       0.071    7043    6114      39.052    -121.315     733.000            
         176      38.996    -120.312      14.906      39.001    -120.309      15.000      -0.094      -0.006       0.613       0.321    7163    6121      39.001    -120.309      15.000            
         177      38.904    -120.604      37.429      38.902    -120.602      39.000      -1.571      -0.040       0.281       0.122    7128    6132      38.902    -120.602      39.000            
         178      38.871    -120.438     215.039      38.868    -120.439     214.000       1.039       0.005       0.344       0.074    7148    6136      38.868    -120.439     214.000            
