        ID       lat       lon  area_Input   area_CaMa       error        diff    Type     ix1   iy1     ix2   iy2       area1       area2
   2969013    19.921    99.846     6086.20     6139.81        0.01       53.61       0    1119   280    -999  -999      6139.8      -999.0
   2969014    19.946    99.738     5907.17     6139.81        0.04      232.64       0    1119   280    -999  -999      6139.8      -999.0
   2969015     0.000     0.000        0.00     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   2969016    19.429    99.463      257.82     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   2969017    19.188    99.429      147.84     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   2969018    20.112    99.779      204.39     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   2969019    20.229    99.804      519.68     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   2969020     0.000     0.000        0.00     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   2969025    19.696    99.521      428.82      440.16        0.03       11.34       0    1119   281    -999  -999       440.2      -999.0
   2969028    19.354    99.871      164.29     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   2969029    19.854    99.846     3141.96     3138.58       -0.00       -3.38       1    1119   282    -999  -999      3138.6      -999.0
   2969030    19.688   100.188     5581.53     5609.97        0.01       28.44       0    1121   282    -999  -999      5610.0      -999.0
   2969069    17.704   101.413     4047.18     4547.57        0.12      500.39       0    1126   290    -999  -999      4547.6      -999.0
   2969071    17.054   101.521      247.32     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   2969076    16.862   102.188     1332.81      961.16       -0.28     -371.65       1    1128   293    -999  -999       961.2      -999.0
   2969077    17.487   102.804     1179.28     1477.37        0.25      298.09       0    1131   291    -999  -999      1477.4      -999.0
   2969078    17.821   102.438     2061.88     2016.06       -0.02      -45.82       2    1130   290    1131   290      1540.5       475.6
   2969079    17.188   102.438     1296.70      987.98       -0.24     -308.72       1    1129   291    -999  -999       988.0      -999.0
   2969080    16.496   102.129     1714.21     1908.26        0.11      194.06       0    1129   294    -999  -999      1908.3      -999.0
   2969081    16.121   101.663     1362.27      629.78       -0.54     -732.50       1    1126   295    -999  -999       629.8      -999.0
   2969082    16.096   102.571    10900.73    10505.26       -0.04     -395.47       1    1130   297    -999  -999     10505.3      -999.0
   2969083    16.354   102.963    28890.71    29056.06        0.01      165.36       0    1132   295    -999  -999     29056.1      -999.0
   2969086    16.337   103.579     7057.74     6929.88       -0.02     -127.86       1    1134   295    -999  -999      6929.9      -999.0
   2969087    15.304   103.288    28146.16    28551.23        0.01      405.07       0    1134   299    -999  -999     28551.2      -999.0
   2969090    17.879   102.721   304786.69   304814.28        0.00       27.59       0    1131   289    -999  -999    304814.3      -999.0
   2969095    17.396   104.796   373365.91   373389.03        0.00       23.12       0    1139   291    -999  -999    373389.0      -999.0
   2969096    16.954   104.504     2356.99     1866.09       -0.21     -490.90       1    1137   292    -999  -999      1866.1      -999.0
   2969100    16.537   104.738   390144.09   390776.66        0.00      632.56       0    1139   294    -999  -999    390776.7      -999.0
   2969101    15.321   105.496   419426.94   418996.59       -0.00     -430.34       1    1143   298    -999  -999    418996.6      -999.0
   2969115    16.062   104.029     3231.45     2710.69       -0.16     -520.76       1    1137   295    -999  -999      2710.7      -999.0
   2969116    15.004   104.638     3051.33     3033.99       -0.01      -17.34       2    1138   301    1139   301      1539.6      1494.4
   2969120    15.654   103.562     1254.60     1317.53        0.05       62.93       0    1134   298    -999  -999      1317.5      -999.0
   2969123    15.046   104.021     2874.48     2813.76       -0.02      -60.72       1    1136   301    -999  -999      2813.8      -999.0
   2969124    15.337   104.163    44918.38    45114.44        0.00      196.07       0    1137   299    -999  -999     45114.4      -999.0
   2969150    15.779   104.138    46593.83    46672.52        0.00       78.69       0    1137   297    -999  -999     46672.5      -999.0
   2969151     0.000     0.000        0.00     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   2969152    16.187   103.754    40524.04    40979.34        0.01      455.31       0    1136   296    -999  -999     40979.3      -999.0
   2969153    16.254   103.071    29429.38    29734.13        0.01      304.75       0    1133   295    -999  -999     29734.1      -999.0
   2969160    16.112   101.663     1414.13      629.78       -0.55     -784.35       1    1126   295    -999  -999       629.8      -999.0
   2969161    15.962   102.029      378.42      527.28        0.39      148.87       0    1129   296    -999  -999       527.3      -999.0
   2969165    16.846   101.946      933.51      961.16        0.03       27.66       0    1128   293    -999  -999       961.2      -999.0
   2969166     0.000     0.000        0.00     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   2969167    16.912   102.238      862.24      927.78        0.08       65.54       0    1129   292    -999  -999       927.8      -999.0
   2969168    16.921   102.588       57.87     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   2969170    16.679   102.354      300.89     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   2969171    16.387   102.129     2015.93     2281.91        0.13      265.98       0    1129   295    -999  -999      2281.9      -999.0
   2969200    15.221   104.863   106219.44   106544.10        0.00      324.66       0    1140   300    -999  -999    106544.1      -999.0
   2969210    14.687   105.154     1422.71     1632.08        0.15      209.37       0    1141   302    -999  -999      1632.1      -999.0
   2969211    14.896   105.079     3354.76     3775.44        0.13      420.68       0    1141   301    -999  -999      3775.4      -999.0
   2969220    15.237   105.246   115646.02   115663.98        0.00       17.95       0    1141   299    -999  -999    115664.0      -999.0
   2969221    15.287   105.471   119409.97   119447.44        0.00       37.47       0    1142   299    -999  -999    119447.4      -999.0
   2969230    15.329   103.679    34603.35    35788.15        0.03     1184.80       0    1135   299    -999  -999     35788.2      -999.0
   2969231    15.329   103.379    28273.65    28551.23        0.01      277.59       0    1134   299    -999  -999     28551.2      -999.0
   2969232    15.437   103.013    24820.36    28079.67        0.13     3259.30       0    1133   299    -999  -999     28079.7      -999.0
   2969233    14.737   102.204     4265.60     4283.83        0.00       18.22       0    1129   302    -999  -999      4283.8      -999.0
   2969234    15.021   102.279     5306.38     5355.38        0.01       49.00       0    1129   301    -999  -999      5355.4      -999.0
   2969235    14.379   102.263      474.76      905.55        0.91      430.79       0    1130   302    -999  -999       905.6      -999.0
   2969237    15.546   103.071     1075.91     1268.03        0.18      192.12       0    1133   298    -999  -999      1268.0      -999.0
   2969240    15.137   103.429     4739.11     4126.46       -0.13     -612.65       1    1134   301    -999  -999      4126.5      -999.0
   2969245    15.571   103.821     3341.43     3865.52        0.16      524.09       0    1136   298    -999  -999      3865.5      -999.0
   2969248    15.646   103.746      744.56     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   2969250    15.129   104.338     2932.75     2956.89        0.01       24.14       0    1137   300    -999  -999      2956.9      -999.0
   2969255    15.837   104.454     1640.10     1508.41       -0.08     -131.70       1    1139   297    -999  -999      1508.4      -999.0
   2969256    15.504   104.971     2225.79     2150.85       -0.03      -74.95       1    1140   298    -999  -999      2150.8      -999.0
   2969257     0.000     0.000        0.00     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   2969400    16.396   104.571      785.04      740.64       -0.06      -44.40       0    1138   295    -999  -999       740.6      -999.0
   2969410     0.000     0.000        0.00     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   2969415    17.079   104.254      869.85     1147.50        0.32      277.65       0    1137   293    -999  -999      1147.5      -999.0
   2969417    16.637   104.704     1316.28     1074.04       -0.18     -242.24       1    1138   293    -999  -999      1074.0      -999.0
   2969420    17.862   103.779     5270.41     5110.56       -0.03     -159.85       1    1135   289    -999  -999      5110.6      -999.0
   2969425    17.262   102.596      413.41      773.69        0.87      360.28       0    1131   292    -999  -999       773.7      -999.0
   2969430    17.904   101.671   295044.91   296382.34        0.00     1337.44       0    1127   289    -999  -999    296382.3      -999.0
   2969435    17.429   101.271      724.22      756.83        0.05       32.61       0    1126   291    -999  -999       756.8      -999.0
   2969437    17.279   101.154      385.14      532.82        0.38      147.68       0    1125   292    -999  -999       532.8      -999.0
   2969439     0.000     0.000        0.00     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   2969440    19.212    99.988     1755.48     1761.07        0.00        5.58       0    1120   284    -999  -999      1761.1      -999.0
   2969441     0.000     0.000        0.00     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   2969442    19.254    99.846      528.19      771.48        0.46      243.29       0    1120   283    -999  -999       771.5      -999.0
   2969450     0.000     0.000        0.00     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   2969451     0.000     0.000        0.00     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   2969452     0.000     0.000        0.00     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   2969453     0.000     0.000        0.00     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   2969460    17.304   101.779     1243.75     1298.84        0.04       55.09       0    1127   292    -999  -999      1298.8      -999.0
   2969500    16.721   104.629     1224.05     1074.04       -0.12     -150.01       1    1138   293    -999  -999      1074.0      -999.0
   2969501     0.000     0.000        0.00     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   2969510     0.000     0.000        0.00     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   2969520     0.000     0.000        0.00     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   2969550     0.000     0.000        0.00     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   2997500    55.229    80.329     3881.71     3875.26       -0.00       -6.44       1    1042   139    -999  -999      3875.3      -999.0
   2998110    70.754   136.079   223317.06   225044.50        0.01     1727.44       0    1265    77    -999  -999    225044.5      -999.0
   2998150    69.504   132.088     1574.80     1369.91       -0.13     -204.88       2    1248    83    1246    83       728.9       641.0
   2998343    62.954   147.188      164.69      309.78        0.88      145.08       0    1309   109    -999  -999       309.8      -999.0
   2998400    69.579   147.438   304845.28   304960.56        0.00      115.28       0    1311    82    -999  -999    304960.6      -999.0
   2998401    64.046   141.896    51047.16    51077.20        0.00       30.04       0    1288   105    -999  -999     51077.2      -999.0
   2998420    64.529   143.154       26.10     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   2998450    69.179   154.488    29945.17    29945.70        0.00        0.53       0    1338    84    -999  -999     29945.7      -999.0
   2998451    68.471   153.304    18149.26    18340.70        0.01      191.44       0    1333    87    -999  -999     18340.7      -999.0
   2998500    67.396   153.629   370045.16   371864.69        0.00     1819.53       0    1335    91    -999  -999    371864.7      -999.0
   2998510    68.713   158.721   530559.38   530550.25       -0.00       -9.12       0    1355    86    -999  -999    530550.2      -999.0
   2998702    68.113   164.179    29978.50    29976.46       -0.00       -2.04       0    1378    88    -999  -999     29976.5      -999.0
   2998720    68.154   161.171    49195.32    49269.37        0.00       74.05       0    1365    88    -999  -999     49269.4      -999.0
   2998800    68.529   174.146     6807.48     6403.00       -0.06     -404.48       1    1418    86    -999  -999      6403.0      -999.0
   2999150    71.979   114.063    78486.65    78599.09        0.00      112.44       0    1177    73    -999  -999     78599.1      -999.0
   2999200    65.613    72.646    47974.30    47998.84        0.00       24.54       0    1012    99    -999  -999     47998.8      -999.0
   2999250    66.604    82.271   112697.64   114451.01        0.02     1753.37       0    1049    94    -999  -999    114451.0      -999.0
   2999500    66.996    78.196    94023.40    94142.38        0.00      118.98       0    1033    93    -999  -999     94142.4      -999.0
   2999850    71.979   102.446   274367.44   274584.78        0.00      217.34       0    1130    73    -999  -999    274584.8      -999.0
   2999910    72.171   123.354   203133.78   203236.80        0.00      103.02       0    1214    72    -999  -999    203236.8      -999.0
   2999920    68.704   118.454   127981.59   128352.32        0.00      370.73       0    1195    86    -999  -999    128352.3      -999.0
   3102400     5.629   -76.746     1569.54     1482.74       -0.06      -86.80       1     413   338    -999  -999      1482.7      -999.0
   3102420     2.371   -75.912     1280.70      866.42       -0.32     -414.28       1     416   352    -999  -999       866.4      -999.0
   3102550     7.229   -76.437     3494.61     3507.91        0.00       13.29       0     415   332    -999  -999      3507.9      -999.0
   3102600     5.846   -76.229      287.91      338.59        0.18       50.67       0     416   337    -999  -999       338.6      -999.0
   3102650     7.987   -76.237     4581.15     4484.21       -0.02      -96.93       1     415   329    -999  -999      4484.2      -999.0
   3102800    11.254   -73.696      553.00      553.47        0.00        0.47       0     426   315    -999  -999       553.5      -999.0
   3102850    10.921   -72.954      420.14      558.71        0.33      138.57       0     428   317    -999  -999       558.7      -999.0
   3103045     3.054   -76.579      133.03     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   3103055     2.521   -76.371       36.80     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   3103060     2.462   -76.621      720.42      568.58       -0.21     -151.84       1     415   351    -999  -999       568.6      -999.0
   3103070     4.171   -76.496       89.11     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   3103075     3.229   -76.421     1519.30     1488.53       -0.02      -30.77       2     415   349     416   348       893.2       595.4
   3103090     4.412   -75.879     1671.67     1944.05        0.16      272.38       0     417   343    -999  -999      1944.0      -999.0
   3103110     4.904   -75.621      174.24     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   3103140     5.687   -75.879      468.01      846.06        0.81      378.05       0     417   338    -999  -999       846.1      -999.0
   3103190     7.579   -75.421      955.69      994.43        0.04       38.74       0     418   330    -999  -999       994.4      -999.0
   3103350    10.496   -74.129      969.52     1083.71        0.12      114.19       0     424   319    -999  -999      1083.7      -999.0
   3103400     1.871   -76.262      182.86     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   3103430     2.029   -75.771     1011.20      705.85       -0.30     -305.36       1     417   354    -999  -999       705.8      -999.0
   3103440     3.412   -75.604     1510.80     1125.03       -0.26     -385.77       1     418   348    -999  -999      1125.0      -999.0
   3103460     3.371   -75.121     2716.98     2809.79        0.03       92.81       0     421   347    -999  -999      2809.8      -999.0
   3103465     4.421   -75.362      754.72     1029.83        0.36      275.11       0     419   343    -999  -999      1029.8      -999.0
   3103470     4.004   -74.496      927.21      945.08        0.02       17.87       0     423   345    -999  -999       945.1      -999.0
   3103480     5.779   -74.679     2340.66     2362.10        0.01       21.44       0     421   338    -999  -999      2362.1      -999.0
   3103520     5.196   -74.571     2541.13     2855.51        0.12      314.38       0     423   340    -999  -999      2855.5      -999.0
   3103530     5.646   -74.062     1572.90     1405.63       -0.11     -167.27       1     424   339    -999  -999      1405.6      -999.0
   3103560     5.862   -73.704     2254.82     2437.76        0.08      182.93       0     425   338    -999  -999      2437.8      -999.0
   3103570    10.096   -73.154      422.44      710.93        0.68      288.49       0     428   320    -999  -999       710.9      -999.0
   3103580     6.204   -73.171      614.12      700.29        0.14       86.17       0     428   336    -999  -999       700.3      -999.0
   3103620     7.346   -72.987      246.99     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   3103700     6.454   -72.421      159.22     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   3104500     7.879   -72.621     1604.00     1450.21       -0.10     -153.79       1     429   330    -999  -999      1450.2      -999.0
   3104600     8.579   -72.612     2017.00     1967.38       -0.02      -49.62       1     430   327    -999  -999      1967.4      -999.0
   3106250     4.854   -73.229     1642.64     1610.38       -0.02      -32.25       1     428   340    -999  -999      1610.4      -999.0
   3106300     3.762   -73.196     2528.44     2552.31        0.01       23.87       0     428   346    -999  -999      2552.3      -999.0
   3106350     5.512   -72.771      201.55     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   3106500     7.204   -72.637      847.28     1064.90        0.26      217.63       0     430   332    -999  -999      1064.9      -999.0
   3121100     1.204   -76.646      341.77     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   3121190     1.604   -75.604      448.73      477.86        0.06       29.13       0     418   353    -999  -999       477.9      -999.0
   3121200     1.471   -75.487     1676.79     1641.02       -0.02      -35.77       1     419   354    -999  -999      1641.0      -999.0
   3141300     5.237   -76.596     1860.55     1984.53        0.07      123.99       0     415   339    -999  -999      1984.5      -999.0
   3141310     4.962   -76.612     1835.30     1954.56        0.06      119.27       0     414   341    -999  -999      1954.6      -999.0
   3141800     2.912   -77.271     3350.95     3328.79       -0.01      -22.16       1     412   349    -999  -999      3328.8      -999.0
   3142600     0.871   -77.696      212.10     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   3142800     1.662   -77.012      336.71      425.22        0.26       88.50       0     413   354    -999  -999       425.2      -999.0
   3205220     0.000     0.000        0.00     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   3205230     8.712   -70.979      349.21      585.80        0.68      236.59       0     437   326    -999  -999       585.8      -999.0
   3205290     9.671   -69.921      543.37      637.04        0.17       93.66       0     440   322    -999  -999       637.0      -999.0
   3205300    10.204   -69.896     3521.72     3806.61        0.08      284.89       0     441   320    -999  -999      3806.6      -999.0
   3205650    10.321   -63.962      562.35      588.08        0.05       25.74       0     465   319    -999  -999       588.1      -999.0
   3206080     0.000     0.000        0.00     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   3206100     8.387   -70.679      460.48      498.44        0.08       37.97       0     438   327    -999  -999       498.4      -999.0
   3206150     8.512   -70.454      809.66     1508.35        0.86      698.69       0     439   327    -999  -999      1508.3      -999.0
   3206610     5.904   -64.487    12199.92    12226.17        0.00       26.25       0     462   337    -999  -999     12226.2      -999.0
   3206620     0.000     0.000        0.00     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   3206630     5.971   -64.421    25853.40    26358.80        0.02      505.40       0     463   337    -999  -999     26358.8      -999.0
   3206640     0.000     0.000        0.00     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   3206720     8.146   -63.604   820866.00   821608.19        0.00      742.19       0     466   328    -999  -999    821608.2      -999.0
   3206800     3.137   -65.871    39730.04    40232.14        0.01      502.10       0     457   348    -999  -999     40232.1      -999.0
   3218050     1.962   -67.096    71430.73    72378.82        0.01      948.09       0     452   353    -999  -999     72378.8      -999.0
   3218100     1.996   -66.946    41785.71    42089.40        0.01      303.69       0     453   352    -999  -999     42089.4      -999.0
   3264500   -27.371   -55.871   934850.50   935649.00        0.00      798.50       0     497   470    -999  -999    935649.0      -999.0
   3265010   -25.263   -65.396     6978.37     6979.15        0.00        0.78       0     459   461    -999  -999      6979.1      -999.0
   3265050   -25.329   -64.546     1752.87     1744.43       -0.00       -8.44       1     462   463    -999  -999      1744.4      -999.0
   3265100   -26.221   -63.762    45978.38    46293.75        0.01      315.37       0     465   465    -999  -999     46293.8      -999.0
   3265300   -27.971   -58.829  2128815.25  2128866.50        0.00       51.25       0     485   472    -999  -999   2128866.5      -999.0
   3265600     0.000     0.000        0.00     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   3265601   -32.671   -60.721  2557777.00  2557751.25       -0.00      -25.75       0     478   490    -999  -999   2557751.2      -999.0
   3265700   -32.904   -64.737      374.80      642.09        0.71      267.29       0     461   492    -999  -999       642.1      -999.0
   3265810     0.000     0.000        0.00     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   3265815     0.000     0.000        0.00     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   3265910   -28.971   -58.537    14146.26    14145.44       -0.00       -0.82       0     487   476    -999  -999     14145.4      -999.0
   3268100   -22.721   -64.371     4865.38     4778.80       -0.02      -86.58       1     463   450    -999  -999      4778.8      -999.0
   3268210   -24.713   -65.271      882.89      963.85        0.09       80.96       0     459   459    -999  -999       963.8      -999.0
   3268270   -23.704   -64.487    22208.51    22316.72        0.00      108.20       0     462   455    -999  -999     22316.7      -999.0
   3268310   -24.563   -64.271       80.20     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   3268900   -26.296   -59.387    98761.23    98846.35        0.00       85.12       0     483   465    -999  -999     98846.4      -999.0
   3269300   -29.829   -57.679     9951.88    10360.05        0.04      408.18       0     490   480    -999  -999     10360.1      -999.0
   3274050   -28.879   -67.571      402.88      401.05       -0.00       -1.83       0     449   476    -999  -999       401.0      -999.0
   3274080   -27.554   -67.012      302.80     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   3274100   -27.396   -65.979      878.24      539.85       -0.39     -338.39       1     456   471    -999  -999       539.9      -999.0
   3274110   -27.663   -65.771      812.90      930.10        0.14      117.20       0     457   471    -999  -999       930.1      -999.0
   3274120   -27.104   -65.596      568.84      572.00        0.01        3.16       0     457   468    -999  -999       572.0      -999.0
   3274130   -26.388   -65.346      398.13      403.57        0.01        5.44       0     458   466    -999  -999       403.6      -999.0
   3274140   -26.521   -65.221     4162.50     4144.18       -0.00      -18.32       1     460   466    -999  -999      4144.2      -999.0
   3274800   -31.096   -65.121     1612.97     2067.81        0.28      454.84       0     460   485    -999  -999      2067.8      -999.0
   3275100   -31.504   -68.629    27816.57    27835.14        0.00       18.57       0     446   486    -999  -999     27835.1      -999.0
   3275130   -31.913   -69.696     3556.70     3552.06       -0.00       -4.64       1     442   489    -999  -999      3552.1      -999.0
   3275140   -31.879   -69.687     8467.47     9041.38        0.07      573.91       0     442   488    -999  -999      9041.4      -999.0
   3275150   -31.946   -69.721     3486.90     3552.06        0.02       65.16       0     442   489    -999  -999      3552.1      -999.0
   3275200   -32.871   -69.762     1768.58     1687.97       -0.05      -80.61       1     441   493    -999  -999      1688.0      -999.0
   3275210   -32.846   -69.271     6984.44     7110.59        0.02      126.15       0     443   492    -999  -999      7110.6      -999.0
   3275250   -33.779   -69.254     2460.11     2563.49        0.04      103.38       0     443   496    -999  -999      2563.5      -999.0
   3275270   -33.388   -67.154   136357.77   136525.64        0.00      167.88       0     451   494    -999  -999    136525.6      -999.0
   3275280   -34.671   -69.321     2764.15     3047.34        0.10      283.19       0     443   499    -999  -999      3047.3      -999.0
   3275290   -34.588   -68.562     4901.02     5172.50        0.06      271.48       0     446   499    -999  -999      5172.5      -999.0
   3275310   -33.021   -65.679      275.25      362.55        0.32       87.30       0     457   492    -999  -999       362.5      -999.0
   3275400   -35.079   -68.846     4044.72     3817.16       -0.06     -227.56       1     443   502    -999  -999      3817.2      -999.0
   3275450     0.000     0.000        0.00     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   3275500   -36.729   -69.946     3180.23     3369.25        0.06      189.02       0     440   507    -999  -999      3369.2      -999.0
   3275700   -37.096   -69.721    14811.26    15380.15        0.04      568.90       0     442   508    -999  -999     15380.2      -999.0
   3275750   -38.829   -64.829   300855.88   300896.75        0.00       40.88       0     461   516    -999  -999    300896.8      -999.0
   3275800   -38.529   -69.404    30657.22    30937.14        0.01      279.92       0     443   515    -999  -999     30937.1      -999.0
   3275880   -39.796   -71.221      991.34     1160.52        0.17      169.19       0     435   520    -999  -999      1160.5      -999.0
   3275950   -41.054   -71.154     3940.50     4165.94        0.06      225.44       0     436   525    -999  -999      4165.9      -999.0
   3275990   -40.454   -63.687   113156.87   113552.37        0.00      395.50       0     466   522    -999  -999    113552.4      -999.0
   3276100   -42.096   -71.171     1297.15     1123.33       -0.13     -173.82       1     436   528    -999  -999      1123.3      -999.0
   3276150   -42.721   -70.546     1478.34     1469.65       -0.01       -8.69       1     437   531    -999  -999      1469.7      -999.0
   3276200   -43.846   -68.496    29191.65    29183.67       -0.00       -7.98       0     446   536    -999  -999     29183.7      -999.0
   3276300   -44.963   -71.354     1022.90      864.94       -0.15     -157.95       1     434   540    -999  -999       864.9      -999.0
   3276320     0.000     0.000        0.00     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   3276800   -50.263   -71.896    17009.64    17141.28        0.01      131.64       0     433   562    -999  -999     17141.3      -999.0
   3289050   -43.696   -71.304     1318.89     1143.39       -0.13     -175.50       1     435   536    -999  -999      1143.4      -999.0
   3290500   -43.138   -71.579     4538.85     4297.59       -0.05     -241.26       2     434   532     432   532      3773.4       524.2
   3292100   -41.371   -71.746      844.32      718.57       -0.15     -125.75       1     435   526    -999  -999       718.6      -999.0
   3308100     7.629   -60.062     2559.65     2949.17        0.15      389.52       0     480   330    -999  -999      2949.2      -999.0
   3308300     6.379   -60.379    12685.16    13274.32        0.05      589.15       0     479   335    -999  -999     13274.3      -999.0
   3308400     6.429   -58.821    52972.41    53179.29        0.00      206.88       0     485   335    -999  -999     53179.3      -999.0
   3308600     5.854   -58.587    67767.81    68539.55        0.01      771.74       0     486   337    -999  -999     68539.6      -999.0
   3309300     5.312   -58.529     2537.19     2752.37        0.08      215.18       0     486   340    -999  -999      2752.4      -999.0
   3309400     4.887   -58.246     3856.39     3673.54       -0.05     -182.85       1     488   342    -999  -999      3673.5      -999.0
   3309700     5.262   -57.621      296.85     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   3410100     4.846   -57.712      528.38     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   3411100     5.104   -56.521     5064.04     5085.01        0.00       20.97       0     494   340    -999  -999      5085.0      -999.0
   3411500     4.896   -55.562     3524.93     3561.85        0.01       36.92       0     498   342    -999  -999      3561.9      -999.0
   3412700     3.662   -54.221      794.56     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   3458100     0.000     0.000        0.00     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   3458200     0.000     0.000        0.00     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   3469050   -31.379   -57.979   242700.41   242775.11        0.00       74.70       0     489   486    -999  -999    242775.1      -999.0
   3469150   -33.196   -56.896    12763.14    13201.66        0.03      438.52       0     493   493    -999  -999     13201.7      -999.0
   3469200   -32.229   -55.412    13857.51    13945.87        0.01       88.35       0     499   489    -999  -999     13945.9      -999.0
   3469210     0.000     0.000        0.00     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   3469300   -32.129   -54.996      883.24      774.57       -0.12     -108.66       1     501   488    -999  -999       774.6      -999.0
   3469400   -32.446   -55.221    11611.12    11619.10        0.00        7.98       0     500   490    -999  -999     11619.1      -999.0
   3469900     0.000     0.000        0.00     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   3469910     0.000     0.000        0.00     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   3471100     0.000     0.000        0.00     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   3471200     0.000     0.000        0.00     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   3471300     0.000     0.000        0.00     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   3471400     0.000     0.000        0.00     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   3472100     0.000     0.000        0.00     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   3472200     0.000     0.000        0.00     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   3512100     3.412   -53.879     7703.16     8007.25        0.04      304.09       0     505   347    -999  -999      8007.2      -999.0
   3512400     4.971   -54.437    62194.04    62588.21        0.01      394.17       0     503   341    -999  -999     62588.2      -999.0
