        ID       lat       lon   area_CaMa  area_GRanD       error        diff      ix      iy     cap_mcm  year  damname                         rivname
      2715    41.771    -7.946       266.5       216.4         0.2        50.1     689     193       164.5  1958  Paradela                        Cavado                        
      2718    41.696    -8.087       913.4       613.4         0.5       300.0     688     194        65.0  1953  Salamonde                       Cavado                        
      2720    41.654    -8.229       913.4       772.9         0.2       140.6     688     194       170.6  1955  Canicada                        Cavado                        
      2723    41.579    -6.187     63364.5     63289.8         0.0        74.7     696     195        28.0  1952  Castro                          Duero                         
      2725    41.529    -5.987     16004.6     15991.0         0.0        13.5     697     194      1200.0  1934  Ricobayo                        Esla                          
      2726    41.529    -3.554       676.5       761.5        -0.1       -85.0     707     195        58.1  1951  LinaresdelArroyo                Riaza                         
      2727    41.496    -6.262     63783.3     63366.0         0.0       417.3     696     194        28.0  1961  Miranda                         Douro                         
      2728    41.496    -6.087     63364.5     63080.8         0.0       283.7     696     195        66.5  1949  Villalcampo                     Duero                         
      2730    41.379    -6.346     63783.3     63731.3         0.0        52.0     696     194        63.8  1958  Picote                          Douro                         
      2731    41.337    -3.879       579.9       804.9        -0.3      -225.0     706     195        14.5  1953  Burgomillodo                    Duraton                       
      2732    41.304    -6.471     71018.3     63891.3         0.1      7127.0     695     195       128.8  1964  Bemposta                        Douro                         
      2733    41.271    -6.321      6808.2      6995.8        -0.0      -187.6     696     196      2648.6  1970  Almendra                        Tormes                        
      2734    41.262    -1.796       861.8      1472.2        -0.4      -610.4     713     196        83.7  1960  LaTranquera                     Piedra                        
      2735    41.212    -6.687     72178.7     71932.1         0.0       246.6     694     196       114.8  1963  Aldeadavila                     Duero                         
      2736    41.162    -7.371     89278.9     85295.1         0.0      3983.8     691     196        97.0  1975  Valeira                         Douro                         
      2737    41.146    -8.646     97356.8     97335.0         0.0        21.8     686     196       110.0  1985  Crestuma                        Douro                         
      2738    41.146    -7.737     90673.7     90667.3         0.0         6.5     690     196        95.0  1973  Regua                           Douro                         
      2739    41.137    -7.112     84927.9     80921.3         0.0      4006.6     692     196        83.1  1982  Pocinho                         Douro                         
      2741    41.096    -8.262      3209.8      3263.3        -0.0       -53.5     688     195       124.0  1988  Torrao                          Tamega                        
      2742    41.087    -8.129     92083.1     92012.5         0.0        70.5     688     196       148.4  1972  Carrapatelo                     Douro                         
      2744    41.046    -6.804     72178.7     72175.0         0.0         3.7     694     196       181.5  1956  Saucelle                        Duero                         
      2746    41.004    -3.296       557.1       375.7         0.5       181.4     707     196        55.7  1954  ElVado                          Jarama                        
      2747    40.996    -3.571       482.1       673.2        -0.3      -191.1     705     197        49.2  1940  PuentesViejas                   Lozoya                        
      2748    40.987    -7.537       530.8       359.1         0.5       171.7     690     197        99.8  1965  Vilar                           Tavora                        
      2749    40.987    -3.646       482.1       399.6         0.2        82.4     705     197        48.5  1956  Riosequillo                     Lozoya                        
      2750    40.987    -0.696       455.9       670.6        -0.3      -214.8     717     197        26.3  1926  CuevaForadada                   Martin                        
      2751    40.954    -3.562       482.1       722.9        -0.3      -240.8     705     197        22.5  1882  ElVillar                        Lozoya                        
      2752    40.946    -3.779       482.1       248.1         0.9       234.0     705     197        37.5  1967  LaPinilla                       Lozoya                        
      2753    40.937    -3.196       548.1       473.4         0.2        74.7     708     196        50.5  1982  Belena                          Sorbe                         
      2754    40.912    -0.212      2671.8      2671.5         0.0         0.3     719     197        54.8  1982  Calanda                         Guadalope                     
      2755    40.912    -3.479       982.8       923.2         0.1        59.6     706     197       426.0  1972  ElAtazar                        Lozoya                        
      2756    40.837    -2.621       692.5       570.7         0.2       121.9     710     197        68.0  1993  LaTajera                        Tajuna                        
      2757    40.771    -0.321      1010.6      1226.1        -0.2      -215.5     718     198        52.5  1932  Santolea                        Guadalope                     
      2759    40.721    -4.696       621.1       853.9        -0.3      -232.8     701     198        58.6  1993  LasCogotas                      Adaja                         
      2762    40.662    -5.596      1431.2      1849.4        -0.2      -418.2     698     199       560.0  1960  SantaTeresaSaddleDam            Tormes                        
      2764    40.537    -3.787       560.6       526.9         0.1        33.8     705     198        45.0  1970  ElPardo                         Manzanares                    
      2766    40.529    -6.479       572.5       807.2        -0.3      -234.7     694     199        22.4  1931  Agueda                          Agueda                        
      2767    40.496    -2.746      3953.8      3849.3         0.0       104.5     710     198       802.6  1956  Entrepenas                      Tajo                          
      2768    40.429    -4.537      1057.0      1041.5         0.0        15.5     702     199       208.0  1913  ElBurguillo                     Alberche                      
      2769    40.396    -2.779      3317.9      3307.7         0.0        10.2     710     199      1638.7  1957  Buendia                         Guadiela                      
      2770    40.371    -4.312      2024.8      1918.4         0.1       106.4     703     199       148.3  1955  NoName                          NoName                        
      2771    40.362    -1.204       845.8       813.9         0.0        31.9     715     199        22.0  1960  ArquillodeSanBlas               Guadalaviar                   
      2772    40.362    -2.821      8007.4      7398.1         0.1       609.3     709     199        30.7  1910  Bolarque                        Tajo                          
      2773    40.337    -8.196      3317.5      3063.5         0.1       254.0     688     199       450.0  1981  Aguieira                        Mondego                       
      2774    40.337    -4.254      2024.8      2015.1         0.0         9.7     703     199        15.2  1952  Picadas                         Alberche                      
      2776    40.312    -8.246      3317.5      3286.3         0.0        31.3     688     199        24.1  1981  Raiva                           Mondego                       
      2778    40.246    -8.162       708.7       647.1         0.1        61.5     688     200        89.0  1984  Fronhas                         Alva                          
      2779    40.221    -6.129      1874.9      1846.3         0.0        28.6     696     199       924.2  1961  GabrielY.Galan                  Alagon                        
      2782    40.112    -5.321      1713.5      1745.6        -0.0       -32.1     700     200        84.7  1958  Rosarito                        Tietar                        
      2783    40.096    -6.254      2722.7      2445.5         0.1       277.2     695     200        53.0  1965  Valdeobispo                     Alagon                        
      2785    40.087    -0.546      1131.6      1430.3        -0.2      -298.7     717     200       137.7  1978  Arenos                          Mijares                       
      2786    40.062    -6.037       544.7       375.7         0.4       169.0     697     200        58.5  1985  Jerte                           Jerte                         
      2788    40.029    -0.162      1520.0      1479.6         0.0        40.4     720     200        19.7  1920  MariaCristina                   LaViuda                       
      2789    40.012    -0.229      1837.9      2487.2        -0.3      -649.3     718     200        49.3  1960  Sichar                          Mijares                       
      2790    39.946    -7.196       489.1       363.3         0.3       125.8     692     201        77.8  1949  Idanha                          Ponsul                        
      2791    39.921    -8.129      2641.4      2417.7         0.1       223.7     688     201       720.0  1954  Cabril                          Zezere                        
      2792    39.854    -8.221      2641.4      2630.3         0.0        11.1     688     201        49.0  1955  Bouqa                           Zezere                        
      2793    39.846    -5.987      3841.1      4447.5        -0.1      -606.4     698     200        22.0  1967  TorrejonTietar                  Tietar                        
      2794    39.837    -4.296     27150.5     27151.3        -0.0        -0.8     704     201        41.0  1967  Castrejon                       Tajo                          
      2795    39.829    -5.987     36748.8     36749.1        -0.0        -0.2     697     201       176.3  1966  TorrejonTajo                    Tajo                          
      2796    39.796    -4.087       415.9       367.3         0.1        48.6     704     202        18.1  1971  Guajaraz                        Guajaraz                      
      2798    39.779    -5.612     36748.8     36171.7         0.0       577.1     697     201      1450.0  1964  Valdecanas                      Tajo                          
      2799    39.779    -5.087     35196.2     34732.7         0.0       463.5     700     201       113.0  1969  Azutan                          Tajo                          
      2800    39.729    -6.887     51803.2     51579.5         0.0       223.7     693     202      3162.0  1969  Alcantara2                      Tajo                          
      2801    39.729    -1.096      4372.8      4272.5         0.0       100.3     716     202       221.3  1955  Benageber                       Turia                         
      2802    39.671    -0.912      5358.9      4879.8         0.1       479.1     717     202        70.9  1967  Loriguilla                      Turia                         
      2803    39.662    -7.537     59034.3     57659.0         0.0      1375.3     690     202       260.0  1975  Cedillo                         Tajo                          
      2804    39.646    -3.654       886.5       732.3         0.2       154.1     705     202       133.0  1977  Finisterre                      Algodor                       
      2805    39.571    -2.112      3235.8      2946.9         0.1       288.9     712     202      1112.0  1955  Alarcon                         Jucar                         
      2806    39.562    -7.812       779.3      1411.3        -0.4      -632.0     690     201       116.5  1951  Pracana                         Ocreza                        
      2807    39.546    -1.504      3332.7      3309.3         0.0        23.4     714     202       874.0  1974  Contreras                       Cabriel                       
      2808    39.546    -8.321      3879.6      3957.9        -0.0       -78.3     688     202      1095.0  1951  CastelodoBode                   Zezere                        
      2809    39.546    -7.804     60678.9     59093.3         0.0      1585.6     689     202        92.5  1973  Fratel                          Tejo                          
      2811    39.379    -5.012     24554.3     24548.2         0.0         6.1     701     203      1640.0  1956  Cijara                          Guadiana                      
      2812    39.371    -4.254       991.4       760.9         0.3       230.4     703     203       185.0  1997  TorredeAbraham                  Bullaque                      
      2813    39.346    -0.862       726.0      1064.9        -0.3      -338.9     715     202        37.5  1969  Forata                          Magro                         
      2815    39.279    -0.854     16556.6     16399.7         0.0       156.9     717     203        29.0  1989  ElNaranjero                     Jucar                         
      2817    39.262    -0.921     16556.6     16346.4         0.0       210.2     717     203       116.0  1989  CortesdePallas                  Jucar                         
      2818    39.237    -1.037     16227.2     16202.9         0.0        24.3     716     204        11.0  1952  Embarcaderos                    Jucar                         
      2821    39.154    -6.862      1137.8      1018.3         0.1       119.5     693     204       207.4  1987  VillardelRey                    Zapaton                       
      2822    39.146    -5.187     25992.6     25917.8         0.0        74.7     700     204       640.0  1962  GarciadeSola                    Guadiana                      
      2823    39.137    -0.654     19368.7     17086.5         0.1      2282.2     718     204       340.4  1994  Tous                            Jucar                         
      2825    39.062    -3.996     16313.3     16280.4         0.0        32.9     705     204        52.0  1973  ElVicario                       Guadiana                      
      2826    39.062    -3.004      1127.3       948.3         0.2       179.0     708     204        47.8  1959  Penarroya                       Guadiana                      
      2827    39.054    -8.171      1238.7      1180.4         0.0        58.3     688     204       164.3  1958  Montargil                       Sor                           
      2828    39.021    -7.971      2286.4      2280.7         0.0         5.7     689     204       205.4  1957  Maranhao                        Seda                          
      2829    38.996    -7.146       638.4       578.7         0.1        59.8     691     204       203.0  1967  Caia                            Caia                          
      2830    38.987    -5.537     26385.1     26359.6         0.0        25.5     699     204       900.0  1961  Orellana                        Guadiana                      
      2831    38.937    -0.479       543.0       492.5         0.1        50.6     719     205        69.2  1995  Bellus                          Albaida                       
      2832    38.921    -5.479      7674.3      7653.4         0.0        20.9     699     205       346.0  1964  ZujarSaddleDam                  Zujar                         
      2833    38.912    -5.412      7674.3      7433.2         0.0       241.0     699     205      3231.8  1989  LaSerena                        Zujar                         
      2834    38.812    -0.354       393.5       466.2        -0.2       -72.7     719     206        29.5  1958  Beniarres                       Serpis                        
      2835    38.787    -6.271      1552.4      2502.1        -0.4      -949.7     696     206       851.7  1992  Alange                          Matachel                      
      2836    38.762    -3.787      1812.5      1811.3         0.0         1.2     706     205        33.5  1992  VegadeJabalon                   Jabalon                       
      2838    38.696    -3.271       500.8       536.7        -0.1       -36.0     708     206        62.0  1991  Marisanchez                     Jabalon                       
      2843    38.529    -6.121      1552.4      1198.3         0.3       354.0     696     206        49.2  1983  LosMolinosdeMatachel            Matachel                      
      2844    38.529    -4.096       741.6       554.3         0.3       187.4     704     207        28.0  1950  ElAlisillo                      Montoro                       
      2845    38.512    -7.712       264.5       262.1         0.0         2.4     689     206        15.3  1982  MonteNovo                       Degebe                        
      2846    38.504    -1.871       544.1       753.6        -0.3      -209.5     712     206        33.3  1918  ElTalave                        Mundo                         
      2847    38.421    -8.396       746.4       749.1        -0.0        -2.7     688     207        94.0  1949  PegodoAltar                     SantaCatarina                 
      2848    38.387    -2.212       905.8      1208.5        -0.3      -302.7     711     207       178.7  1933  Fuensanta                       Segura                        
      2849    38.362    -1.779      2689.1      2600.6         0.0        88.5     713     207       436.4  1960  ElCenajo                        Segura                        
      2850    38.362    -2.912      1217.9      1220.6        -0.0        -2.6     709     206       346.5  1969  Guadalmena                      Guadalmena                    
      2851    38.337    -1.646      1088.1      2711.9        -0.6     -1623.8     713     206        35.8  1960  Camarillas                      Mundo                         
      2852    38.279    -7.912       386.9       210.9         0.8       176.0     689     207       132.5  1977  Alvito                          Odivelas                      
      2853    38.262    -5.221       453.8       423.6         0.1        30.2     699     207        40.9  1973  SierraBoyera                    Guadiato                      
      2855    38.229    -3.971      2457.6      2242.5         0.1       215.1     705     207       322.0  1932  Jandula                         Jandula                       
      2856    38.221    -1.596       516.6       850.1        -0.4      -333.5     712     209        21.6  1915  Alfonso13                       Quipar                        
      2857    38.196    -7.496     58871.8     55053.6         0.1      3818.3     691     208      4150.0  2002  Alqueva                         Guadiana                      
      2858    38.187    -2.262       595.5       316.1         0.9       279.4     711     208        10.0  1973  Taibilla                        Taibilla                      
      2859    38.187    -8.112       386.9       430.7        -0.1       -43.8     689     207        96.0  1972  Odivelas                        Odivelas                      
      2860    38.179    -3.571       612.9       660.8        -0.1       -47.9     706     207       245.0  1991  LaFernandina                    Guarrizas                     
      2861    38.171    -2.796       657.1       558.2         0.2        99.0     709     209       500.0  1945  TrancodeBeas                    Guadalquivir                  
      2863    38.162    -3.996      2457.6      2431.3         0.0        26.2     705     207        15.0  1932  Encinarejo                      Jandula                       
      2864    38.162    -3.479      1109.1      1356.0        -0.2      -246.8     707     207       173.0  1954  Guadalen                        Guadalen                      
      2867    38.087    -4.929       970.1       988.6        -0.0       -18.4     700     208       286.8  1972  PuenteNuevo                     Guadiato                      
      2868    38.087    -3.504      2883.5      2871.8         0.0        11.7     707     208       475.0  1996  Giribaile                       Guadalimar                    
      2869    38.071    -4.246       741.3       797.7        -0.1       -56.4     703     207       228.7  1989  Yeguas                          Yeguas                        
      2870    38.046    -4.671      1214.3      1201.6         0.0        12.7     702     208       147.4  1928  Guadalmellato                   Guadalmellato                 
      2872    37.987    -5.954       752.9      1136.6        -0.3      -383.7     696     208       202.0  1948  ElPintado                       Viar                          
      2873    37.954    -4.629      1214.3      1288.5        -0.1       -74.2     702     208       157.0  1991  SanRafaeldeNavallana            Guadalmellato                 
      2874    37.929    -8.079       649.5       351.1         0.9       298.5     688     209        96.3  1968  Roxo                            Roxo                          
      2876    37.904    -5.212      1981.4      1660.0         0.2       321.4     699     209       347.0  1963  Bembezar                        Bembezar                      
      2882    37.829    -5.046      1488.8      1488.5         0.0         0.2     701     208       103.0  1935  LaBrena                         Guadiato                      
      2883    37.804    -1.962       845.2       427.4         1.0       417.8     713     209        14.2  1806  Valdeinfierno                   Luchena                       
      2885    37.804    -6.287       877.8       826.5         0.1        51.3     695     209       168.0  1987  Zufre                           RiveradeHuelva                
      2886    37.771    -5.687       685.1       468.7         0.5       216.4     698     209       134.6  1990  Huesna                          Huesna                        
      2889    37.737    -1.821      1879.8      1421.0         0.3       458.8     713     210        29.5  1887  Puentes3                        Guadalentin                   
      2891    37.721    -6.087       565.2       522.8         0.1        42.4     696     209        58.8  1927  Cala                            Cala                          
      2892    37.712    -6.812       182.5       166.2         0.1        16.3     693     209        28.5  1982  Sotiel                          Olivargas                     
      2893    37.671    -6.187       877.8       981.8        -0.1      -104.0     695     209        56.4  1956  LaManilla                       Huelva                        
      2894    37.637    -4.229      1342.4      1189.3         0.1       153.1     704     210       165.0  1997  Vadomojon                       Guadajoz                      
      2895    37.562    -7.521       993.6      2150.5        -0.5     -1156.9     691     209       452.0  1989  Chanza                          Chanza                        
      2896    37.562    -2.954      4069.4      4053.5         0.0        15.9     709     210       546.0  1984  Negratin                        GuadianaMenor                 
      2898    37.512    -8.437       687.4       508.3         0.4       179.1     687     210       485.0  1968  SantaClara                      Mira                          
      2899    37.462    -6.979       313.5       312.8         0.0         0.7     692     211        54.7  1962  ElSancho                        Meca                          
      2901    37.329    -1.896      2177.7      2136.2         0.0        41.5     713     211       190.7  1986  CuevasdeAlmanzora               Almanzora                     
      2904    37.279    -4.387      5062.8      4697.2         0.1       365.6     703     211       980.0  1969  Iznajar                         Genil                         
      2905    37.262    -8.379       327.7       212.1         0.5       115.6     687     212        43.4  1991  Funcho                          Arade                         
      2906    37.237    -8.379       327.7       216.9         0.5       110.8     687     212        28.4  1955  Arade                           Arade                         
      2909    37.129    -5.246       304.6       301.0         0.0         3.7     700     212        73.7  1994  PuebladeCazalla                 Corbones                      
      2910    37.037    -5.754       670.9       442.2         0.5       228.8     697     212        66.0  1947  TorredelAguila                  SaladodeMoron                 
      2912    36.946    -4.804      1892.8      1595.2         0.2       297.6     701     213       150.1  1972  Guadalteba                      Guadalteba                    
      2913    36.946    -4.804      1892.8      1595.2         0.2       297.6     701     213       135.4  1973  Guadalhorce                     Guadalhorce                   
      2915    36.912    -3.537       443.2       348.3         0.3        94.9     706     213        56.5  1986  Beznar                          Izbor                         
      2916    36.879    -3.021       476.9       524.0        -0.1       -47.1     708     213        70.0  1983  Beninar                         GrandedeAdra                  
      2918    36.862    -3.496      1296.0      1085.6         0.2       210.5     706     214       117.1  2003  Rules                           Guadalfeo                     
      2920    36.796    -5.754      1438.6      1352.7         0.1        85.9     698     213       215.4  1961  Bornos                          Guadalete                     
      2921    36.671    -5.787       759.0       691.5         0.1        67.6     698     214       800.0  1995  Guadalcacin2                    Majaceite                     
      2922    36.662    -5.562       393.8       341.0         0.2        52.7     699     214       135.0  1964  LosHurones                      Majaceite                     
      2923    36.537    -4.962       155.7       143.5         0.1        12.2     701     215        61.0  1971  LaConcepcion                    Verde                         
      2924    36.371    -5.737       376.4       351.6         0.1        24.8     698     215       231.0  1992  Barbate                         Barbate                       
      2925    36.312    -5.462       266.0       144.2         0.8       121.9     699     216        87.0  1965  Guadarranque                    Guadarranque                  
      2932    35.404    -0.254      4230.6      4015.9         0.1       214.7     719     219        14.0  1935  Cheurfas                        Mekerra                       
      2933    35.279    -0.062      8065.0      6773.8         0.2      1291.2     720     219        73.0  1948  BouHanifia                      ElHamkam                      
      2934    35.246    -5.296       295.2       435.8        -0.3      -140.6     700     220        30.0  1934  AlThelat                        Lao                           
      2935    35.154    -6.096      3757.0      3700.6         0.0        56.3     696     220         4.0  1981  GardeduLoukkos                  Loukkos                       
      2936    35.129    -0.037      2216.1      2147.5         0.0        68.6     721     220       100.0  1985  Ouizert                         Sahouat                       
      2937    35.087    -3.812       900.8       756.6         0.2       144.1     705     220        43.0  1981  MohamedBenAbdelkrimelKhattabi   Neckor                        
      2938    35.096    -1.137      1367.0      1137.5         0.2       229.5     716     220       110.0  1988  SidiAbdelli                     Isser                         
      2939    34.946    -5.837      1706.4      1805.1        -0.1       -98.7     698     221       807.0  1979  OuedelMakhazine                 Loukkos                       
      2940    34.879    -1.646      4753.5      4470.9         0.1       282.6     714     221        13.5  1988  Souani                          NoName                        
      2941    34.737    -2.804     52248.2     52133.8         0.0       114.4     709     222        42.0  1955  MechraHomadi                    Moulouya                      
      2942    34.712    -1.504       984.7       988.9        -0.0        -4.2     715     222        63.0  1946  BeniBahdel                      Tafna                         
      2943    34.662    -2.937     52248.2     50178.0         0.0      2070.1     709     222       730.0  1967  Mohammed5                       Moulouya                      
      2944    34.637    -4.187       708.8       553.1         0.3       155.7     704     222       317.0  1999  Asfalou                         Asfalou                       
      2945    34.596    -5.204      6156.0      6140.6         0.0        15.4     700     222      3800.0  1996  AlWahda                         Ouergha                       
      2946    34.162    -4.746      3614.9      3617.3        -0.0        -2.4     702     224      1270.0  1973  Idriss1                         Inaouene                      
      2947    34.046    -5.904      5375.1      4546.4         0.2       828.7     697     224       297.0  1935  ElKansera                       Beht                          
      2948    33.937    -6.746      9565.7      9563.3         0.0         2.5     694     225       509.0  1974  SidiMohamedBenAbdellah          BouRegreg                     
      2949    33.929    -4.679      5574.0      5478.6         0.0        95.4     702     225        81.5  1990  AllalalFassi                    Sebou                         
      2950    33.504    -7.329      1990.1      1961.0         0.0        29.1     692     227        18.0  1931  Mellah                          Mellah                        
      2951    32.729    -2.571       449.8       430.2         0.0        19.6     711     230         1.6  1986  HammouOurzag                    HammouOurzag                  
      2952    32.729    -7.929     31307.5     31085.0         0.0       222.6     689     230        83.0  1944  Imfout                          OumerR'Bia                    
      2953    32.471    -7.629     28822.4     28484.7         0.0       337.7     690     231      2760.0  1979  AlMassira                       OumerR'Bia                    
      2954    32.321    -9.187      1028.2       992.0         0.0        36.2     685     231         2.1  1965  Safi                            Asmine                        
      2955    32.104    -6.462      6538.7      6513.6         0.0        25.0     695     232      1484.0  1953  BinelOuidane                    ElAbid                        
      2956    31.996    -4.462      4433.7      4402.8         0.0        30.9     703     232       380.0  1971  HassanAddakhil                  Ziz                           
      2957    31.846    -7.079      2649.4      2947.9        -0.1      -298.4     693     233       273.0  1986  Hassan1                         Lakhdar                       
      2958    31.812    -6.821      1123.0      1690.6        -0.3      -567.6     694     234         7.0  1984  SidiDriss                       Lakhdar                       
      2959    31.662    -7.254      1291.6      1498.7        -0.1      -207.1     692     235         5.5  1981  TimiNoutione                    Tessaout                      
      2960    31.646    -7.262      1291.6      1419.3        -0.1      -127.7     692     235       197.0  1969  MoulayYoussef                   Tessaout                      
      2961    31.512    -2.771     28628.2     26261.7         0.1      2366.6     709     235       350.0  1968  DjorfTorba                      Guir                          
      2962    31.354    -8.137      1617.8      1708.7        -0.1       -90.9     688     236        96.0  1935  LallaTakerkoust                 N'Fis                         
      2963    30.912    -6.762     14961.8     14958.5         0.0         3.3     693     237       592.0  1972  MansourEddahbi                  Draa                          
      2964    30.696    -8.137      5205.7      4440.2         0.2       765.5     688     238       110.0  1991  Aoulouz                         Souss-Massa                   
      2965    30.679    -9.204      1410.0      1304.1         0.1       105.9     684     237       216.0  1981  Abdelmoumen                     Issen                         
      2966    30.621    -7.296       462.9       315.1         0.5       147.8     691     238         3.0  1956  Taghdout                        Amra                          
      2967    29.846    -9.496      3843.8      3844.0        -0.0        -0.2     683     241       320.0  1972  YoussfBenTachfine               Massa                         
      2968    16.154   -12.662      9133.6      8791.5         0.0       342.2     670     296       500.0  1988  FoumGleita                      GorgolNoir                    
      2969    14.179    -0.746       597.2       467.0         0.3       130.2     717     303         2.5  1980  Boukouma                        NoName                        
      2970    14.112    -1.621      1008.8       586.7         0.7       422.2     715     305         2.2  1970  Djibo                           NoName                        
      2975    13.671    -6.087    131900.8    131740.6         0.0       160.2     696     306       175.0  1947  Markala                         Niger                         
      2980    13.321    -0.512      2004.7      1733.9         0.2       270.9     718     307         6.0  1950  Tougouri                        NoName                        
      2981    13.312    -1.512      2702.2      2614.5         0.0        87.7     714     307        31.0   -99  LacBam                          NoName                        
      2982    13.304    -0.279      2004.7      2346.0        -0.1      -341.3     718     307        10.5  1960  Dakiri                          Gouaya                        
      2983    13.262    -0.221      2654.0      2645.3         0.0         8.7     719     308         1.2  1952  Manni                           NoName                        
      2986    13.196   -10.429     28257.7     28136.8         0.0       120.9     679     308     11270.0  1988  Manantali                       Bafing                        
      2987    13.179    -1.162       769.0       583.8         0.3       185.2     716     308         4.0  1950  LacDem                          NoName                        
      2989    13.096    -1.221       769.0       758.9         0.0        10.1     716     308         1.5  1950  LacSian                         NoName                        
      2992    12.962    -0.454       425.2       490.2        -0.1       -65.0     718     309         2.4  1952  Zegnedegen                      NoName                        
      2995    12.821    -1.046       961.3      1005.8        -0.0       -44.4     717     310         4.9  1984  Korsimoro                       NoName                        
      2996    12.754    -3.429     36000.6     36001.9        -0.0        -1.3     707     309       250.0  1976  Lery                            Sourou                        
      2998    12.621    -0.079      3490.5      3396.1         0.0        94.4     720     310        10.6  1966  Bilanga                         NoName                        
      3000    12.529    -0.004      1149.4      1949.6        -0.4      -800.1     721     311         1.1  1966  Bilanga-Yanga                   NoName                        
      3001    12.496    -1.404      2072.9      2074.1        -0.0        -1.2     715     310        35.0  1947  Loumbila                        Massili                       
      3009    12.079    -2.029       245.1       210.4         0.2        34.8     712     312         2.3  1978  Savili                          NoName                        
      3013    11.637    -8.229     32259.9     31987.7         0.0       272.2     688     314      2170.0  1982  Selingue                        Sankarani                     
      3014    11.471    -0.546     35911.1     35369.5         0.0       541.6     718     315      1700.0  1992  Bagre                           WhiteVolta                    
      3017    10.871    -1.146       732.8       663.5         0.1        69.3     716     316        76.5  1977  Tono                            Tono                          
      3020    10.679    -5.096       726.1       724.1         0.0         2.0     699     317        50.0  1987  Douna                           Leraba                        
      3023    10.529   -12.662      2584.6      2491.7         0.0        92.9     670     318      1600.0  1999  Garafiri                        Konkoure                      
      3032     9.562    -5.262      1218.5      1211.5         0.0         7.1     700     322        22.9  1975  Bandama                         Bandama                       
      3037     9.296    -5.729       522.6       760.2        -0.3      -237.7     697     323        14.3  1974  SoloMougou                      Solomougou                    
      3041     7.029    -5.471     32831.1     32700.5         0.0       130.5     699     332     27680.0  1972  Kossou                          Bandama                       
      3042     6.837    -1.721       940.6       923.1         0.0        17.5     714     333        34.0   -99  Barekese                        Ofin                          
      3043     6.479   -10.671     20179.8     19973.8         0.0       206.1     677     335       229.6  1966  MountCoffee                     St.Paul                       
      3044     6.246    -7.046     47672.7     47661.0         0.0        11.6     692     335      8300.0  1980  Buyo                            Sassandra                     
      3045     6.229    -5.096     59626.3     59500.8         0.0       125.4     700     335       621.0  1979  Taabo                           Bandama                       
      3047     5.604    -3.171      9147.9      8889.1         0.0       258.8     708     338      1100.0  1959  Ayame1                          Bia                           
      3048     5.579    -3.162      9147.9      8905.2         0.0       242.7     708     338         6.9  1964  Ayame2                          Bia                           
      3049     5.571    -0.346      2565.9      2532.0         0.0        33.9     719     338       139.0  1978  Weija                           Densu                         
      3051    67.363    14.888        72.5        82.7        -0.1       -10.2     780      91        97.0  1974  Heggmovatn                      Heggmoelv                     
      3052    66.771    14.138       321.2       262.3         0.2        58.9     776      93      3468.0  1997  Storglomvatn                    Fykanaga                      
      3053    66.238    14.904       265.0       271.4        -0.0        -6.4     781      96       687.2  1967  Kalvatn                         Plura                         
      3057    65.863    12.904       226.7       172.6         0.3        54.0     772      97       116.0  1963  Hundalvatn                      Hundala                       
      3058    65.546    14.979       425.5       286.8         0.5       138.6     780      98       400.0  1968  Abelvattnet                     Gejman                        
      3060    65.012    13.538       650.5       694.3        -0.1       -43.8     776     100       458.0  1951  NamsvatnHoveddam                Namsen                        
      3061    64.829    15.004       533.6       508.1         0.1        25.5     780     101       249.0  1952  Borgadammen                     Fjallsjealven                 
      3062    64.713    14.196      1032.8       892.7         0.2       140.1     777     101       100.0  1969  Blasjon                         Angerman                      
      3063    64.571    14.113      1032.8      1299.9        -0.2      -267.1     777     101       100.0  1969  Jormsjon                        Angerman                      
      3064    64.512    14.138      2539.5      2537.4         0.0         2.1     777     102       500.0   -99  Kvarnbergsvattnet               Angerman                      
      3066    63.862    13.379       291.3       237.9         0.2        53.4     774     105       143.0  1963  Mjolkvattnet                    Langan                        
      3068    63.771    13.071      1590.8      1375.0         0.2       215.8     773     105      1180.0  1936  Torron                          Indalsalven                   
      3070    63.404    13.371      2749.6      3022.4        -0.1      -272.8     772     106       450.0  1974  Kallsjon                        Indalsalven                   
      3071    63.387    13.388      2749.6      3035.6        -0.1      -286.0     772     106       505.0  1944  Jarpstrommens                   Indalsalven                   
      3072    63.188    13.621      1286.2      1141.4         0.1       144.8     775     108       700.0  1966  Hackren                         Storbodstrommen               
      3073    62.996    11.829       637.2       681.0        -0.1       -43.7     769     109       625.0  1970  NesjoHoveddam                   Nea                           
      3074    62.987     9.129       338.8       332.7         0.0         6.2     757     109       180.0  1969  Follsjo                         Folla                         
      3075    62.938     9.129       338.8       291.7         0.2        47.2     757     109       206.0  1969  Grasjo                          Folla                         
      3076    62.929    12.154       319.1       269.8         0.2        49.4     770     109       185.0  1951  Sylsjo                          Nea                           
      3078    62.762    13.713      1480.7      1472.1         0.0         8.6     775     109       400.0  1974  Flasjon                         Ljungan                       
      3081    62.521    13.104       647.1       576.8         0.1        70.3     773     110       240.0  1972  Grundsjoarna                    Mittan                        
      3083    62.404    12.963      1422.7      1366.5         0.0        56.2     772     111       500.0  1962  Lossen                          Ljusnan                       
      3084    62.404     8.538       493.0       484.6         0.0         8.4     755     111       561.0  1956  Aursjo                          Aura                          
