ID,lat_alloc,lon_alloc,area_alloc,lat_ori,lon_ori,area_ori,loc_km_diff,ix,iy,Station Name,River Name
1857,34.14,134.47,104.847,34.065,134.194,-9999,26.793,10419,11420,大寺橋,旧吉野川
1858,34.099,134.424,3026.314,34.044,134.051,-9999,34.966,10386,11449,高瀬橋,吉野川
1859,34.037,134.158,180.915,34.034,133.969,-9999,17.457,10194,11494,天神橋,穴吹川
1860,34.023,134.066,129.637,34.033,133.842,-9999,20.717,10128,11504,貞光,貞光川
1861,34.028,134.031,55.295,33.89,133.816,225.6,25.084,10103,11500,田井,半田川
1862,33.91,133.505,138.469,33.862,133.78,1079,25.989,9724,11585,豊坂,銅山川
1863,33.794,133.758,80.608,33.789,133.737,-9999,2.022,9906,11669,南小川,南小川
1864,33.783,133.698,149.398,34.138,134.473,-9999,81.742,9863,11677,穴内川,穴内川
1865,33.78,133.663,72.07,34.11,134.448,-9999,81.277,9838,11679,立川川,立川川
1866,34.287,133.813,125.259,34.124,134.438,-9999,60.372,9946,11314,丸亀橋,土器川
1867,34.198,133.842,101.738,34.093,134.386,-9999,51.507,9967,11378,祓川橋,土器川
1868,34.174,133.888,90.214,34.14,134.47,-9999,53.802,10000,11395,常包橋,土器川
1869,34.165,133.926,71.378,34.099,134.424,-9999,46.516,10027,11402,御用橋,土器川
1870,34.151,133.948,61.543,34.037,134.158,181,23.14,10043,11412,天川,土器川
1871,34.117,133.972,37.193,34.023,134.065,130.3,13.506,10060,11436,明神,土器川
1872,34.185,133.877,96.815,34.03,134.031,51.9,22.306,9992,11387,大川（取水口）,土器川
1873,34.184,133.878,95.761,33.911,133.505,-9999,45.86,9993,11388,大川（本川）,土器川
1874,34.131,133.999,7.27,33.794,133.757,-9999,43.561,10080,11426,前の川上流,前の川
1875,34.265,133.831,107.215,33.783,133.698,-9999,54.858,9959,11330,高柳橋,土器川
1876,33.553,130.733,41.397,33.78,133.663,-9999,272.895,7728,11842,大隈,遠賀川
1877,33.66,130.688,294.119,34.287,133.813,136.5,297.035,7696,11765,川島,遠賀川
1878,33.74,130.73,372.943,34.198,133.842,106.7,292.045,7726,11708,勘六橋,遠賀川
1879,33.749,130.733,706.678,34.174,133.889,90,295.47,7728,11701,日の出橋,遠賀川
1880,33.792,130.71,879.164,34.164,133.926,72.1,300.022,7712,11670,唐熊,遠賀川
1881,33.816,130.706,916.428,34.151,133.948,59.6,301.852,7709,11653,中間,遠賀川
1882,33.619,130.674,118.569,34.117,133.972,37.7,310.101,7686,11795,秋松橋,穂波川
1883,33.569,130.852,62.093,34.186,133.877,99,288.097,7814,11831,添田,彦山川
1884,33.649,130.812,95.932,34.184,133.88,98.3,289.84,7785,11773,伊田,彦山川
1885,33.699,130.772,292.876,34.131,134.004,9.4,302.687,7756,11737,赤池,彦山川
1886,33.733,130.734,321.097,34.264,133.831,120.9,292.108,7729,11713,中島,彦山川
1887,33.666,130.812,57.977,33.554,130.733,42,14.425,7785,11761,夏吉,金辺川
1888,33.631,130.794,72.114,33.661,130.689,292,10.295,7772,11786,春日橋,中元寺川
1889,33.724,130.673,135.307,33.74,130.73,366,5.572,7685,11719,宮田橋,犬鳴川
1890,33.723,130.665,45.622,33.75,130.732,695,6.895,7679,11720,生見,八木山川
1891,33.783,130.733,7.577,33.792,130.711,887,2.27,7728,11677,野面,笹尾川
1892,33.799,130.726,12.268,33.816,130.707,925,2.579,7723,11665,石園,黒川
1893,33.812,130.673,22.501,33.619,130.675,113,21.408,7685,11656,木月,西川
1894,33.891,130.673,74.608,33.569,130.852,76,39.38,7685,11599,祇園橋,西川
1895,33.269,129.963,89.67,33.649,130.812,127,89.477,7174,12047,桃の川橋,松浦川
1896,33.301,129.967,118.99,33.699,130.772,309,86.857,7177,12024,川西橋,松浦川
1897,33.348,129.992,147.309,33.733,130.733,326,80.995,7195,11990,和田山橋,松浦川
1898,33.366,130.003,264.037,33.666,130.812,47,82.196,7203,11977,牟田部,松浦川
1899,33.41,129.984,385.955,33.631,130.793,72,79.052,7189,11945,養母田,松浦川
1900,33.447,129.985,422.238,33.724,130.673,123,70.873,7190,11919,松浦橋,松浦川
1901,33.312,130.073,39.612,33.723,130.664,46,71.363,7253,12016,中島橋,厳木川
1902,33.351,130.013,91.72,33.783,130.733,8,82.25,7210,11988,浦の川橋,厳木川
1903,33.37,129.948,69.196,33.799,130.726,13,86.488,7163,11974,上徳須恵,徳須恵川
1904,33.376,129.953,69.884,33.811,130.673,31,82.429,7167,11970,徳須恵橋,徳須恵川
1905,33.34,130.112,29.527,33.891,130.674,59,80.342,7281,11996,野々平,厳木川
1906,33.326,130.097,34.254,33.268,129.963,91,14.041,7270,12006,観音橋,厳木川
1907,32.908,130.026,9.09,33.3,129.967,120,43.822,7219,12307,富川,富川
1908,32.895,130.026,17.573,33.348,129.993,150,50.335,7219,12316,琴川橋,本明川
1909,32.852,130.045,36.308,33.366,130.004,275,57.134,7233,12347,裏山,本明川
1910,32.835,130.065,11.248,33.41,129.984,398.8,64.218,7247,12359,埋津,半造川
1911,32.835,130.074,15.362,33.447,129.986,434,68.37,7254,12359,半造橋,半造川
1912,32.858,130.087,83.037,33.312,130.073,38.5,50.369,7263,12343,不知火,本明川
1913,32.851,130.055,3.326,33.351,130.013,93,55.592,7240,12348,福田,福田川
1914,33.172,130.038,30.752,33.37,129.948,-9999,23.507,7228,12117,溝ノ上,六角川
1915,33.174,130.048,33.152,33.376,129.953,71,24.089,7235,12115,潮見橋,六角川
1916,33.185,130.049,41.771,33.34,130.111,-9999,18.135,7236,12107,大日堰,六角川
1917,33.213,130.074,91.921,33.325,130.096,-9999,12.59,7254,12087,新橋,六角川
1918,33.195,130.141,125.363,32.908,130.026,8.91,33.593,7302,12100,六角橋,六角川
1919,33.206,130.19,147.047,32.895,130.025,17.5,37.779,7337,12092,河口堰,六角川
1920,33.201,130.197,313.798,32.852,130.045,35.8,41.229,7342,12096,住ノ江橋,六角川
1921,33.194,130.02,9.476,32.835,130.065,87,40.036,7215,12101,武雄川,武雄川
1922,33.262,130.085,27.085,32.836,130.074,18.5,47.257,7262,12052,浦町橋,牛津川
1923,33.276,130.148,94.956,32.859,130.086,86,46.609,7307,12042,妙見橋,牛津川
1924,33.247,130.194,109.812,32.851,130.055,3.7,45.797,7340,12063,砥川大橋,牛津川
1925,33.263,130.19,11.983,33.172,130.039,28.1,17.321,7337,12051,晴気川,晴気川
1926,33.331,130.267,224.706,33.175,130.048,32.3,26.754,7393,12002,川上,嘉瀬川
1927,33.278,130.253,228.277,33.185,130.049,-9999,21.632,7383,12040,池森,嘉瀬川
1928,33.247,130.244,258.219,33.214,130.074,93.2,16.262,7376,12063,徳万,嘉瀬川
1929,33.224,130.253,259.828,33.196,130.141,146,10.894,7383,12079,久保田,嘉瀬川
1930,33.303,130.203,17.515,33.203,130.188,146,11.179,7347,12022,祇園,祗園川
1931,33.269,130.242,20.501,33.201,130.197,333.5,8.629,7375,12047,深町,祗園川
1932,33.28,130.277,3.692,33.193,130.02,-9999,25.822,7400,12039,植木,多布施川
1933,33.369,130.206,139.755,33.262,130.085,26.7,16.364,7349,11975,宮ノ渕,嘉瀬川
1934,33.44,130.205,25.061,33.276,130.148,95,18.947,7348,11924,中原,神水川
1935,33.251,130.972,528.2,33.246,130.195,121,72.411,7900,12060,小平,筑後川
1936,33.306,130.942,1117.707,33.263,130.189,-9999,70.305,7879,12020,小渕,筑後川
1937,33.312,130.931,1157.388,33.331,130.268,225.5,61.769,7871,12016,隈,筑後川
1938,33.347,130.833,1440.055,33.278,130.254,230.9,54.458,7800,11991,荒瀬,筑後川
1939,33.365,130.753,1562.556,33.246,130.244,253.8,49.207,7743,11978,恵蘇ノ宿,筑後川
1940,33.353,130.633,1709.052,33.224,130.253,254.5,38.178,7656,11986,片ノ瀬,筑後川
1941,33.319,130.494,2262.887,33.304,130.204,18.1,27.058,7556,12011,瀬ノ下,筑後川
1942,33.216,130.363,2802.722,33.271,130.235,20.5,13.399,7462,12085,若津,筑後川
1943,33.298,130.965,527.473,33.28,130.281,-9999,63.743,7895,12026,小ヶ瀬,玖珠川
1944,33.33,130.934,123.629,33.369,130.207,-9999,67.809,7873,12003,花月,花月川
1945,33.342,130.79,65.813,33.439,130.205,-9999,55.48,7769,11994,西隈ノ上,隈上川
1946,33.381,130.66,71.232,33.251,130.971,532.8,32.35,7676,11966,金丸橋,佐田川
1947,33.381,130.634,76.555,33.306,130.943,1125,29.943,7657,11966,栄田橋,小石原川
1948,33.342,130.691,57.239,33.313,130.931,1176,22.576,7698,11994,中央橋,巨瀬川
1949,33.377,130.552,174.14,33.346,130.832,1443,26.285,7598,11969,端間,宝満川
1950,33.313,130.367,49.899,33.364,130.753,1566,36.378,7465,12015,日出来橋,城原川
1951,33.319,130.387,27.6,33.353,130.632,1812,23.119,7479,12011,田手橋,田手川
1952,33.356,130.362,42.555,33.319,130.494,2295,12.955,7461,11984,仁比山,城原川
1953,33.259,130.374,51.322,33.216,130.365,2878,4.842,7470,12054,柴尾橋,城原川
1954,33.292,130.319,1.4,33.298,130.964,540.5,60.081,7430,12030,東渕,巨勢川
1955,33.295,130.317,1.291,33.33,130.934,130.2,57.587,7429,12028,東名,巨勢川
1956,33.298,130.303,23.741,33.342,130.789,68,45.516,7419,12026,廿橋,黒川
1957,33.184,131.033,281.353,33.381,130.661,98,40.968,7944,12108,杖立,筑後川
1958,33.23,130.983,523.436,33.381,130.634,78,36.563,7908,12075,小五馬,筑後川
1959,33.276,130.953,578.407,33.343,130.691,50,25.506,7887,12042,千丈,筑後川
1960,33.134,130.942,63.346,33.377,130.551,167,45.319,7879,12144,栃野,津江川
1961,33.11,130.962,39.153,33.313,130.367,50.8,59.867,7893,12161,川原,川原川
1962,33.117,130.969,39.399,33.319,130.387,29.6,58.698,7898,12156,上野田,上野田川
1963,33.276,131.117,382.428,33.356,130.362,-9999,70.863,8005,12042,竹中,玖珠川
1964,33.183,130.505,446.754,33.259,130.374,-9999,14.839,7564,12109,船小屋,矢部川
1965,33.122,130.44,527.333,33.291,130.319,-9999,21.877,7517,12153,浦島橋,矢部川
1966,33.12,130.473,58.418,33.295,130.314,-9999,24.423,7541,12154,安手橋,飯江川
1967,32.956,130.792,149.286,33.298,130.303,-9999,59.34,7771,12272,広瀬,菊池川
1968,32.98,130.735,322.79,33.184,131.033,286,35.862,7730,12255,中富,菊池川
1969,32.992,130.72,541.947,33.23,130.983,512.5,36.046,7719,12246,分田,菊池川
1970,33.01,130.687,580.944,33.275,130.954,579,38.528,7695,12233,山鹿,菊池川
1971,33.023,130.624,759.119,33.134,130.942,63,32.143,7650,12224,菰田,菊池川
1972,32.938,130.584,897.389,33.11,130.961,39,40.056,7621,12285,玉名,菊池川
1973,32.894,130.537,988.583,33.118,130.969,39,47.399,7587,12317,滑石,菊池川
1974,32.92,130.46,21.818,33.277,131.118,-9999,73.078,7532,12298,長洲,菊池川
1975,32.985,130.808,58.37,33.183,130.505,460,35.812,7782,12251,隈府,迫間川
1976,32.934,130.733,154.796,33.121,130.439,499,34.418,7728,12288,佐野,合志川
1977,32.972,130.727,206.205,33.12,130.473,43,28.849,7724,12261,芦原,合志川
1978,33.041,130.678,107.803,32.956,130.793,152,14.296,7689,12211,城,岩野川
1979,32.938,130.562,17.064,32.98,130.735,331.7,16.833,7605,12285,岩崎,繁根木川
1980,32.977,130.745,86.686,32.993,130.72,554,2.934,7737,12257,袋田,上内田川
1981,32.973,130.753,63.423,33.011,130.687,586,7.472,7743,12260,高田（廃止）,迫間川
1982,33.07,130.862,9.554,33.024,130.624,767.1,22.809,7821,12190,穴川,迫間川
1983,33.058,130.873,6.028,32.938,130.583,906,30.193,7829,12199,鳳来,鳳来川
1984,32.988,130.828,106.673,32.894,130.536,995,29.229,7797,12249,築地堰NO１,菊池川
1985,32.988,130.828,106.673,32.919,130.461,-9999,35.158,7797,12249,築地堰NO２,菊池川
1986,32.859,130.874,422.924,32.986,130.807,44,15.415,7830,12342,陣内,白川
1987,32.812,130.722,476.055,32.933,130.733,156,13.458,7720,12376,子飼橋,白川
1988,32.798,130.712,476.611,32.971,130.727,203.8,19.238,7713,12386,銀座橋,白川
1989,32.797,130.708,476.723,33.041,130.678,109.8,27.205,7710,12387,代継橋,白川
1990,32.774,130.635,478.767,32.938,130.562,18.2,19.429,7658,12403,小島,白川
1991,32.849,131.008,146.418,32.978,130.745,87.9,28.46,7926,12349,妙見橋,白川
1992,32.873,130.959,377.138,32.972,130.754,69.4,22.096,7891,12332,立野,白川
1993,32.642,130.834,448.648,33.07,130.862,9.6,47.539,7801,12498,上揚,緑川
1994,32.645,130.808,524.45,33.058,130.873,6.2,46.205,7782,12496,中甲橋,緑川
1995,32.735,130.74,685.017,32.988,130.828,-9999,29.242,7733,12431,城南,緑川
1996,32.716,130.608,1100.919,32.988,130.828,-9999,36.525,7638,12445,網津,緑川
1997,32.72,130.876,63.771,32.859,130.874,425,15.416,7831,12442,川鴫橋,御船川
1998,32.701,130.824,114.587,32.811,130.721,475,15.557,7794,12456,横野,御船川
1999,32.712,130.798,118.633,32.798,130.712,470.6,12.486,7775,12448,御船,御船川
2000,32.759,130.753,222.019,32.796,130.707,477,5.951,7743,12414,大六橋,加勢川
2001,32.722,130.677,76.78,32.775,130.636,480,7.022,7688,12441,富合,浜戸川
2002,32.638,130.984,297.293,32.85,131.007,149,23.61,7909,12501,津留,緑川
2003,32.27,130.941,248.653,32.874,130.959,386,67.003,7878,12766,多良木,球磨川
2004,32.242,130.873,430.325,32.642,130.834,581,44.509,7829,12786,深田,球磨川
2005,32.21,130.819,493.617,32.645,130.807,519,48.253,7790,12809,一武,球磨川
2006,32.213,130.767,1143.455,32.735,130.739,681,57.947,7753,12807,人吉,球磨川
2007,32.24,130.687,1462.921,32.718,130.608,1100,53.525,7695,12788,渡,球磨川
2008,32.29,130.605,1597.096,32.72,130.874,63.2,53.971,7636,12752,大野,球磨川
2009,32.462,130.656,1851.983,32.701,130.825,115.5,30.891,7673,12628,横石,球磨川
2010,32.499,130.622,1868.898,32.712,130.797,120,28.772,7648,12601,萩原,球磨川
2011,32.494,130.601,1869.692,32.759,130.753,220,32.668,7633,12605,柳橋,球磨川
2012,32.476,130.572,1871.232,32.721,130.677,62.4,28.902,7612,12618,金剛,球磨川
2013,32.501,130.598,0.832,32.638,130.983,302,39.216,7631,12600,前川,前川
2014,32.442,130.856,228.612,32.269,130.941,250,20.786,7817,12642,五木宮園,川辺川
2015,32.305,130.847,489.219,32.243,130.873,435,7.298,7810,12741,四浦,川辺川
2016,32.224,130.794,529.409,32.211,130.819,485,2.761,7772,12799,柳瀬,川辺川
2017,32.06,130.781,227.563,32.213,130.767,1137,17.017,7763,12917,上真幸,川内川
2018,32.051,130.765,252.48,32.24,130.686,1464,22.244,7751,12924,真幸,川内川
2019,32.012,130.742,285.543,32.29,130.605,1601,33.428,7735,12952,吉松,川内川
2020,31.953,130.716,335.844,32.462,130.656,1856,56.726,7716,12994,栗野橋,川内川
2021,31.985,130.666,382.8,32.501,130.622,1873,57.37,7680,12971,湯之尾,川内川
2022,32.006,130.628,409.189,32.495,130.601,1875.8,54.286,7653,12956,荒田,川内川
2023,31.937,130.466,871.305,32.477,130.571,1877,60.694,7536,13006,湯田,川内川
2024,31.908,130.453,1016.969,32.502,130.598,1876.45,67.272,7527,13027,宮之城,川内川
2025,31.856,130.391,1179.304,32.442,130.857,227,78.455,7482,13064,倉野橋,川内川
2026,31.862,130.335,1329.67,32.305,130.846,491,68.849,7442,13060,斧渕,川内川
2027,31.822,130.312,1403.72,32.224,130.794,530,63.722,7425,13089,川内,川内川
2028,32.033,130.615,243.528,32.059,130.781,227,15.941,7643,12937,花北,羽月川
2029,32.015,130.599,697.355,32.051,130.764,246,16.089,7632,12950,鈴之瀬,川内川
2030,31.398,130.856,32.21,32.012,130.742,284,68.934,7817,13394,王子橋,肝属川
2031,31.384,130.852,34.543,31.953,130.716,339,64.396,7814,13404,朝日橋,肝属川
2032,31.365,130.883,57.895,31.986,130.665,390,71.894,7836,13418,大正橋,肝属川
2033,31.356,130.902,136.583,32.006,130.629,428,76.58,7850,13424,馬込橋,肝属川
2034,31.362,130.947,243.441,31.937,130.467,883,78.344,7882,13420,高良橋,肝属川
2035,31.362,130.974,443.352,31.909,130.454,1032,78.18,7902,13420,俣瀬,肝属川
2036,31.358,131.013,510.476,31.856,130.389,1153,80.964,7930,13423,波見,肝属川
2037,31.378,130.849,13.232,31.863,130.336,1348,72.533,7812,13408,鉄道橋,下谷川
2038,31.374,130.858,16.547,31.823,130.311,1425,71.925,7818,13411,田崎大橋,下谷川
2039,31.344,130.902,63.358,32.032,130.615,245,80.994,7850,13433,姶良橋,姶良川
2040,31.298,130.958,32.891,32.016,130.599,720,86.588,7890,13466,川添下橋,高山川
2041,31.348,130.944,54.403,31.398,130.856,46,10.041,7880,13430,高山橋,高山川
2042,31.392,130.962,116.862,31.384,130.853,49,10.406,7893,13398,豊栄,串良川
2043,31.72,131.052,169.556,31.365,130.883,-9999,42.508,7958,13162,岳下,大淀川
2044,31.766,131.066,365.473,31.356,130.902,-9999,48.053,7968,13129,乙房,大淀川
2045,31.784,131.077,510.355,31.362,130.947,244,48.391,7976,13116,広瀬,大淀川
2046,31.808,131.117,602.994,31.361,130.974,450,51.388,8005,13099,王子橋,大淀川
2047,31.86,131.113,877.06,31.357,131.013,485,56.574,8002,13061,樋渡,大淀川
2048,31.955,131.301,1568.709,31.378,130.85,10.2,76.957,8137,12993,高岡,大淀川
2049,31.955,131.398,2124.728,31.374,130.858,15.6,82.296,8207,12993,柏田,大淀川
2050,31.906,131.42,2163.616,31.344,130.902,62,79.362,8223,13028,宮崎,大淀川
2051,31.894,131.449,2166.381,31.298,130.958,34,80.861,8244,13037,姥ヶ島,大淀川
2052,31.994,131.247,143.838,31.347,130.944,54,77.28,8098,12965,綾南橋,本庄川
2053,31.984,131.319,382.579,31.392,130.961,120,73.899,8150,12972,嵐田,本庄川
2054,31.96,131.373,500.633,31.72,131.052,160,40.391,8189,12989,柳瀬,本庄川
2055,32.002,131.269,214.398,31.767,131.066,359,32.37,8114,12959,入野橋,綾北川
2056,31.988,131.353,97.923,31.784,131.077,512,34.547,8175,12969,太田原,深年川
2057,32.163,131.473,393.649,31.808,131.117,598,51.783,8261,12843,高城,小丸川
2058,32.14,131.516,430.609,31.86,131.113,861,49.134,8292,12860,小丸大橋,小丸川
2059,32.131,131.526,433.613,31.955,131.301,1564,28.853,8299,12866,御屋敷,小丸川
2060,32.12,131.506,21.049,31.955,131.399,2126,20.902,8285,12874,欄干橋,宮田川
2061,32.603,131.47,877.116,31.907,131.421,2174.9,77.318,8259,12526,巳,五ヶ瀬川
2062,32.563,131.619,1048.807,31.891,131.45,2176,76.202,8366,12555,三輪,五ヶ瀬川
2063,32.583,131.64,26.323,31.994,131.246,143.4,75.123,8381,12541,松山,五ヶ瀬川
2064,32.578,131.666,1058.059,31.984,131.319,381,73.534,8400,12544,三ツ瀬,大瀬川
2065,32.583,131.697,1059.196,31.96,131.373,505.3,75.529,8422,12541,鷺島,大瀬川
2066,32.61,131.631,123.558,32.003,131.269,216,75.453,8375,12521,佐野,祝子川
2067,32.601,131.677,137.943,31.989,131.353,101,74.412,8408,12528,祝子,祝子川
2068,32.684,131.698,517.97,32.163,131.474,396.3,61.497,8423,12468,熊田,北川
2069,32.672,131.703,532.266,32.139,131.516,433,61.669,8427,12477,長井,北川
2070,32.948,131.772,103.023,32.13,131.525,437.8,93.634,8476,12278,小川橋,番匠川
2071,32.96,131.816,203.798,32.121,131.509,20,97.408,8508,12269,白山,番匠川
2072,32.956,131.847,278.346,32.604,131.47,878,52.642,8530,12272,番匠橋,番匠川
2073,32.953,131.884,308.596,32.563,131.619,1044,49.873,8557,12274,長瀬橋,番匠川
2074,32.956,131.922,458.939,32.582,131.639,1072,49.228,8584,12272,灘,番匠川
2075,32.912,131.797,71.554,32.579,131.666,1053,38.917,8494,12304,間庭橋,久留須川
2076,32.976,131.847,62.754,32.582,131.697,1088,45.899,8530,12258,蕨野橋,井崎川
2077,32.928,131.876,85.918,32.61,131.631,124,42.08,8551,12292,堅田橋,堅田川
2078,33.074,131.637,1241.468,32.6,131.677,137,52.701,8379,12187,犬飼,大野川
2079,33.162,131.649,1370.985,32.684,131.696,519,53.193,8388,12124,白滝橋,大野川
2080,33.194,131.683,1412.279,32.671,131.704,519,58.035,8412,12101,大津留,大野川
2081,33.26,131.699,1423.905,32.949,131.771,102,35.14,8424,12053,家島,大野川
2082,33.24,131.699,1421.683,32.961,131.816,207,32.813,8424,12068,鶴崎橋,大野川
2083,33.255,131.673,22.365,32.957,131.846,278,36.784,8405,12057,海原,乙津川
2084,33.166,131.645,16.381,32.953,131.885,310,32.564,8385,12121,昆布刈橋,判田川
2085,33.195,131.512,418.595,32.963,131.929,464,46.669,8289,12100,同尻,大分川
2086,33.205,131.587,505.252,32.912,131.796,71,37.907,8343,12093,明磧橋,大分川
2087,33.202,131.605,612.869,32.976,131.847,63,33.744,8356,12095,府内大橋,大分川
2088,33.216,131.616,632.722,32.928,131.876,87,40.12,8364,12085,広瀬橋,大分川
2089,33.248,131.62,642.426,33.074,131.636,1239,19.355,8367,12062,弁天島,大分川
2090,33.215,131.551,53.13,33.162,131.649,1381,10.866,8317,12086,宮苑,賀来川
2091,33.177,131.553,91.237,33.194,131.682,1421,12.178,8319,12113,胡麻鶴,七瀬川
2092,33.134,131.503,37.66,33.262,131.701,1434,23.29,8283,12144,原村,七瀬川
2093,33.428,131.098,140.954,33.238,131.7,1432,59.876,7991,11932,下郷,山国川
2094,33.449,131.116,292.096,33.255,131.674,25,56.219,8004,11917,柿坂,山国川
2095,33.492,131.172,431.605,33.169,131.639,16.2,56.338,8044,11886,上曽木,山国川
2096,33.516,131.167,461.541,33.195,131.512,412,47.943,8041,11869,新原井,山国川
2097,33.57,131.183,470.926,33.205,131.587,494,55.243,8052,11830,下唐原,山国川
2098,33.598,131.178,528.342,33.202,131.605,601,59.22,8049,11810,金谷,山国川
2099,33.612,131.191,529.968,33.216,131.615,625,59.03,8058,11800,小祝,山国川
2100,33.609,131.188,529.305,33.248,131.621,650,56.786,8056,11802,北門橋,中津川
2101,33.415,131.158,60.666,33.215,131.55,53,42.715,8034,11942,馬場,山移川
2102,33.863,135.855,769.744,33.178,131.554,93,406.69,11416,11619,久重,北山川
2103,26.584,128.116,5.625,33.134,131.504,39,796.302,5844,16860,有津（廃止）,有津川
2104,26.577,128.045,3.917,33.429,131.098,143,814.549,5793,16865,大浦（廃止）,大浦川
2105,38.124,139.924,2.057,33.449,131.117,294,949.568,14346,8551,合地沢,置賜野川
2106,38.095,139.98,106.446,33.493,131.171,437,945.272,14386,8572,平山,置賜野川
