ID,lat_alloc,lon_alloc,area_alloc,lat_ori,lon_ori,area_ori,area_diff,area_error,loc_km_diff,alloc_score,ix,ix,lat_mod,lon_mod,area_mod,Modify,Station Name,River Name,Country,File Date,Last Update,Downstream GRDC Station,Altitude
1160325,-34.013,19.838,18.733,-34.01,19.838,18,2.176,0.121,0.431,0.324,11991,7441,-34.01,19.838,18,,Hoeksberg (27694709),HOEKSRIVIER,ZA,2020/1/31,2018/5/22,1160302,336
1160327,-33.954,19.588,14.798,-33.954,19.587,15,-0.203,-0.014,1.195,0.627,11975,7438,-33.954,19.587,15,,Poesjenels River (27694712),WATERKLOOFSPRUIT,ZA,2020/1/31,2018/5/22,1160302,370
1160328,-33.979,19.329,17.081,-33.983,19.329,15,4.25,0.283,0.962,0.78,11960,7439,-33.983,19.329,15,,Waggensbooms Kloof (27694410),WATERKLOOF,ZA,2020/1/31,2019/2/12,-999,405
1160330,-32.604,18.754,659.676,-32.602,18.749,660,-0.32,0,1.075,0.215,11926,7357,-32.602,18.749,660,,Tweekuilen (27711501),KRUISRIVIER,ZA,2020/1/31,2018/5/22,1160320,51
1160331,-33.963,19.288,56.638,-33.965,19.291,56,0.809,0.014,0.782,0.223,11958,7438,-33.965,19.291,56,,Twist Niet (27694406),ELANDSRIVIER,ZA,2020/1/31,2018/5/22,1160302,389
1160332,-33.938,19.171,45.866,-33.939,19.171,46,1.11,0.024,0.497,0.171,11951,7437,-33.939,19.171,46,,Purgatory Uitspan (27694407),DUTOITSRIVIER,ZA,2020/1/31,2018/5/22,1160302,389
1160340,-33.563,19.513,704.976,-33.562,19.51,699,6.074,0.009,0.481,0.105,11971,7414,-33.562,19.51,699,,New Glen Heatlie (27694801),HEXRIVIER,ZA,2020/1/31,2018/5/22,1160302,302
1160343,-33.788,20.121,598.314,-33.791,20.124,593,5.731,0.01,0.144,0.039,12008,7428,-33.791,20.124,593,,Montague (27694601),KINGNARIVIER,ZA,2020/1/31,2018/5/22,1160302,214
1160345,-33.713,20.054,78.755,-33.709,20.058,76,10.14,0.133,0.111,0.159,12004,7423,-33.709,20.058,76,,Keisiesdoorns (27694605),KEISIERIVIER,ZA,2020/1/31,2019/2/12,1160302,324
1160346,-33.696,19.929,17.749,-33.696,19.928,14,5.04,0.36,0.523,0.64,11996,7422,-33.696,19.928,14,,Harmonie (27694604),KEISIERIVIER,ZA,2020/1/31,2018/5/22,1160345,544
1160347,-33.596,19.763,106.449,-33.596,19.762,106,0.449,0.004,1.285,0.261,11987,7416,-33.596,19.762,106,,Dwars In Die Weg (27694708),KOORIVIER,ZA,2020/1/31,2018/5/22,1160340,703
1160348,-33.638,19.813,47.611,-33.639,19.814,48,0.725,0.015,0.648,0.202,11989,7419,-33.639,19.814,48,,Die Koo (27694707),KOORIVIER,ZA,2020/1/31,2018/5/22,1160347,829
1160350,-33.571,20.704,2895.051,-33.572,20.702,2900,-3.632,-0.001,0.649,0.131,12043,7415,-33.572,20.702,2900,,Zandfontein,TOUWSRIVIER,ZA,2020/1/31,2018/5/22,-999,459
1160351,-33.946,22.613,81.159,-33.945,22.614,79,2.159,0.027,0.647,0.173,12157,7437,-33.945,22.614,79,,Farm 162 (27692705),TOUWSRIVIER,ZA,2020/1/31,2019/2/12,1160350,136
1160361,-33.288,19.729,33.677,-33.288,19.727,30,3.956,0.132,0.482,0.308,11984,7398,-33.288,19.727,30,,Verlorenvalley (27693216),SMALBLAARRIVIER,ZA,2020/1/31,2019/2/12,1160350,889
1160365,-33.496,21.488,292.206,-33.489,21.489,268,30.769,0.115,0.434,0.202,12090,7410,-33.489,21.489,268,,Zoar (27693405),HUISRIVIER,ZA,2020/1/31,2019/2/12,1160350,471
1160367,-33.488,21.488,25.785,-33.489,21.489,25,-0.201,-0.008,1.577,0.637,12090,7409,-33.489,21.489,25,,Opzoek (27693406),BOPLAASRIVIER,ZA,2020/1/31,2019/2/12,1160365,470
1160368,-33.496,21.513,25.734,-33.492,21.514,25,0.692,0.028,0.558,0.251,12091,7410,-33.492,21.514,25,,Opzoek (27693407),JOUBERTRIVIER,ZA,2020/1/31,2019/2/12,1160365,469
1160370,-34.029,21.588,94.216,-34.031,21.586,95,-0.785,-0.008,0.866,0.184,12096,7442,-34.031,21.586,95,,Weyers River (27693103),WEYERSRIVIER,ZA,2020/1/31,2019/2/12,-999,119
1160375,-33.988,21.763,114.896,-33.987,21.76,101,14.718,0.146,0.585,0.263,12106,7440,-33.987,21.76,101,,Langfontein (27693104),LANGTOURIVIER,ZA,2020/1/31,2018/5/22,-999,102
1160378,-33.313,21.638,17059.715,-33.31,21.634,17076,-16.191,-0.001,0.777,0.156,12099,7399,-33.31,21.634,17076,,Spek Boom Berg,GAMKARIVIER,ZA,2020/1/31,2019/2/12,-999,-999
1160380,-33.479,23.029,4291.528,-33.477,23.029,4230,63.812,0.015,0.433,0.102,12182,7409,-33.477,23.029,4230,,Pardekloof (27693304),OLIFANTSRIVIER,ZA,2020/1/31,2018/5/22,-999,571
1160385,-33.546,22.971,32.413,-33.545,22.974,33,2.256,0.068,0.345,0.189,12179,7413,-33.545,22.974,33,,Wilgehoute River (27693316),WILGERIVIER,ZA,2020/1/31,2019/2/12,-999,652
1160390,-33.479,22.546,691.195,-33.476,22.548,692,-0.601,-0.001,0.569,0.114,12153,7409,-33.476,22.548,692,,De Rust (27693312),GROOTRIVIER,ZA,2020/1/31,2018/5/22,-999,480
1160393,-33.679,22.138,346.282,-33.679,22.14,351,-4.161,-0.012,0.481,0.105,12129,7421,-33.679,22.14,351,,Paardendrift (27693317),KANDELAARSRIVIER,ZA,2020/1/31,2019/2/12,-999,278
1160395,-33.371,22.179,31.451,-33.368,22.179,29,3.746,0.129,0.861,0.449,12131,7403,-33.368,22.179,29,,Groenefontein (27693313),PERDEPOORTRIVIER,ZA,2020/1/31,2019/2/12,-999,698
1160396,-33.471,22.004,139.835,-33.467,22.001,137,2.837,0.021,1.1,0.241,12121,7409,-33.467,22.001,137,,Koetzers Kraal (27693318),WYNANADSRIVIER,ZA,2020/1/31,2019/2/12,-999,460
1160398,-33.463,21.963,35.766,-33.461,21.96,35,0.766,0.022,0.381,0.151,12118,7408,-33.461,21.96,35,,Vogelfontein (27693320),MEULRIVIER,ZA,2020/1/31,2019/2/12,1160396,583
1160400,-34.004,22.346,145.742,-34.007,22.35,145,0.741,0.005,0.747,0.155,12141,7441,-34.007,22.35,145,,Knoetze Kama (27692703),MAALGATERIVIER,ZA,2020/1/31,2019/2/12,-999,117
1160405,-33.954,22.421,34.769,-33.951,22.422,34,1.701,0.05,0.824,0.333,12146,7438,-33.951,22.422,34,,Blanco (27692704),MALGASRIVIER,ZA,2020/1/31,2019/2/12,-999,200
1160415,-34.104,22.071,143.166,-34.103,22.071,144,1.119,0.008,0.666,0.141,12125,7447,-34.103,22.071,144,,Hartenbosch (27692901),HARTENBOSRIVIER,ZA,2020/1/31,2018/5/22,-999,11
1160420,-33.971,22.546,49.002,-33.971,22.547,47,2.307,0.049,0.641,0.236,12153,7439,-33.971,22.547,47,,Upper Barbierskraal (27692701),KAAIMANSRIVIER,ZA,2020/1/31,2019/2/12,-999,75
1160425,-33.913,22.704,72.071,-33.912,22.708,72,0.96,0.013,0.443,0.118,12163,7435,-33.912,22.708,72,,Woodville Forest Res. (27692603),DIEPRIVIER,ZA,2020/1/31,2019/2/12,-999,218
1160427,-33.879,22.838,22.753,-33.881,22.838,23,0.308,0.013,0.762,0.331,12171,7433,-33.881,22.838,23,,Karatara Forest Res. (27692602),KARATARARIVIER,ZA,2020/1/31,2019/2/12,-999,256
1160430,-33.888,23.029,133.875,-33.891,23.029,135,8.703,0.064,0.386,0.142,12182,7434,-33.891,23.029,135,,Milwood Forest Res. (27692502),KNYSNARIVIER,ZA,2020/1/31,2019/2/12,-999,194
1160435,-33.988,23.046,90.889,-33.991,23.042,94,2.197,0.023,0.111,0.046,12183,7440,-33.991,23.042,94,,Gouna Commonage Con. (27692501),GOUNARIVIER,ZA,2020/1/31,2018/5/22,-999,61
1160440,-33.938,23.371,761.292,-33.938,23.367,764,-0.419,-0.001,0.863,0.173,12203,7437,-33.938,23.367,764,,Newlands (27692402),KEURBOOMSRIVIER,ZA,2020/1/31,2018/5/22,-999,15
1160441,-33.804,23.138,163.254,-33.803,23.135,162,3.542,0.022,0.853,0.192,12189,7429,-33.803,23.135,162,,Mkama (27692401),KEURBOOMSRIVIER,ZA,2020/1/31,2019/2/12,1160440,320
1160450,-33.746,23.304,46.431,-33.738,23.304,53,-7.042,-0.133,1.821,0.615,12198,7424,-33.738,23.304,53,,Welgelegen (27691302),JORDAANSRIVIER,ZA,2020/1/31,2019/2/12,-999,780
1160455,-33.954,23.638,56.857,-33.956,23.638,56,0.104,0.002,1.596,0.428,12219,7437,-33.956,23.638,56,,Lotterings For. Res. (27692301),BLOUKRANSRIVIER,ZA,2020/1/31,2019/2/12,-999,36
1160457,-33.863,23.838,24.498,-33.866,23.836,21,5.37,0.256,1.047,0.713,12231,7432,-33.866,23.836,21,,Diepkloof (27691301),WABOOMSRIVIER,ZA,2020/1/31,2019/2/12,-999,578
1160460,-33.729,24.621,29457.896,-33.731,24.618,29571,-113.287,-0.004,0.929,0.189,12278,7424,-33.731,24.618,29571,,Grootrivierspoort (27691206),GROOTRIVIER,ZA,2020/1/31,2019/2/12,-999,133
1160470,-33.204,24.238,1292.494,-33.204,24.234,1296,-1.577,-0.001,0.868,0.175,12255,7393,-33.204,24.234,1296,,Campherspoort (27691501),HEUNINGKLIPRIVIER,ZA,2020/1/31,2019/2/12,1160460,500
1160480,-32.238,23.054,3940.068,-32.238,23.051,3943,1.552,0,0.795,0.159,12184,7335,-32.238,23.051,3943,,Kamferskraal (27691901),SOUTRIVIER,ZA,2020/1/31,2018/5/22,-999,944
1160481,-32.071,23.013,3674.215,-32.069,23.007,3672,4.34,0.001,0.672,0.136,12181,7325,-32.069,23.007,3672,,Klipkraal (27691902),SOUTRIVIER,ZA,2020/1/31,2018/5/22,1160480,1003
1160487,-33.796,25.313,394.631,-33.797,25.309,394,1.487,0.004,0.563,0.116,12319,7428,-33.797,25.309,394,,Wintcanton (27683204),ELANDSRIVIER,ZA,2020/1/31,2019/2/12,-999,83
1160490,-32.996,25.163,1741.347,-33,25.164,1742,-0.275,0,1.049,0.21,12310,7381,-33,25.164,1742,,Riet Vley (27682302),VOELRIVIER,ZA,2020/1/31,2018/5/22,-999,312
1160495,-33.104,25.229,533.849,-33.107,25.228,542,6.201,0.011,0.301,0.072,12314,7387,-33.107,25.228,542,,Volkers River (27682209),VOLKERSRIVIER,ZA,2020/1/31,2018/5/22,-999,264
1160500,-33.329,26.079,1474.379,-33.329,26.077,1479,-4.589,-0.003,0.48,0.098,12365,7400,-33.329,26.077,1479,,Donker Hoek Alicedale,BOESMANSRIVIER,ZA,2020/1/31,2019/2/12,-999,276
1160510,-33.096,26.446,23046.818,-33.098,26.445,23067,-20.178,-0.001,0.722,0.145,12387,7386,-33.098,26.445,23067,,Brandt Legte Piggot'S Bridge,GREAT FISH RIVER,ZA,2020/1/31,2019/2/12,1160580,300
1160511,-31.904,25.479,9097.492,-31.903,25.482,9545,-447.567,-0.047,0.864,0.21,12329,7315,-31.903,25.482,9545,,Katkop (27673901),GREAT FISH RIVER,ZA,2020/1/31,2018/5/22,1160510,975
1160512,-31.904,25.429,1723.324,-31.904,25.431,1717,6.704,0.004,0.721,0.148,12326,7315,-31.904,25.431,1717,,Zoutpansdrift (27673802),GREAT FISH RIVER,ZA,2020/1/31,2019/2/12,1160511,980
1160520,-31.571,25.546,1572.541,-31.57,25.544,1565,104.623,0.067,0.586,0.184,12333,7295,-31.57,25.544,1565,,Jan Blaauws Kop (27673912),TEEBUSRIVIER,ZA,2020/1/31,2019/2/12,1160511,1120
1160525,-32.421,25.446,215.86,-32.386,25.521,878,-683.237,-0.778,6.409,3.913,12328,7345,-32.386,25.521,878,,Coutzenburg (27673704),PAULSRIVIER,ZA,2020/1/31,2019/2/12,1160510,1337
1160530,-32.604,25.888,808.353,-32.606,25.884,806,2.343,0.003,0.783,0.16,12354,7357,-32.606,25.884,806,,Botmansgat (27673403),BAVIAANSRIVIER,ZA,2020/1/31,2019/2/12,1160510,630
1160535,-31.971,26.004,1302.613,-31.968,26.001,1308,-5.482,-0.004,1.02,0.207,12361,7319,-31.968,26.001,1308,,Roberts Kraal (27673603),VLEKPOORTRIVIER,ZA,2020/1/31,2018/5/22,1160510,1111
1160540,-33.354,26.863,46.554,-33.355,26.861,47,-0.439,-0.009,0.435,0.134,12412,7402,-33.355,26.861,47,,Kap River Mountains (27673113),KAPRIVIER,ZA,2020/1/31,2018/5/22,-999,267
1160545,-33.504,26.746,589.712,-33.507,26.744,575,14.715,0.026,0.216,0.069,12405,7411,-33.507,26.744,575,,Bathurst (27681101),KOWIE RIVER,ZA,2020/1/31,2019/2/12,-999,39
1160550,-32.179,26.821,462.35,-32.181,26.821,462,-5.645,-0.012,1.395,0.288,12409,7331,-32.181,26.821,462,,Whittlesea,OSKRAALRIVIER,ZA,2020/1/31,2018/5/22,-999,1055
1160580,-33.238,26.996,29701.793,-33.238,26.995,29745,-42.943,-0.001,0.525,0.106,12420,7395,-33.238,26.995,29745,,Matolema'S Location Outspan,GREAT FISH RIVER,ZA,2020/1/31,2019/2/12,-999,38
1160600,-33.188,27.388,2520.775,-33.185,27.391,2530,-6.499,-0.003,0.782,0.158,12444,7392,-33.185,27.391,2530,,Farm 7,KEISKAMMARIVIER,ZA,2020/1/31,2019/2/12,-999,7
1160601,-33.013,26.954,1527.033,-33.012,26.954,1429,98.904,0.069,0.58,0.185,12418,7381,-33.012,26.954,1429,,Kamas Loc. (27672413),KEISKAMMARIVIER,ZA,2020/1/31,2018/5/22,1160600,283
1160602,-32.754,27.088,485.924,-32.752,27.09,482,4.83,0.01,0.691,0.148,12426,7366,-32.752,27.09,482,,Zanyokwe (27672405),KEISKAMMARIVIER,ZA,2020/1/31,2018/5/22,1160601,521
1160605,-32.754,27.096,101.599,-32.752,27.098,100,0.402,0.004,1.149,0.234,12427,7366,-32.752,27.098,100,,Zanyokwe Loc. 3 (27672406),RABULA,ZA,2020/1/31,2018/5/22,1160601,526
1160607,-32.638,27.196,32.983,-32.638,27.192,33,-0.01,0,1.565,0.545,12433,7359,-32.638,27.192,33,,Mtwaku Loc. 13 (27672407),MTWAKU,ZA,2020/1/31,2018/5/22,1160601,691
1160610,-32.854,27.371,120.476,-32.858,27.371,121,0.201,0.002,0.374,0.077,12443,7372,-32.858,27.371,121,,Msenge Ridge (27672206),MGQAKWEBE,ZA,2020/1/31,2019/2/12,1160540,397
1160611,-32.913,27.388,104.354,-32.915,27.386,103,1.355,0.013,0.958,0.205,12444,7375,-32.915,27.386,103,,Sheshegu (27672209),MGQAKWEBE,ZA,2020/1/31,2019/2/12,1160610,372
1160612,-32.788,27.263,15.249,-32.787,27.263,15,0.249,0.017,0.726,0.392,12436,7368,-32.787,27.263,15,,Jeftas Loc 29 (27672212),MGQAKWEBE,ZA,2020/1/31,2018/5/22,1160611,551
1160615,-32.763,27.371,61.164,-32.768,27.373,62,-0.838,-0.014,1.125,0.296,12443,7366,-32.768,27.373,62,,Braunschweig (27672208),CWENGCWE,ZA,2020/1/31,2019/2/12,1160640,454
1160620,-32.754,26.854,235.982,-32.759,26.855,238,9.246,0.039,0.302,0.099,12412,7366,-32.759,26.855,238,,Goumahashe Loc. (27672401),TYUME,ZA,2020/1/31,2018/5/22,1160600,521
1160621,-32.638,26.938,72.032,-32.64,26.936,71,2.136,0.03,0.605,0.174,12417,7359,-32.64,26.936,71,,Kwa Khayaletu (27672414),TYUME,ZA,2020/1/31,2019/2/12,1160620,702
1160625,-32.704,26.579,228.818,-32.702,26.576,228,0.831,0.004,0.672,0.138,12395,7363,-32.702,26.576,228,,Blinkwater (27673117),BLINKWATERRIVIER,ZA,2020/1/31,2019/2/12,1160620,477
1160630,-32.713,26.296,1249.778,-32.713,26.296,1245,5.087,0.004,0.67,0.138,12378,7363,-32.713,26.296,1245,,Adelaide (27673102),KOONAPRIVIER,ZA,2020/1/31,2019/2/12,1160580,572
1160631,-32.496,26.363,494.477,-32.499,26.365,496,-1.42,-0.003,1.018,0.206,12382,7350,-32.499,26.365,496,,Schurftekop (27673116),KOONAPRIVIER,ZA,2020/1/31,2018/5/22,1160630,852
1160635,-32.554,26.671,82.545,-32.554,26.671,77,-1.036,-0.013,1.383,0.325,12401,7353,-32.554,26.671,77,,Grey Kirk (27673119),BALFOURRIVIER,ZA,2020/1/31,2019/2/12,1160625,604
1160640,-32.871,27.388,412.82,-32.875,27.383,407,5.825,0.014,0.842,0.183,12444,7373,-32.875,27.383,407,,King Williams Town (27672205),BUFFELSRIVIER,ZA,2020/1/31,2019/2/12,-999,521
1160641,-32.729,27.296,29.191,-32.732,27.293,29,0.19,0.007,0.782,0.297,12438,7364,-32.732,27.293,29,,Pirie Main For. Res. (27672201),BUFFELSRIVIER,ZA,2020/1/31,2019/2/12,1160640,535
1160650,-30.738,29.829,732.843,-30.734,29.829,728,21.509,0.03,0.966,0.223,12590,7245,-30.734,29.829,728,,Gundrift (27663201),MTAMVUNA,ZA,2020/1/31,2019/2/12,-999,617
1160660,-32.804,27.854,504.313,-32.802,27.855,509,-0.668,-0.001,0.722,0.145,12472,7369,-32.802,27.855,509,,Outspan (27672101),GQUNUBE,ZA,2020/1/31,2019/2/12,-999,197
1160670,-32.579,27.621,489.911,-32.576,27.622,490,2.325,0.005,0.302,0.065,12458,7355,-32.576,27.622,490,,Hammerhead (27711202),KUBUSI,ZA,2020/1/31,2018/5/22,-999,656
1160671,-32.579,27.363,90.452,-32.579,27.366,91,-0.548,-0.006,0.872,0.187,12442,7355,-32.579,27.366,91,,Stutterheim (27711201),KUBUSI,ZA,2020/1/31,2019/2/12,1160670,796
1160675,-32.513,27.521,216.541,-32.516,27.524,216,2.973,0.014,0.892,0.192,12452,7351,-32.516,27.524,216,,Forkroad (27711203),TOISE RIVER,ZA,2020/1/31,2019/2/12,1160670,756
1160680,-29.779,29.471,537.751,-29.777,29.471,545,-7.247,-0.013,0.446,0.099,12569,7187,-29.777,29.471,545,,Fp 1609030 The Banks (27663104),MZIMKULU,ZA,2020/1/31,2019/2/12,-999,1476
1160684,-32.496,27.996,110.798,-32.516,28.018,484,-375.517,-0.776,2.823,3.161,12481,7350,-32.516,28.018,484,,Area 8 Springs B,GREAT KEI,ZA,2020/1/31,2019/2/12,-999,-999
1160685,-29.746,29.538,140.902,-29.747,29.539,143,-2.096,-0.015,0.626,0.136,12573,7185,-29.747,29.539,143,,Coxhill (27663103),PHOLELA,ZA,2020/1/31,2019/2/12,1160680,1498
1160687,-29.988,29.854,97.482,-29.988,29.852,97,0.452,0.005,0.729,0.153,12592,7200,-29.988,29.852,97,,Dronkvlei (27663105),NKONZO,ZA,2020/1/31,2019/2/12,-999,997
1160688,-30.404,29.896,868.786,-30.404,29.894,873,-2.836,-0.003,0.483,0.099,12594,7225,-30.404,29.894,873,,Nooitgedacht (27663102),IBISI,ZA,2020/1/31,2019/2/12,-999,600
1160690,-32.054,26.788,1406.019,-32.05,26.79,1414,-5.438,-0.004,0.907,0.184,12408,7323,-32.05,26.79,1414,,Cathcarts Gift (27711504),SWART-KEIRIVIER,ZA,2020/1/31,2019/2/12,-999,1034
1160700,-29.746,29.904,1740.384,-29.744,29.905,1744,73.895,0.042,0.365,0.115,12595,7185,-29.744,29.905,1744,,Lot93.1821 Camden (27662505),MKOMAZI,ZA,2020/1/31,2019/2/12,1160701,921
1160701,-30.171,30.696,4349.155,-30.169,30.697,4358,-7.026,-0.002,1.251,0.251,12643,7211,-30.169,30.697,4358,,Delos Estate (27662506),MKOMAZI,ZA,2020/1/31,2018/5/22,-999,30
1160705,-29.863,30.246,114.742,-29.862,30.244,115,0.976,0.008,0.484,0.105,12615,7192,-29.862,30.244,115,,Beaulieu Estate (27661907),LOVU,ZA,2020/1/31,2019/2/12,1160701,869
1160708,-29.846,30.238,16.463,-29.847,30.235,16,0.463,0.029,0.874,0.466,12615,7191,-29.847,30.235,16,,Highlands (27661901),ZWATENIRIVIER,ZA,2020/1/31,2019/2/12,1160705,912
1160709,-29.746,30.321,105.069,-29.749,30.317,104,1.7,0.016,1.324,0.281,12619,7186,-29.749,30.317,104,,Nooitgedacht (27662002),MLAZI,ZA,2020/1/31,2019/2/12,1160701,851
1160710,-29.446,30.146,351.523,-29.442,30.148,353,-1.819,-0.005,0.97,0.198,12610,7167,-29.442,30.148,353,,Weltevreden (27662407),IMPOFANA,ZA,2020/1/31,2019/2/12,1160721,1060
1160715,-29.379,30.279,336.841,-29.382,30.278,341,-2.902,-0.009,0.829,0.172,12617,7163,-29.382,30.278,341,,Shafton (27662406),KARKLOOFRIVIER,ZA,2020/1/31,2019/2/12,-999,30
1160717,-29.421,30.488,430.596,-29.423,30.488,435,-0.968,-0.002,0.447,0.091,12630,7166,-29.423,30.488,435,,Groothoek (27662412),STERKSPRUIT,ZA,2020/1/31,2019/2/12,-999,637
1160720,-29.513,30.096,296.444,-29.513,30.094,294,2.478,0.008,0.587,0.126,12606,7171,-29.513,30.094,294,,Petrus Stroom 27662413),UMGENI,ZA,2020/1/31,2019/2/12,1160721,1071
1160721,-29.488,30.238,949.127,-29.487,30.237,950,34.38,0.036,0.736,0.183,12615,7170,-29.487,30.237,950,,Howick (27662401),UMGENI,ZA,2020/1/31,2018/5/22,-999,990
1160730,-31.921,26.788,2190.979,-31.923,26.786,2193,-0.301,0,0.609,0.122,12408,7316,-31.923,26.786,2193,,Weltevrede (27711506),KLAAS SMITSRIVIER,ZA,2020/1/31,2019/2/12,-999,1054
1160731,-31.746,26.588,809.581,-31.744,26.584,812,-2.381,-0.003,0.881,0.178,12395,7305,-31.744,26.584,812,,Doornhoek (27711502),KLAAS SMITSRIVIER,ZA,2020/1/31,2018/5/22,1160730,1219
1160740,-31.921,28.446,4919.307,-31.92,28.448,4942,4.168,0.001,1.096,0.22,12508,7316,-31.92,28.448,4942,,Bashee Bridge (27663804),MBASHE,ZA,2020/1/31,2018/5/22,-999,460
1160750,-29.071,30.246,1540.207,-29.071,30.246,1546,-5.793,-0.004,0.59,0.121,12615,7145,-29.071,30.246,1546,,Doornkloof,MOOIRIVIER,ZA,2020/1/31,2019/2/12,1160751,1098
1160751,-29.029,30.363,1952.89,-29.033,30.36,1956,-3.083,-0.002,0.908,0.183,12622,7142,-29.033,30.36,1956,,Scheepersdaal (27661501),MOOIRIVIER,ZA,2020/1/31,2018/5/22,1160880,857
1160752,-29.363,29.879,267.183,-29.36,29.881,267,-19.595,-0.073,0.624,0.184,12593,7162,-29.36,29.881,267,,The Bend (27661505),MOOIRIVIER,ZA,2020/1/31,2019/2/12,1160750,1444
1160755,-29.263,29.871,190.01,-29.266,29.868,191,-1.069,-0.006,1.207,0.246,12593,7157,-29.266,29.868,191,,Dartington (27661506),KLEIN-MOOIRIVIER,ZA,2020/1/31,2019/2/12,1160750,1388
1160756,-29.238,29.788,110.827,-29.238,29.788,111,4.836,0.044,0.59,0.162,12588,7155,-29.238,29.788,111,,Broadmoor (27661507),HLATIKULA,ZA,2020/1/31,2019/2/12,1160755,1517
1160760,-31.588,28.788,1207.044,-31.584,28.784,1213,-5.218,-0.004,1.168,0.237,12528,7296,-31.584,28.784,1213,,Norwood (27663602),MTATA,ZA,2020/1/31,2018/5/22,-999,659
1160765,-31.071,28.354,339.628,-31.072,28.353,307,0.375,0.001,1.101,0.222,12501,7265,-31.072,28.353,307,,Maclear (27663509),MOOIRIVIER,ZA,2020/1/31,2019/2/12,1160760,1253
1160770,-31.029,28.888,2563.844,-31.032,28.884,2573,-9.286,-0.004,1.158,0.234,12533,7262,-31.032,28.884,2573,,Mahlungulu (27663505),TINA,ZA,2020/1/31,2019/2/12,-999,819
1160775,-30.571,29.154,2471.809,-30.571,29.15,2483,-2.231,-0.001,0.886,0.178,12550,7235,-30.571,29.15,2483,,Kromdraai (27663508),MZIMVUBU,ZA,2020/1/31,2019/2/12,-999,1354
1160780,-31.496,29.529,107.184,-31.496,29.529,108,-0.816,-0.008,0.584,0.123,12572,7290,-31.496,29.529,108,,Ntafufu Loc. 35 (27663301),MTAFUFU,ZA,2020/1/31,2019/2/12,-999,177
1160785,-30.571,29.421,1020.889,-30.568,29.422,1034,-11.693,-0.011,1.146,0.238,12566,7234,-30.568,29.422,1034,,Slang Fontein (27663504),MZINTLAVA,ZA,2020/1/31,2019/2/12,-999,1254
1160788,-29.713,30.871,4078.861,-29.715,30.869,4084,-7.741,-0.002,0.969,0.195,12653,7183,-29.715,30.869,4084,,Inanda Mission Res,UMGENI,ZA,2020/1/31,2019/2/12,-999,-999
1160790,-29.163,30.629,317.233,-29.162,30.63,316,1.237,0.004,0.658,0.136,12638,7150,-29.162,30.63,316,,Mistley (27662202),UMVOTI,ZA,2020/1/31,2019/2/12,-999,958
1160793,-29.004,30.788,49.463,-29.009,30.789,51,12.62,0.247,0.313,0.335,12648,7141,-29.009,30.789,51,,Boschfontein (27662203),HLIMBITWA,ZA,2020/1/31,2018/5/22,-999,1118
1160795,-29.529,31.088,241.893,-29.534,31.089,243,-0.966,-0.004,1.039,0.211,12666,7172,-29.534,31.089,243,,Riet Kuil (27662301),TONGATI,ZA,2020/1/31,2019/2/12,-999,75
1160798,-29.604,31.013,356.616,-29.603,31.016,358,0.292,0.001,0.953,0.191,12661,7177,-29.603,31.016,358,,Roodekrans (27662302),MDLOTI,ZA,2020/1/31,2018/5/22,-999,97
1160800,-27.438,29.979,673.815,-27.436,29.976,683,-3.472,-0.005,0.672,0.138,12599,7047,-27.436,29.976,683,,Vlakdrift (27661405),SLANGRIVIER,ZA,2020/1/31,2018/5/22,1160851,1609
1160810,-28.313,30.146,308.395,-28.31,30.148,312,-3.96,-0.013,0.629,0.135,12609,7099,-28.31,30.148,312,,Kuikvlei (27661303),WASBANKRIVIER,ZA,2020/1/31,2019/2/12,1160880,1040
1160815,-28.404,30.013,659.934,-28.405,30.013,658,3.024,0.005,0.592,0.123,12601,7105,-28.405,30.013,658,,Kleinfontein (27661304),SUNDAYS RIVER,ZA,2020/1/31,2019/2/12,1160880,1078
1160820,-27.854,29.838,128.356,-27.85,29.841,129,-0.651,-0.005,0.892,0.182,12591,7072,-27.85,29.841,129,,Rust (27661407),NCANDU,ZA,2020/1/31,2019/2/12,1160850,1328
1160825,-27.896,29.954,151.396,-27.897,29.953,150,4,0.027,0.741,0.175,12598,7074,-27.897,29.953,150,,Ballengeich (27661409),HORN RIVER,ZA,2020/1/31,2019/2/12,1160850,1196
1160830,-27.929,29.954,842.685,-27.923,29.949,857,-7.492,-0.009,0.913,0.189,12598,7076,-27.923,29.949,857,,Ballengeich (27661403),NGAGANE,ZA,2020/1/31,2018/5/22,1160850,1245
1160840,-29.071,29.746,117.474,-29.067,29.748,119,-1.646,-0.014,1.062,0.223,12585,7145,-29.067,29.748,119,,Loch Sloy (27661618),KLEIN-BOESMANSRIVIER,ZA,2020/1/31,2018/5/22,1160750,1260
1160850,-28.054,30.371,5914.757,-28.059,30.373,5887,29.595,0.005,0.226,0.05,12623,7084,-28.059,30.373,5887,,Tayside,BUFFELSRIVIER,ZA,2020/1/31,2019/2/12,1160880,1136
1160851,-27.604,29.946,1523.509,-27.603,29.942,1533,-8.639,-0.006,0.554,0.115,12597,7057,-27.603,29.942,1533,,Schurvepoort (27661402),BUFFELSRIVIER,ZA,2020/1/31,2019/2/12,1160850,1218
1160880,-29.138,31.388,28879.877,-29.14,31.392,28920,-38.494,-0.001,0.222,0.045,12684,7149,-29.14,31.392,28920,,Mandini (27661102),TUGELA RIVER,ZA,2020/1/31,2019/2/12,-999,38
