        ID       lat       lon  area_Input   area_CaMa       error        diff    Type     ix1   iy1     ix2   iy2       area1       area2
       659    39.353   140.070      871.14      871.02       -0.00       -0.12       0    1025   400    -999  -999       871.0      -999.0
       660    39.376   140.067      910.54      910.55        0.00        0.01       0    1024   398    -999  -999       910.6      -999.0
       661    39.394   140.048     1174.66     1174.85        0.00        0.19       0    1024   397    -999  -999      1174.9      -999.0
       662    39.153   140.248      123.56      123.55       -0.00       -0.01       0    1036   411    -999  -999       123.6      -999.0
       663    39.323   140.177      259.34      258.15       -0.00       -1.19       0    1032   401    -999  -999       258.2      -999.0
       664    39.344   140.091      298.37      299.76        0.00        1.39       0    1026   400    -999  -999       299.8      -999.0
       665    39.416   140.070      229.59      229.99        0.00        0.40       0    1025   395    -999  -999       230.0      -999.0
       666    38.483   140.348     3750.21     3750.57        0.00        0.36       0    1041   452    -999  -999      3750.6      -999.0
       667    38.422   140.328     3494.83     3500.71        0.00        5.88       0    1040   455    -999  -999      3500.7      -999.0
       668    38.370   140.317     2787.33     2787.36        0.00        0.02       0    1039   459    -999  -999      2787.4      -999.0
       669    38.341   140.285     2091.51     2091.61        0.00        0.10       0    1037   460    -999  -999      2091.6      -999.0
       670    38.369   140.240     2074.65     2083.08        0.00        8.43       0    1035   458    -999  -999      2083.1      -999.0
       671    38.349   140.198     1917.60     1919.49        0.00        1.89       0    1032   460    -999  -999      1919.5      -999.0
       672    38.303   140.137     1821.88     1825.28        0.00        3.40       0    1028   463    -999  -999      1825.3      -999.0
       673    38.198   140.101     1611.56     1611.32       -0.00       -0.25       0    1026   469    -999  -999      1611.3      -999.0
       674    38.115   140.048     1361.69     1361.83        0.00        0.14       0    1023   474    -999  -999      1361.8      -999.0
       675    38.066   140.065      984.10      984.01       -0.00       -0.09       0    1025   477    -999  -999       984.0      -999.0
       676    38.034   140.099      811.46      833.13        0.03       21.67       0    1027   478    -999  -999       833.1      -999.0
       677    37.987   140.140      317.87      318.15        0.00        0.28       0    1030   481    -999  -999       318.2      -999.0
       678    37.944   140.131      193.83      194.85        0.01        1.02       0    1028   484    -999  -999       194.9      -999.0
       679    37.909   140.120       62.61       63.57        0.02        0.96       0    1028   486    -999  -999        63.6      -999.0
       680    38.397   140.284      481.51      486.73        0.01        5.23       0    1039   457    -999  -999       486.7      -999.0
       681    38.347   140.306      670.38      606.70       -0.09      -63.67       1    1039   461    -999  -999       606.7      -999.0
       682    38.292   140.278      423.84      424.00        0.00        0.16       0    1037   463    -999  -999       424.0      -999.0
       683    38.234   140.297      340.43      340.93        0.00        0.49       0    1038   467    -999  -999       340.9      -999.0
       684    38.376   140.206      141.26      136.38       -0.03       -4.88       0    1032   458    -999  -999       136.4      -999.0
       685    38.284   140.124      109.91      114.75        0.04        4.84       0    1027   464    -999  -999       114.8      -999.0
       686    38.437   140.335     3502.37     3553.98        0.01       51.61       0    1041   454    -999  -999      3554.0      -999.0
       687    38.759   140.065     6112.56     6112.93        0.00        0.37       0    1025   435    -999  -999      6112.9      -999.0
       688    38.820   139.976     6310.72     6316.57        0.00        5.84       0    1018   431    -999  -999      6316.6      -999.0
       689    38.880   139.909     6516.99     6517.08        0.00        0.09       0    1016   428    -999  -999      6517.1      -999.0
       690    38.888   139.842     6556.50     6557.50        0.00        1.00       0    1011   427    -999  -999      6557.5      -999.0
       691    38.910   139.824     6558.56     6558.94        0.00        0.38       0    1010   426    -999  -999      6558.9      -999.0
       692    38.885   139.942      173.53      174.43        0.01        0.90       0    1017   427    -999  -999       174.4      -999.0
       693    38.884   139.838      249.49      249.45       -0.00       -0.04       1    1011   428    -999  -999       249.4      -999.0
       694    38.777   140.017      165.96      167.15        0.01        1.19       0    1021   434    -999  -999       167.2      -999.0
       695    38.648   140.008       93.23       93.78        0.01        0.55       0    1021   442    -999  -999        93.8      -999.0
       696    38.637   140.006        6.38        6.48        0.01        0.09       0    1020   443    -999  -999         6.5      -999.0
       697    38.669   140.145       30.00       30.00       -0.00       -0.00       0    1029   441    -999  -999        30.0      -999.0
       698    38.740   140.142     5939.08     5939.53        0.00        0.46       0    1029   437    -999  -999      5939.5      -999.0
       699    38.747   140.194      838.79      869.34        0.04       30.55       0    1032   436    -999  -999       869.3      -999.0
       700    38.799   140.213      647.27      651.93        0.01        4.66       0    1033   432    -999  -999       651.9      -999.0
       701    38.867   140.228      178.55      178.64        0.00        0.09       0    1034   428    -999  -999       178.6      -999.0
       702    38.903   140.226       39.39       40.92        0.04        1.53       0    1034   426    -999  -999        40.9      -999.0
       703    38.860   140.251      330.41      330.41        0.00        0.01       0    1036   429    -999  -999       330.4      -999.0
       704    38.867   140.255      208.74      209.04        0.00        0.30       0    1036   428    -999  -999       209.0      -999.0
       705    38.865   140.280      109.95      107.93       -0.02       -2.02       0    1038   429    -999  -999       107.9      -999.0
       706    38.728   140.226     4976.65     5036.75        0.01       60.10       0    1034   437    -999  -999      5036.7      -999.0
