ID,lat_alloc,lon_alloc,area_alloc,lat_ori,lon_ori,area_ori,Modify,Station Name,River Name,Country,File Date,Last Update,Downstream GRDC Station,Altitude
3649904,-7.338,-47.479,274319.938,-7.338,-47.473,276520,,Carolina,"TOCANTINS, RIO",BR,2020/1/31,2018/5/18,3649903,122
3649905,-8.388,-48.112,241835.297,-8.392,-48.111,243841,,Tupiratins,"TOCANTINS, RIO",BR,2020/1/31,2018/5/18,3649904,125
3649906,-9.571,-48.379,184420.672,-9.568,-48.379,186834,,Miracema Do Tocantins,"TOCANTINS, RIO",BR,2020/1/31,2018/5/18,3649905,129
3649950,-3.754,-49.654,758444.5,-3.758,-49.653,742300,,Tucurui,"TOCANTINS, RIO",BR,2020/1/31,2018/5/18,-999,1.870000005
3649960,-5.488,-49.221,37497.086,-5.487,-49.221,37600,,Fazenda Alegria,"ITACAIUNAS, RIO",BR,2020/1/31,2018/5/18,3649900,-999
3649965,-5.779,-49.796,8670.228,-5.783,-49.8,9398,,Fazenda Rio Branco,"PARAUAPEBAS, RIO",BR,2020/1/31,2018/5/18,3649960,-999
3650010,0.996,-52.046,10616.314,0.98,-52.05,7246,,Sierra Do Navio,"AMAPARI, RIO",BR,2020/1/31,2018/5/18,-999,-999
3650150,-2.513,-47.771,32829.457,-2.513,-47.768,38178,,Badajos,"CAPIM, RIO",BR,2020/1/31,2018/5/18,-999,-999
3650202,-1.804,-46.312,32912.539,-1.801,-46.316,31850,,Alto Bonito,"GURUPI, RIO",BR,2020/1/31,2018/5/18,-999,-999
3650205,-3.338,-46.879,13963.391,-3.341,-46.877,14240,,Fazenda Rural Zebu,"GURUPI, RIO",BR,2020/1/31,2018/5/18,3650202,-999
3650220,-1.863,-46.704,1688.073,-1.858,-46.709,1444,,Sete Ilhas,"PIRIA, RIO",BR,2020/1/31,2018/5/18,3650221,-999
3650221,-1.738,-46.587,2718.435,-1.735,-46.591,1683,,Tararua-Ponte,"PIRIA, RIO",BR,2020/1/31,2018/5/18,-999,-999
3650250,-2.054,-45.954,2553.659,-2.054,-45.956,3300,,Maracacume,"MARACACUME, RIO",BR,2020/1/31,2018/5/18,-999,-999
3650270,-2.946,-45.671,3839.603,-2.944,-45.667,4000,,Alto Turi,"TURIACU, RIO",BR,2020/1/31,2018/5/18,-999,-999
3650280,-4.696,-46.938,5487.792,-4.696,-46.933,5600,,Vale Do Pindare,"PINDARE, RIO",BR,2020/1/31,2018/5/18,3650285,140
3650285,-3.663,-45.462,35464.355,-3.661,-45.458,34030,,Pindare-Mirim,"PINDARE, RIO",BR,2020/1/31,2018/5/18,-999,4
3650310,-4.029,-45.779,5943.504,-4.032,-45.777,6800,,Esperantina,"ZUTIUA, RIO",BR,2020/1/31,2018/5/18,-999,50
3650320,-5.821,-46.137,4500.427,-5.817,-46.133,4070,,Grajau,"GRAJAU, RIO",BR,2020/1/31,2018/5/18,3650321,-999
3650321,-5.821,-46.146,4502.409,-5.822,-46.144,4160,,Grajau Ii,"GRAJAU, RIO",BR,2020/1/31,2018/5/18,-999,148
3650330,-5.771,-45.979,3739.355,-5.767,-45.983,4410,,Fazenda Remanso,"MEARIM, RIO",BR,2020/1/31,2018/5/18,3650335,165
3650335,-4.221,-44.762,25459.797,-4.219,-44.765,27650,,Bacabal,"MEARIM, RIO",BR,2020/1/31,2018/5/18,-999,9
3650340,-5.646,-45.262,4556.408,-5.65,-45.267,4860,,Rio Corda,"CORDA, RIO",BR,2020/1/31,2018/5/18,3650335,-999
3650341,-5.738,-45.321,2999.707,-5.736,-45.324,4800,,Rio Corda Ii,"CORDA, RIO",BR,2020/1/31,2018/5/18,3650340,139
3650350,-6.371,-44.362,6081.731,-6.369,-44.356,6800,,Mirador,"ITAPECURU, RIO",BR,2020/1/31,2018/5/18,3650355,140
3650355,-4.871,-43.362,32675.641,-4.865,-43.358,32700,,Caxias,"ITAPECURU, RIO",BR,2020/1/31,2018/5/18,3650359,39
3650359,-3.629,-44.379,49909.352,-3.628,-44.379,49500,,Cantanhede,"ITAPECURU, RIO",BR,2020/1/31,2018/5/18,-999,15
3650360,-5.704,-43.587,5323.235,-5.706,-43.586,4970,,Mendes,"CORRENTES, RIO",BR,2020/1/31,2018/5/18,3650355,139
3650370,-4.438,-43.904,5568.061,-4.44,-43.901,3180,,Fazenda Sobral,"CODOZINHO, RIO",BR,2020/1/31,2018/5/18,3650359,44
3650380,-3.579,-43.696,4210.208,-3.581,-43.697,4240,,Munim,"MUNIM, RIO",BR,2020/1/31,2018/5/18,3650385,38
3650385,-3.463,-43.904,12618.946,-3.459,-43.899,12450,,Nina Rodrigues,"MUNIM, RIO",BR,2020/1/31,2018/5/18,-999,5
3650410,-7.529,-46.029,9065.13,-7.53,-46.03,8800,,Balsas,"BALSAS, RIO DAS",BR,2020/1/31,2018/5/18,-999,235
3650415,-7.538,-46.037,9054.917,-7.534,-46.036,8800,,Balsas,"BALSAS, RIO DAS",BR,2020/1/31,2018/5/18,3650485,235
3650430,-9.579,-45.029,804.276,-9.578,-45.029,1700,,Contrato (Uniao),"CONTRATO, RIO",BR,2020/1/31,2018/5/18,3650485,381
3650450,-8.588,-44.004,3900.341,-8.583,-44,4020,,Barra De Santana,"SANTANA, RIO",BR,2020/1/31,2018/5/18,3650485,200
3650455,-7.229,-42.546,34473.73,-7.233,-42.544,35000,,Sao Francisco Do Piaui,"PIAUI, RIO",BR,2020/1/31,2018/5/18,3650481,150
3650460,-7.188,-41.771,17678.445,-7.189,-41.77,17400,,Santa Cruz Do Piaui Ii,"ITAIM, RIO",BR,2020/1/31,2018/5/18,3650481,-999
3650470,-5.204,-42.696,51455.516,-5.202,-42.697,50000,,Fazenda Cantinho Ii,"POTI, RIO",BR,2020/1/31,2018/5/18,3650481,80
3650471,-5.221,-41.737,19184.109,-5.223,-41.737,19300,,Fazenda Boa Esperanca,"POTI, RIO",BR,2020/1/31,2018/5/18,3650470,180
3650475,-3.904,-42.229,11285.272,-3.903,-42.23,11000,,Esperantina,"LONGA, RIO",BR,2020/1/31,2018/5/18,3650477,50
3650477,-3.721,-41.979,21830.963,-3.724,-41.974,24100,,Tinguis,"LONGA, RIO",BR,2020/1/31,2018/5/18,-999,50
3650480,-3.471,-42.504,297888.031,-3.47,-42.5,290000,,Porto Formosa,"PARNAIBA, RIO",BR,2020/1/31,2018/5/18,3650481,20
3650481,-3.454,-42.371,298156.219,-3.454,-42.37,322823,,Luzilandia,"PARNAIBA, RIO",BR,2020/1/31,2018/5/18,-999,26
3650485,-6.763,-43.021,140139.234,-6.767,-43.017,135550,,Floriano,"PARNAIBA, RIO",BR,2020/1/31,2018/5/18,3650480,85
3650488,-8.279,-45.662,25530.83,-8.281,-45.667,26000,,Fazenda Paracati,"PARNAIBA, RIO",BR,2020/1/31,2018/5/18,3650485,180
3650510,-3.113,-40.829,3974.689,-3.117,-40.833,3580,,Granja,"COREAU, RIO",BR,2020/1/31,2018/5/18,3650511,9
3650511,-3.121,-40.821,3970.558,-3.122,-40.822,3720,,Granja Ii,"COREAU, RIO",BR,2020/1/31,2018/5/18,-999,9
3650520,-3.363,-39.837,2690.591,-3.364,-39.834,2800,,Amontada,"ARACATIACU, RIO",BR,2020/1/31,2018/5/18,-999,33
3650525,-3.688,-40.346,11269.121,-3.68,-40.35,11160,,Sobral,"ACARAU, RIO",BR,2020/1/31,2018/5/18,-999,-999
3650526,-4.379,-40.546,1555.981,-4.378,-40.549,1550,,Fazenda Cajazeiras,"ACARAU, RIO",BR,2020/1/31,2018/5/18,3650525,190
3650530,-3.913,-40.379,2800.792,-3.909,-40.38,2700,,Groairas,"GROAIRAS, RIO",BR,2020/1/31,2018/5/18,3650525,80
3650535,-4.838,-40.004,168.284,-4.75,-40.07,1300,,Patos,"ARACATIACU, RIO",BR,2020/1/31,2018/5/18,3650520,-999
3650540,-3.679,-39.246,7332.926,-3.68,-39.25,7350,,Santo Luiz Do Curu,"CURU, RIO",BR,2020/1/31,2018/5/18,-999,-999
3650545,-3.754,-38.954,461.831,-3.75,-38.95,410,,Sitios Novos,"SAO GONCALO, RIO",BR,2020/1/31,2018/5/18,-999,-999
3650610,-6.321,-40.162,5869.366,-6.324,-40.162,5960,,Arneiroz,"JAGUARIBE, RIO",BR,2020/1/31,2018/5/18,3650645,325
3650620,-7.304,-38.987,4262.297,-7.3,-38.985,3200,,Podimirim,"PORCOS, RIACHO DOS",BR,2020/1/31,2018/5/18,3650650,370
3650630,-5.596,-39.379,4788.442,-5.595,-39.381,5200,,Senador Pompeu,"BANABUIU, RIO",BR,2020/1/31,2018/5/18,3650634,173
3650634,-5.121,-38.446,17262.207,-5.122,-38.446,17900,,Morada Nova Ii,"BANABUIU, RIO",BR,2020/1/31,2018/5/18,-999,50
3650635,-5.121,-38.454,17230.117,-5.12,-38.45,15317,,Morada Nova,"BANABUIU, RIO",BR,2020/1/31,2018/5/18,3650634,-999
3650640,-6.554,-39.512,3546.08,-6.558,-39.509,3700,,Sitio Poco Dantas,"BASTIOES, RIO DOS",BR,2020/1/31,2018/5/18,3650645,230
3650645,-6.371,-39.296,20633.807,-6.367,-39.3,21770,,Iguatu,"JAGUARIBE, RIO",BR,2020/1/31,2018/5/18,3650649,213
3650649,-5.229,-38.196,48302.23,-5.227,-38.198,48200,,Peixe Gordo,"JAGUARIBE, RIO",BR,2020/1/31,2018/5/18,-999,50
3650650,-6.671,-38.962,10135.746,-6.667,-38.967,8900,,Ponte Patos,"SALGADO, RIO",BR,2020/1/31,2018/5/18,3650745,220
3650690,-4.504,-38.362,2034.765,-4.501,-38.361,2000,,Cristais,"PIRANJI, RIO",BR,2020/1/31,2018/5/18,-999,50
3650710,-5.596,-37.688,6589.858,-5.593,-37.684,6480,,Pedra De Abelhas (Brejo Apodi),"APODI, RIO",BR,2020/1/31,2018/5/18,-999,70
3650720,-5.646,-37.246,1592.255,-5.644,-37.255,1520,,Upanema,"CARMO, RIO DO",BR,2020/1/31,2018/5/18,-999,45
3650730,-7.204,-37.929,4557.146,-7.204,-37.928,4710,,Pianco,"PIANCO, RIO",BR,2020/1/31,2018/5/18,3650750,249
3650740,-6.113,-38.204,2197.136,-6.111,-38.201,2050,,Pau Dos Ferros,"APODI, RIO",BR,2020/1/31,2018/5/18,3650710,175
3650745,-6.404,-38.871,12391.816,-6.407,-38.867,12000,,Ico,"SALGADO, RIO",BR,2020/1/31,2018/5/18,3650649,160
3650750,-6.379,-37.354,21640.146,-6.378,-37.353,21350,,Jardim De Piranhas,"PIRANHAS, RIO",BR,2020/1/31,2018/5/18,-999,115
3650755,-6.921,-38.379,1107.13,-6.919,-38.381,1050,,Varzea Grande,"PIRANHAS, RIO",BR,2020/1/31,2018/5/18,3650750,265
3650760,-7.113,-38.487,499.406,-7.117,-38.483,475,,Sao Jose De Piranhas,"PIRANHAS, RIO",BR,2020/1/31,2018/5/18,3650755,320
3650765,-7.063,-38.004,1063.264,-7.07,-38,910,,Mae D'Agua,"AGUIAR, RIACHO",BR,2020/1/31,2018/5/18,3650730,-999
3650810,-5.629,-35.421,2420.321,-5.633,-35.417,2510,,Ceara-Mirim,"CEARA-MIRIM, RIO",BR,2020/1/31,2018/5/18,-999,13
3650811,-5.629,-35.421,2420.321,-5.63,-35.421,2450,,Ceara-Mirim Ii,"CEARA-MIRIM, RIO",BR,2020/1/31,2018/5/18,3650810,13
3650820,-5.871,-35.596,2439.535,-5.867,-35.594,2630,,Telha,"POTENGI, RIO",BR,2020/1/31,2018/5/18,-999,70
3650840,-6.446,-35.221,3453.344,-6.445,-35.221,3590,,Pedro Velho,"CURIMATAU, RIO",BR,2020/1/31,2018/5/18,-999,30
3650860,-6.854,-35.162,2805.347,-6.852,-35.163,2910,,Ponte Do Leitao,"MAMANGUAPE, RIO",BR,2020/1/31,2018/5/18,-999,60
3650870,-7.204,-36.804,614.341,-7.2,-36.8,480,,Taperoa,"TAPEROA, RIO",BR,2020/1/31,2018/5/18,3650875,-999
3650875,-7.396,-36.438,3182.041,-7.398,-36.434,3140,,Poco De Pedras,"TAPEROA, RIO",BR,2020/1/31,2018/5/18,3650880,430
3650880,-7.488,-36.129,12389.394,-7.483,-36.133,12130,,Boqueirao De Cabaceiras,"PARAIBA, RIO",BR,2020/1/31,2018/5/18,3650885,370
3650881,-7.721,-36.504,5032.002,-7.728,-36.502,5120,,Caraubas,"PARAIBA, RIO",BR,2020/1/31,2018/5/18,3650880,493
3650885,-7.129,-35.046,19043.932,-7.13,-35.048,19244,,Ponte Da Batalha,"PARAIBA, RIO",BR,2020/1/31,2018/5/18,-999,18
3650890,-7.704,-36.962,138.39,-7.7,-36.97,137,,Gangorra,"SUCURU, RIO",BR,2020/1/31,2018/5/18,3650881,-999
3650910,-7.754,-35.229,692.553,-7.754,-35.233,650,,Nazare Da Mata,"TRACUNHAEM, RIO",BR,2020/1/31,2018/5/18,3650912,75
3650912,-7.613,-35.062,1238.518,-7.613,-35.065,1250,,Engenho Itapissirica,"TRACUNHAEM, RIO",BR,2020/1/31,2018/5/18,-999,21
3650920,-8.013,-36.054,2452.848,-8.013,-36.058,2750,,Toritama,"CAPIBARIBE, RIO",BR,2020/1/31,2018/5/18,3650924,376
3650924,-7.938,-35.637,4913.826,-7.943,-35.634,5110,,Salgadinho,"CAPIBARIBE, RIO",BR,2020/1/31,2018/5/18,3650925,245
3650925,-7.879,-35.454,5586.006,-7.879,-35.452,5360,,Limoeiro,"CAPIBARIBE, RIO",BR,2020/1/31,2018/5/18,3650928,138
3650928,-8.004,-35.046,7286.239,-8.017,-35.05,7040,,Sao Lourenco Da Mata,"CAPIBARIBE, RIO",BR,2020/1/31,2018/5/18,-999,55
3650930,-8.296,-35.996,2002.558,-8.299,-35.995,2009,,Caruaru,"IPOJUCA, RIO",BR,2020/1/31,2018/5/18,-999,545
3650940,-8.679,-35.579,4914.199,-8.679,-35.577,4740,,Palmares,"UNA, RIO",BR,2020/1/31,2018/5/18,-999,109
3650941,-8.496,-35.912,2612.927,-8.498,-35.915,2610,,Capivara,"UNA, RIO",BR,2020/1/31,2018/5/18,3650940,390
3650970,-9.471,-35.862,3559.361,-9.467,-35.86,3900,,Fazenda Boa Fortuna,"MUNDAU, RIO",BR,2020/1/31,2018/5/18,-999,42
3650990,-10.029,-36.304,1445.438,-10.031,-36.304,1380,,Camacari,"CORURIPE, RIO",BR,2020/1/31,2018/5/18,-999,50
3651300,-20.029,-43.821,1546.208,-20.024,-43.823,1550,,Honorio Bicalho-Montante,"VELHAS, RIO DAS",BR,2020/1/31,2018/5/18,3651309,721
3651309,-17.596,-44.712,26505.639,-17.595,-44.714,26500,,Varzea Da Palma,"VELHAS, RIO DAS",BR,2020/1/31,2018/5/18,3651805,464
3651400,-17.504,-46.571,7777.476,-17.503,-46.571,7760,,Ponte Da Paracatu - Br-040,"PARACATU, RIO",BR,2020/1/31,2018/5/18,3651408,520
3651408,-16.904,-45.387,41273.828,-16.907,-45.382,41300,,Porto Alegre,"PARACATU, RIO",BR,2020/1/31,2018/5/18,3651805,472
3651410,-16.346,-46.879,5357.495,-16.349,-46.88,5360,,Unai,"PRETO, RIO",BR,2020/1/31,2018/5/18,3651408,560
3651520,-14.421,-44.479,2392.968,-14.424,-44.483,2380,,Capitanea,"COXA, RIO",BR,2020/1/31,2018/5/18,3651535,499
3651530,-14.313,-44.462,5991.731,-14.314,-44.459,6030,,Sao Goncalo,"CARINHANHA, RIO",BR,2020/1/31,2018/5/18,3651535,449
3651535,-14.263,-44.154,16273.882,-14.26,-44.152,16300,,Juvenilia,"CARINHANHA, RIO",BR,2020/1/31,2018/5/18,3651806,504
3651550,-13.563,-44.287,9436.088,-13.56,-44.286,9550,,Colonia Do Formoso,"FORMOSO, RIO",BR,2020/1/31,2018/5/18,3651807,441
3651650,-12.413,-45.121,6326.409,-12.411,-45.122,6350,,Derocal,"FEMEAS, RIO DAS",BR,2020/1/31,2018/5/18,3651678,510
3651660,-12.138,-45.104,5381.61,-12.136,-45.103,5410,,Fazenda Redencao,"ONDAS, RIO DAS",BR,2020/1/31,2018/5/18,3651678,474
3651670,-12.429,-45.087,4885.659,-12.431,-45.086,4810,,Sitio Grande,"GRANDE, RIO",BR,2020/1/31,2018/5/18,3651678,512
3651678,-11.363,-43.837,46360.191,-11.355,-43.846,46300,,Boqueirao,"GRANDE, RIO",BR,2020/1/31,2018/5/18,3651800,401
3651680,-11.238,-43.946,22123.637,-11.236,-43.949,22100,,Fazenda Porto Limpo,"PRETO, RIO",BR,2020/1/31,2018/5/18,3651678,414
3651720,-11.321,-42.304,3093.183,-11.323,-42.306,3100,,Fazenda Refrigerio - Jusante,"VERDE, RIO",BR,2020/1/31,2018/5/18,3651800,475
3651805,-14.754,-43.929,202199.625,-14.757,-43.932,202000,,Manga,"SAO FRANCISCO, RIO",BR,2020/1/31,2018/5/18,3651806,474
3651806,-13.263,-43.438,270711.281,-13.257,-43.439,271000,,Bom Jesus Da Lapa,"SAO FRANCISCO, RIO",BR,2020/1/31,2018/5/18,3651807,420
3651807,-11.554,-43.287,345287.844,-11.558,-43.283,345000,,Morpara,"SAO FRANCISCO, RIO",BR,2020/1/31,2018/5/18,3651800,399
3651860,-7.871,-37.971,4972.252,-7.868,-37.973,4970,,Flores,"PAJEU, RIO",BR,2020/1/31,2018/5/18,3651900,460
3651865,-8.254,-38.021,470.215,-8.25,-38.02,468,,Matriz,"NAVIO, RIACHO DO",BR,2020/1/31,2018/5/18,3651870,-999
3651870,-8.529,-38.162,2261.301,-8.528,-38.166,2260,,Ilha Grande,"NAVIO, RIACHO DO",BR,2020/1/31,2018/5/18,3651900,385
3652010,-10.663,-37.188,2076.549,-10.664,-37.19,1960,,Santa Rosa De Lima,"SERGIPE, RIO",BR,2020/1/31,2018/5/18,-999,15
3652020,-9.904,-39.129,3224.28,-9.9,-39.133,3455,,Canudos,"VASA BARRIS, RIO",BR,2020/1/31,2018/5/18,3652050,-999
3652030,-10.971,-39.629,11795.82,-10.973,-39.633,11825,,Queimadas,"ITAPICURU, RIO",BR,2020/1/31,2018/5/18,3652039,265
3652039,-11.738,-37.804,35158.445,-11.735,-37.803,35150,,Usina Altamira,"ITAPICURU, RIO",BR,2020/1/31,2018/5/18,-999,17
3652040,-11.204,-40.429,1386.944,-11.206,-40.432,1310,,Jacobina,"ITAPICURU-MIRIM, RIO",BR,2020/1/31,2018/5/18,3652030,-999
3652050,-10.946,-37.346,15868.546,-10.943,-37.347,15740,,Fazenda Belem,"VASA BARRIS, RIO",BR,2020/1/31,2018/5/18,-999,19
3652060,-11.804,-39.387,7123.12,-11.807,-39.386,6795,,Riacho Do Jacuipe,"JACUIPE, RIO",BR,2020/1/31,2018/5/18,3652068,206
3652065,-11.554,-40.596,2064.926,-11.553,-40.595,1895,,Franca,"JACUIPE, RIO",BR,2020/1/31,2018/5/18,3652060,504
3652068,-12.229,-39.046,11573.537,-12.233,-39.046,10560,,Ponte Rio Branco,"JACUIPE, RIO",BR,2020/1/31,2018/5/18,3652135,119
3652080,-12.421,-38.321,3209.127,-12.421,-38.322,3300,,Ponte Da Ba-6,"POJUCA, RIO",BR,2020/1/31,2018/5/18,3652089,52
3652089,-12.513,-38.071,4704.96,-12.512,-38.067,4860,,Tiririca,"POJUCA, RIO",BR,2020/1/31,2018/5/18,-999,22
3652110,-12.754,-41.329,8741.594,-12.757,-41.329,9282,,Fertem,"SANTO ANTONIO, RIO",BR,2020/1/31,2018/5/18,3652130,320
3652115,-12.838,-41.321,2352.433,-12.841,-41.322,2517,,Andarai,"PARAGUACU, RIO",BR,2020/1/31,2018/5/18,3652130,328
3652120,-12.938,-41.062,2125.231,-12.936,-41.064,1420,,Fazenda Iguacu,"UNA, RIO",BR,2020/1/31,2018/5/18,3652130,300
3652130,-12.513,-39.846,31059.908,-12.516,-39.848,31488,,Fazenda Santa Fe,"PARAGUACU, RIO",BR,2020/1/31,2018/5/18,3652135,173
3652135,-12.596,-38.979,53002.902,-12.6,-38.983,53866,,Pedra Do Cavalo,"PARAGUACU, RIO",BR,2020/1/31,2018/5/18,-999,50
3652200,-14.013,-41.446,3375.789,-14.015,-41.445,3248,,Cristalandia,"CONTAS, RIO DE",BR,2020/1/31,2018/5/18,3652220,353
3652210,-14.613,-41.137,7925.381,-14.613,-41.138,6980,,Anage,"GAVIAO, RIO",BR,2020/1/31,2018/5/18,3652220,358
3652220,-13.871,-40.079,41814.121,-13.867,-40.083,42245,,Jequie,"CONTAS, RIO DE",BR,2020/1/31,2018/5/18,-999,259
3652230,-14.813,-39.296,3950.871,-14.815,-39.296,3695,,Contorno Da Br-101,"CACHOEIRA, RIO",BR,2020/1/31,2018/5/18,-999,49
3652320,-15.563,-39.296,30666.615,-15.559,-39.308,30360,,Mascote,"PRADO, RIO DO",BR,2020/1/31,2018/5/18,-999,4
3652350,-15.238,-40.229,2873.592,-15.241,-40.233,2810,,Itapetinga,"CATOLE GRANDE, RIO",BR,2020/1/31,2018/5/18,3652320,240
3652410,-17.579,-42.996,2845.005,-17.579,-42.995,2535,,Carbonita,"ARACUAI, RIO",BR,2020/1/31,2018/5/18,3652419,-999
3652419,-16.854,-42.071,15840.609,-16.85,-42.063,16230,,Aracuai,"ARACUAI, RIO",BR,2020/1/31,2018/5/18,3652450,270
3652450,-16.138,-40.304,62456.727,-16.139,-40.307,63300,,Jacinto,"JEQUITINHONHA, RIO",BR,2020/1/31,2018/5/18,3652455,160
3652455,-15.946,-39.521,67921.023,-15.948,-39.524,67769,,Itapebi,"JEQUITINHONHA, RIO",BR,2020/1/31,2018/5/18,-999,-999
3652500,-17.838,-40.346,14192.901,-17.833,-40.35,14174,,Nanuque,"MUCURI, RIO",BR,2020/1/31,2018/5/18,-999,-999
3652600,-19.413,-40.062,82258.086,-19.407,-40.064,78456,,Linhares,"DOCE, RIO",BR,2020/1/31,2018/5/18,-999,-999
3652610,-20.363,-43.137,1375.664,-20.361,-43.139,1371,,Acaiaca - Jusante,"CARMO, RIO DO",BR,2020/1/31,2018/5/18,3652600,515
3652630,-19.529,-42.629,5332.156,-19.533,-42.633,5130,,Acesita,"PIRACICABA, RIO",BR,2020/1/31,2018/5/18,3652600,-999
3652660,-19.496,-41.162,8730.331,-19.493,-41.162,8810,,Sao Sebastiao Da Encruzilhada,"MANHUACU, RIO",BR,2020/1/31,2018/5/18,3652600,-999
3652810,-23.371,-45.904,4940.77,-23.369,-45.902,4935,,Santa Branca,"PARAIBA DO SUL, RIO",BR,2020/1/31,2018/5/18,3652880,573
3652850,-21.963,-43.371,3638.688,-21.966,-43.373,3645,,Sobraji,"PARAIBUNA, RIO",BR,2020/1/31,2018/5/18,3652880,444
3652870,-21.388,-42.696,5870.122,-21.389,-42.696,5858,,Cataguases,"POMBA, RIO",BR,2020/1/31,2018/5/18,3652879,169
3652879,-21.546,-42.179,8210.515,-21.542,-42.181,8245,,Santo Antonio De Padua,"POMBA, RIO",BR,2020/1/31,2018/5/18,3652880,86
3652880,-21.646,-41.746,46747.117,-21.645,-41.752,46731,,Sao Fidelis,"PARAIBA DO SUL, RIO",BR,2020/1/31,2018/5/18,3652890,-999
3652890,-21.754,-41.304,55670.523,-21.753,-41.3,55500,,Campos - Ponte Municipal,"PARAIBA DO SUL, RIO",BR,2020/1/31,2018/5/18,-999,14
3652910,-22.088,-41.737,625.773,-22.086,-41.739,626,,Macabuzinho,"MACABU, RIO",BR,2020/1/31,2018/5/18,3652890,30
3652950,-22.488,-42.662,156.435,-22.483,-42.667,148,,Cachoeiras De Macacu,"MACACU, RIO",BR,2020/1/31,2018/5/18,3652955,30
3652955,-22.588,-42.737,289.508,-22.589,-42.736,287,,Parque Ribeira,"MACACU, RIO",BR,2020/1/31,2018/5/18,-999,8
3652980,-22.738,-44.612,22.43,-22.737,-44.617,22,,Fazenda Das Garrafas,"MAMBUCABA, RIO",BR,2020/1/31,2018/5/18,3652985,1494
3652985,-22.954,-44.562,597.899,-22.958,-44.561,597,,Fazenda Fortaleza,"MAMBUCABA, RIO",BR,2020/1/31,2018/5/18,-999,130
3653110,-24.796,-49.271,5077.089,-24.796,-49.272,4570,,Balsa Do Cerro Azul,"RIBEIRA DE IGUAPE, RIO",BR,2020/1/31,2018/5/18,3653120,270
3653120,-24.588,-48.596,12518.907,-24.586,-48.592,12450,,Iporanga (Pcd),"RIBEIRA DE IGUAPE, RIO",BR,2020/1/31,2018/5/18,-999,73
3653180,-24.204,-47.612,2421.683,-24.206,-47.613,2470,,Barra Do Acungui,"JUQUIA, RIO",BR,2020/1/31,2018/5/18,3653181,22
3653181,-24.321,-47.629,4358.587,-24.317,-47.633,4383,,Juquia 1,"JUQUIA, RIO",BR,2020/1/31,2018/5/18,-999,15
3653250,-26.479,-49.079,793.557,-26.48,-49.081,796,,Jaragua Do Sul,"ITAPOCU, RIO",BR,2020/1/31,2018/5/18,-999,37
3653350,-27.038,-49.396,8981.844,-27.037,-49.388,9242,,Apiuna,"ITAJAI, RIO",BR,2020/1/31,2018/5/18,3653352,93
3653352,-26.921,-49.062,12086.071,-26.918,-49.065,11803,,Blumenau,"ITAJAI, RIO",BR,2020/1/31,2018/5/18,-999,12
3653400,-29.963,-51.454,71288.211,-29.967,-51.45,71454,,Passo Do Raso,"JACUI, RIO",BR,2020/1/31,2018/5/18,-999,-999
3653450,-28.421,-49.104,2739.176,-28.419,-49.107,2740,,Rio Do Pouso,"TUBARAO, RIO",BR,2020/1/31,2018/5/18,-999,15
3653510,-29.938,-53.712,5334.943,-29.933,-53.717,5343,,Passo Do Verde,"VACACAI, RIO",BR,2020/1/31,2018/5/18,3653400,20
3653550,-29.604,-52.796,1187.003,-29.6,-52.783,1228,,Passo Linha Do Rio,"PARDO, RIO",BR,2020/1/31,2018/5/18,3653400,50
3653620,-28.846,-51.829,1819.052,-28.849,-51.833,1829,,Passo Carreiro,"CARREIRO, RIO",BR,2020/1/31,2018/5/18,3653400,260
3653710,-30.963,-53.496,4072.956,-30.961,-53.489,4069,,Passo Do Cacao,"CAMAQUA, RIO",BR,2020/1/31,2018/5/18,-999,120
3653770,-29.963,-51.004,1657.823,-29.957,-51.007,1660,,Passo Das Canoas,"GRAVATAI, RIO",BR,2020/1/31,2018/5/18,-999,0.319999993
3653810,-31.896,-52.654,5383.706,-31.9,-52.65,5370,,Passo Do Ricardo,"PIRATINI, RIO",BR,2020/1/31,2018/5/18,-999,15
3659100,-15.946,-47.671,2124.875,-15.949,-47.668,2132,,Df-18 / Br 251,"SAO BARTOLOMEU, RIO",BR,2020/1/31,2018/5/18,3659105,845
3659105,-16.538,-47.804,4555.877,-16.538,-47.801,4688,,Ponte Sao Bartolomeu,"SAO BARTOLOMEU, RIO",BR,2020/1/31,2018/5/18,3659009,-999
3660600,-22.371,-46.904,3795.972,-22.36,-46.91,3750,,Moji-Guacu Ii,"MOJI-GUACU, RIO",BR,2020/1/31,2018/5/18,3660602,590
3660602,-22.296,-47.146,4673.118,-22.3,-47.15,4650,,Padua Sales,"MOJI-GUACU, RIO",BR,2020/1/31,2018/5/18,3660105,-999
3660700,-22.446,-45.429,862.815,-22.443,-45.427,869,,Itajuba,"SAPUCAI-MIRIM, RIO",BR,2020/1/31,2018/5/18,3660105,843
3660730,-21.679,-45.262,854.32,-21.678,-45.26,851,,Chacara Santana,"PEIXE, RIO DO",BR,2020/1/31,2018/5/18,3660105,832
3660900,-21.696,-44.354,1956.708,-21.692,-44.348,2083,,Fazenda Laranjeiras,"AIURUOCA, RIO",BR,2020/1/31,2018/5/18,3660109,905
3661100,-20.479,-50.421,2360.623,-20.483,-50.417,2290,,General Salgado,"SAO JOSE DOS DOURADOS, RIO",BR,2020/1/31,2018/5/18,3662100,-999
