ID,lat_mod,lon_mod,area_mod,rivname,locname,,
6379,34.256,134.216,4.267,栴檀川,栴檀川,,
6380,34.269,134.208,6.719,栴檀川,栴檀川下流,,
6381,34.292,134.241,42.15,津田川,城北橋,,
6382,34.267,134.2,5.812,地蔵川,地蔵川橋,,
6383,34.221,133.952,59.011,綾川,長田橋,,
6384,34.243,133.914,86.489,綾川,滝宮,,
6385,34.304,133.911,131.991,綾川,鴨川新橋,,
6386,34.117,133.654,55.559,柞田川,黒渕橋,,
6387,34.053,133.691,23.512,柞田川,落合,,
6388,34.102,133.68,49.142,柞田川,木之郷橋,,
6389,34.065,133.685,30.006,柞田川,井関,,
6390,34.034,133.698,4.305,前田川,有木,,
6391,34.096,133.69,10.619,粟井川,丸井橋,,
6392,34.273,133.753,1.205,桜川,豊津橋,,
6393,34.237,134.339,47.019,湊川,樋端,,
6394,34.497,134.324,1.418,安田大川,三五郎池,,
6395,34.479,134.32,2.966,安田大川,馬木,,
6396,34.318,134.072,5.133,宮川,宮川橋,,
6397,34.126,133.657,18.784,一の谷川,豊橋,,
6398,34.134,133.684,10.1,一の谷川,流岡橋,,
6399,34.327,134,56.815,本津川,本津川橋,,
6400,34.298,133.963,20.463,本津川,国分寺,,
6401,34.281,133.966,13.287,本津川,福家,,
6402,34.5,134.268,2.848,殿川,新中山池,,
6403,34.503,134.254,4.312,殿川,昌永橋,,
6404,34.188,134.4,8.754,千足川,釿磨橋,,
6405,34.196,133.999,6.058,田万川,諏訪成,,
6406,34.486,134.303,1.29,別当川,寒霞渓橋,,
6407,34.032,133.692,2.232,海老済川,海老済,,
6408,34.484,134.237,4.553,池田大川,迎地橋,,
6409,34.34,134.103,4.719,相引川,相引,,
6410,34.342,134.094,69.375,相引川,相引Ｐ場,,
6411,34.342,134.092,69.387,相引川,相引外水,,
6412,34.341,134.109,9.509,相引川,赤牛橋,,
6413,34.544,134.282,4.68,桂川,田中橋,,
6414,34.264,134.232,8.132,爛川,爛川橋,,
6415,34.341,134.13,2.325,牟礼川,牟礼,,
6416,33.911,133.505,138.469,銅山川,豊坂,,
6417,33.958,133.671,270.145,銅山川,吉ノ瀬,,
6418,33.863,133.439,65.032,銅山川,成,,
6419,33.894,133.483,101.141,銅山川,藤原,,
6420,33.934,133.594,25.569,中の川,甲斐野,,
6421,33.826,132.902,55.29,重信川,山之内,,
6422,33.806,132.725,445.744,重信川,出合,,
6423,33.808,132.739,4.446,重信川,市坪霞（簡）,,
6424,33.784,132.816,171.222,重信川,中野霞（簡）,,
6425,33.806,132.73,445.621,重信川,重信川3.6（簡）,,
6426,33.806,132.747,301.252,重信川,重信川5.0（簡）,,
6427,33.814,132.751,138.814,重信川,石手川1.8(簡),,
6428,33.896,132.846,57.478,石手川,玉谷橋,,
6429,33.861,132.815,91.907,石手川,食場,,
6430,33.842,132.791,104.106,石手川,湯渡,,
6431,33.798,132.79,23.319,内川,土居,,
6432,33.778,132.79,52.606,砥部川,砥部川,,
6433,33.794,132.907,65.898,表川,表川,,
6434,33.819,132.765,33.515,小野川,精農橋,,
6435,33.899,132.832,1.423,五明川,五明川,,
6436,33.343,132.578,105.342,肱川,明間,,
6437,33.369,132.646,179.878,肱川,荒瀬,,
6438,33.39,132.656,218.73,肱川,畑ヶ谷,,
6439,33.502,132.559,981.936,肱川,大洲,,
6440,33.508,132.545,1008.139,肱川,大洲第二,,
6441,33.546,132.566,1121.828,肱川,五郎,,
6442,33.609,132.484,1211.177,肱川,長浜,,
6443,33.367,132.506,54.154,肱川,神領,,
6444,33.535,132.609,51.318,肱川,新谷（簡）,,
6445,33.553,132.546,1125.334,肱川,多田（簡）,,
6446,33.506,132.552,1007.643,肱川,如法寺（簡）,,
6447,33.482,132.646,919.621,肱川,大川,,
6448,33.512,132.538,31.835,肱川,阿蔵（越流堤）,,
6449,33.558,132.546,1126.33,肱川,春賀,,
6450,33.578,132.524,1173.164,肱川,白滝（越流堤）,,
6451,33.574,132.526,4.336,肱川,豊中（越流堤）,,
6452,33.571,132.533,1164.268,肱川,八多喜（越流堤）,,
6453,33.563,132.529,1.472,肱川,伊州子（越流堤）,,
6454,33.536,132.599,56.715,矢落川,新谷,,
6455,35.687,139.753,2.221,矢落川,徳森１,,
6456,35.687,139.753,2.221,矢落川,徳森２,,
6457,33.539,132.571,70.865,矢落川,東大洲,,
6458,33.5,132.52,24.924,久米川,平野,,
6459,33.575,132.715,166.677,小田川,大瀬,,
6460,33.488,132.666,379.052,小田川,坊屋敷,,
6461,33.551,132.655,322.626,小田川,内子,,
6462,33.644,132.71,26.887,中山川,中山,,
6463,33.431,132.723,58.968,船戸川,舟戸川,,
6464,33.402,132.736,99.913,黒瀬川,辰ノ口,,
6465,33.376,132.609,37.887,稲生川,四郎谷,,
6466,35.687,139.753,2.221,その他,仁久（内水）,,
6467,35.687,139.753,2.221,その他,白滝（内水）,,
6468,35.687,139.753,2.221,その他,豊中（内水）,,
6469,35.687,139.753,2.221,その他,八多喜（内水）,,
6470,35.687,139.753,2.221,その他,伊州子（内水）,,
6471,35.687,139.753,2.221,その他,春賀（内水）,,
6472,35.687,139.753,2.221,その他,大久保川（内水）,,
6473,35.687,139.753,2.221,その他,野田川（内水）,,
6474,35.687,139.753,2.221,その他,都谷川（内水）,,
6475,35.687,139.753,2.221,その他,阿蔵（内水）,,
6476,35.687,139.753,2.221,その他,清水川（内水）,,
6477,35.687,139.753,2.221,その他,東大洲二線堤内（内水）,,
6478,35.687,139.753,2.221,その他,東大洲国道（内水）,,
6479,35.687,139.753,2.221,その他,都谷川上流（内水）,,
6480,33.623,132.979,242.957,面河川,仕出,,
6481,33.661,132.902,31.339,久万川,久万,,
6482,33.279,132.721,139.123,広見川,小倉,,
6483,33.284,132.603,15.624,三間川,月見橋,,
6484,33.291,132.541,13.054,立間川,立間,,
6485,33.88,133.176,173.136,加茂川,長瀬,,
6486,33.845,133.149,82.651,加茂川,大保木,,
6487,33.991,133.595,41.253,金生川,上金沢橋,,
6488,33.966,133.421,56.137,関川,天王橋,,
6489,33.883,133.301,20,国領川,大永山,,
6490,33.922,133.308,34.148,国領川,山根,,
6491,33.956,133.302,74.077,国領川,城下,,
6492,33.926,133.209,22.455,渦井川,飯積橋,,
6493,33.926,133.209,22.455,渦井川,飯積橋新居浜,,
6494,33.887,133.071,135.164,中山川,田野上方,,
6495,33.93,133.022,14.656,大明神川,河之内,,
6496,33.841,133.009,40.518,鞍瀬川,鞍瀬,,
6497,34.029,133.016,35.437,頓田川,国分橋,,
6498,34.009,132.94,77.751,蒼社川,高野,,
6499,33.985,132.909,26.295,蒼社川,中通,,
6500,34.049,132.988,104.181,蒼社川,片山,,
6501,33.969,132.806,38.305,立岩川,立岩川,,
6502,34.237,133.002,7.079,台本川,山田,,
6503,34.237,133.006,6.87,台本川,除川,,
6504,33.771,132.713,12.133,大谷川,下三谷,,
6505,33.874,132.75,4.4,大川,鴨中橋,,
6506,33.237,132.582,15.221,須賀川,柿原,,
6507,33.24,132.616,4.71,須賀川,水分,,
6508,33.231,132.57,36.544,須賀川,和霊,,
6509,33.2,132.546,30.574,来村川,寄松,,
6510,33.122,132.564,57.599,岩松川,颪部,,
6511,33.125,132.55,71.361,岩松川,岩淵,,
6512,33.495,132.424,20.644,喜木川,日土,,
6513,33.456,132.432,20.133,千丈川,八幡浜,,
6514,33.137,132.598,15.841,御代の川,御代の川,,
6515,32.962,132.563,70.862,僧都川,御荘,,
6516,33.566,133.512,2.323,その他,福井扇橋,,
6517,34.033,133.842,5.518,吉野川,池田（無堤）,,
6518,34.065,134.194,2751.832,吉野川,岩津,,
6519,34.088,134.346,3001.74,吉野川,中央橋,,
6520,34.108,134.446,3027.707,吉野川,第十,,
6521,33.787,133.4,249.447,吉野川,高藪,,
6522,33.761,133.588,582.159,吉野川,本山橋,,
6523,33.789,133.737,929.846,吉野川,豊永,,
6524,33.749,133.554,91.108,吉野川,田井橋,,
6525,33.794,133.757,80.585,南小川,南小川,,
6526,33.783,133.698,149.398,穴内川,穴内川,,
6527,33.78,133.663,72.07,立川川,立川川,,
6528,33.863,133.439,65.032,銅山川,成,,
6529,33.894,133.483,101.141,銅山川,藤原,,
6530,33.591,133.693,459.009,物部川,戸板島,,
6531,33.569,133.682,460.076,物部川,深渕（無堤）,,
6532,33.569,133.682,460.076,物部川,深渕（有堤）,,
6533,33.704,133.905,113.87,物部川,楮ヶ谷,,
6534,33.619,133.715,445.082,物部川,楠目,,
6535,33.604,133.711,457.63,物部川,下ノ村（簡）,,
6536,33.731,133.894,91.659,上韮生川,安丸,,
6537,33.647,133.866,14.38,舞川,藤ヶ谷,,
6538,33.574,133.173,943.723,仁淀川,川口,,
6539,33.553,133.414,1448.344,仁淀川,伊野,,
6540,33.494,133.448,1487.633,仁淀川,中島,,
6541,33.467,133.481,1492.145,仁淀川,仁西,,
6542,33.485,133.465,1488.437,仁淀川,田ノ裏（簡）,,
6543,33.539,133.124,686.896,仁淀川,森,,
6544,33.534,133.25,1037.846,仁淀川,越知,,
6545,33.57,133.326,1332.779,仁淀川,不動,,
6546,33.548,133.394,1407.595,仁淀川,加田,,
6547,33.486,133.412,54.479,波介川,波介,,
6548,33.483,133.381,40.596,波介川,一ツ木橋,,
6549,33.554,133.454,3.706,宇治川,枝川,,
6550,33.529,133.355,17.047,日下川,本郷,,
6551,33.525,133.277,61.493,柳瀬川,柳瀬,,
6552,33.526,133.226,52.909,坂折川,遊行寺,,
6553,33.194,132.967,912.061,四万十川,大正,,
6554,33.146,132.798,1609.24,四万十川,津野川,,
6555,33.006,132.904,1797.503,四万十川,具同第二,,
6556,32.989,132.926,1799.859,四万十川,具同（無堤）,,
6557,32.989,132.926,1799.859,四万十川,具同（有堤）,,
6558,32.954,132.971,155.631,四万十川,実崎,,
6559,33.208,133.129,13.771,四万十川,大井野,,
6560,33.048,132.834,1758.653,四万十川,川登,,
6561,33.027,132.931,133.161,後川,秋田,,
6562,32.919,132.805,11.335,中筋川,久礼広橋,,
6563,32.933,132.809,22.476,中筋川,黒川,,
6564,32.962,132.844,68.335,中筋川,磯ノ川,,
6565,33.23,133.149,63.025,仁井田川,仁井田,,
6566,33.242,133.163,23.907,仁井田川,仁井田橋,,
6567,33.016,132.804,8.989,横瀬川,大物川橋,,
6568,33.001,132.829,13.535,横瀬川,久才川橋,,
6569,32.938,132.99,2173.294,渡川,下田（簡）,,
6570,32.935,132.98,10.547,渡川,初崎（簡）,,
6571,32.948,132.973,2161.921,渡川,実崎（簡）,,
6572,32.964,132.968,144.005,渡川,山路（簡）,,
6573,32.988,132.93,1800.046,渡川,百笑（簡）,,
6574,33.007,132.896,1.496,渡川,佐田（簡）,,
6575,33.392,132.925,56.333,梼原川,梼原,,
6576,33.391,133.025,66.371,北川,新田,,
6577,32.922,132.826,4.209,清水川,清水川橋,,
6578,33.448,134.041,292.573,奈半利川,野友,,
6579,33.507,133.941,134.355,伊尾木川,宮田岡,,
6580,33.553,133.497,148.294,鏡川,鏡川橋,,
6581,33.554,133.522,149.011,鏡川,築屋敷,,
6582,33.623,133.492,69.862,鏡川,弘瀬,,
6583,33.576,133.479,142.525,鏡川,宗安寺,,
6584,33.546,133.508,12.504,神田川,神田,,
6585,33.604,133.467,46.865,吉原川,草の峰,,
6586,32.949,132.734,226.714,松田川,平井,,
6587,32.985,132.772,136.033,松田川,橋上,,
6588,32.952,132.732,76.734,篠川,二ノ宮,,
6589,33.506,134.253,76.121,野根川,野根,,
6590,33.399,134.206,38.754,佐喜浜川,佐喜浜,,
6591,33.291,134.152,20.099,室津川,室津,,
6592,33.334,134.094,34.261,西ノ川,北村,,
6593,33.365,134.064,44.903,羽根川,羽根,,
6594,33.446,133.988,105.29,安田川,東島,,
6595,33.557,133.902,90.28,安芸川,栃の木,,
6596,33.505,133.901,6.862,安芸川,宝永,,
6597,33.519,133.8,15.444,和食川,和食,,
6598,33.538,133.758,16.891,夜須川,千切,,
6599,33.559,133.724,37.109,香宗川,中ノ村,,
6600,33.542,133.73,38.692,香宗川,岸本,,
6601,33.577,133.741,6.665,香宗川,下流基準点,,
6602,33.552,133.63,9.488,下田川,下田,,
6603,33.557,133.644,6.66,下田川,片山,,
6604,33.572,133.543,17.359,久万川,愛宕,,
6605,33.497,133.489,14.752,新川川,山根,,
6606,33.489,133.514,5.709,新川川,東諸木,,
6607,33.417,133.305,21.829,桜川,桜川,,
6608,33.397,133.236,95.562,新荘川,下郷,,
6609,33.337,133.224,26.472,久礼川,久礼,,
6610,33.567,133.7,6.779,烏川,大谷,,
6611,33.569,133.598,14.513,舟入川,鹿児,,
6612,33.583,133.595,88.109,国分川,布師田,,
6613,33.597,133.646,55.725,国分川,三畠,,
6614,33.09,133.098,57.414,伊与木川,佐賀,,
6615,33.01,132.987,17.863,蛎瀬川,上田の口,,
6616,32.804,132.898,14.674,益野川,益野,,
6617,32.784,132.841,42.52,宗呂川,下川口,,
6618,32.807,132.819,33.122,宗呂川,宗呂上,,
6619,32.799,132.966,2.595,片粕川,治水利水点,,
6620,32.761,132.784,5.164,小才角川,小才角,,
6621,32.868,132.732,39.244,福良川,福良,,
6622,32.871,132.946,90.412,下の加江川,下の加江,,
6623,33.561,133.493,1.006,江の口川,塚ノ原,,
6624,32.804,132.72,7.434,周防形川,周防形,,
6625,33.554,130.733,41.397,遠賀川,大隈,,
6626,33.661,130.689,294.119,遠賀川,川島,,
6627,33.74,130.73,372.943,遠賀川,勘六橋,,
6628,33.75,130.732,706.678,遠賀川,日の出橋,,
6629,33.792,130.711,879.164,遠賀川,唐熊,,
6630,33.816,130.707,916.428,遠賀川,中間,,
6631,33.532,130.753,24.585,遠賀川,平成橋,,
6632,33.637,130.691,10.145,遠賀川,(簡)遠賀川33k060左,,
6633,33.799,130.704,879.53,遠賀川,(簡)遠賀川12k800左,,
6634,33.73,130.72,370.021,遠賀川,(簡)遠賀川21k400左,,
6635,33.693,130.714,313.561,遠賀川,(簡)遠賀川26k000左,,
6636,33.536,130.747,35.022,遠賀川,(簡)遠賀川47k700左,,
6637,33.811,130.673,22.273,西川,木月,,
6638,33.891,130.674,74.608,西川,祇園橋,,
6639,33.775,130.669,7.196,西川,小木橋,,
6640,33.844,130.667,52.865,西川,(簡)西川5k500左,,
6641,33.799,130.726,12.268,黒川,石園,,
6642,33.724,130.673,135.307,犬鳴川,宮田橋,,
6643,33.689,130.574,13.989,犬鳴川,芳賀,,
6644,33.717,130.611,28.076,犬鳴川,藤原橋,,
6645,33.724,130.617,31.562,犬鳴川,(簡)犬鳴川15k000右,,
6646,33.569,130.852,62.093,彦山川,添田,,
6647,33.649,130.812,95.932,彦山川,伊田,,
6648,33.699,130.772,292.876,彦山川,赤池,,
6649,33.733,130.733,321.097,彦山川,中島,,
6650,33.726,130.737,4.895,彦山川,(簡)彦山川2k200左,,
6651,33.579,130.848,63.255,彦山川,(簡)彦山川23k700左,,
6652,33.576,130.851,63.048,彦山川,(簡)彦山川24k160左,,
6653,33.531,130.863,47.095,彦山川,(簡)彦山川29k800右,,
6654,33.531,130.863,47.095,彦山川,(簡)彦山川30k000右,,
6655,33.531,130.863,47.095,彦山川,(簡)彦山川30k180右,,
6656,33.685,130.722,27.445,庄内川,勢田,,
6657,33.654,130.668,12.803,建花寺川,井手浦橋,,
6658,33.619,130.675,118.569,穂波川,秋松橋,,
6659,33.585,130.659,40.6,穂波川,豆田橋,,
6660,33.605,130.676,88.605,穂波川,(簡)穂波川4k500右,,
6661,33.783,130.733,7.577,笹尾川,野面,,
6662,33.723,130.664,45.355,八木山川,生見,,
6663,33.695,130.641,35.861,八木山川,千石,,
6664,33.723,130.758,13.039,福地川,新福地橋,,
6665,33.723,130.747,14.691,福地川,峰橋,,
6666,33.631,130.793,72.114,中元寺川,春日橋,,
6667,33.576,130.812,37.594,中元寺川,古屋敷,,
6668,33.666,130.812,57.977,金辺川,夏吉,,
6669,33.565,130.687,19.829,泉河内川,名代橋,,
6670,33.403,131.044,90.785,山国川,宇治見橋,,
6671,33.449,131.117,292.096,山国川,柿坂,,
6672,33.493,131.171,431.701,山国川,上曽木,,
6673,33.57,131.182,471.199,山国川,下唐原,,
6674,33.598,131.179,528.342,山国川,金谷,,
6675,33.318,130.501,1.922,筑後川管内,西縄手橋,,
6676,33.306,130.943,1117.707,筑後川,小渕,,
6677,33.346,130.832,1440.055,筑後川,荒瀬,,
6678,33.364,130.753,1562.534,筑後川,恵蘇ノ宿,,
6679,33.353,130.632,1709.052,筑後川,片ノ瀬,,
6680,33.319,130.494,2262.887,筑後川,瀬ノ下,,
6681,33.26,130.419,2522.17,筑後川,六五郎橋,,
6682,33.215,130.362,2802.839,筑後川,若津,,
6683,33.204,130.489,6.431,花宗川,下北島,,
6684,33.24,130.453,51.654,山ノ井川,十間橋,,
6685,33.377,130.551,174.14,宝満川,端間,,
6686,33.513,130.558,12.919,宝満川,御笠橋,,
6687,33.466,130.553,54.916,宝満川,下見橋,,
6688,33.312,130.536,12.924,高良川,高良川橋,,
6689,33.296,130.549,11.266,高良川,下川原橋,,
6690,33.343,130.566,28.127,大刀洗川,西の宮橋,,
6691,33.342,130.691,57.239,巨瀬川,中央橋,,
6692,33.343,130.753,31.943,巨瀬川,高橋,,
6693,33.381,130.634,76.555,小石原川,栄田橋,,
6694,33.435,130.659,69.701,小石原川,新甘木橋,,
6695,33.342,130.789,65.884,隈上川,西隈ノ上,,
6696,33.248,130.327,96.749,佐賀江川,江上,,
6697,33.244,130.371,145.846,佐賀江川,蒲田津（外）,,
6698,33.243,130.523,37.167,広川,知徳橋,,
6699,33.483,130.539,21.454,山口川,針摺東,,
6700,33.381,130.661,71.232,佐田川,金丸橋,,
6701,33.437,130.758,40.925,佐田川,西原,,
6702,33.424,130.718,51.263,佐田川,寺内橋,,
6703,33.379,130.539,13.75,秋光川,飯田橋,,
6704,33.368,130.533,19.761,大木川,酒井上橋,,
6705,33.302,130.495,6.054,金丸川,飯ヶ口橋,,
6706,33.206,130.574,358.03,矢部川,花宗堰,,
6707,33.182,130.505,446.754,矢部川,船小屋,,
6708,33.169,130.484,447.309,矢部川,幸作橋,,
6709,33.121,130.439,527.333,矢部川,浦島橋,,
6710,33.19,130.558,411.009,矢部川,中川原橋,,
6711,33.209,130.583,357.26,矢部川,祈祷院,,
6712,33.213,130.674,172.595,矢部川,黒木,,
6713,33.204,130.648,202.862,矢部川,串毛橋,,
6714,33.171,130.457,8.139,沖端川,新村橋,,
6715,33.176,130.485,7.464,沖端川,松原橋,,
6716,33.12,130.473,58.418,飯江川,安手橋,,
6717,33.247,130.701,75.862,星野川,光延橋,,
6718,33.223,130.708,22.503,笠原川,蛍橋,,
6719,33.26,130.669,24.089,横山川,下八重谷橋,,
6720,33.25,130.764,14.804,龍川内渓谷,十篭橋,,
6721,33.612,130.878,56.121,今川,今川橋,,
6722,33.653,130.938,12.436,今川,犀川,,
6723,33.68,130.962,112.838,今川,高崎,,
6724,33.724,130.978,120.809,今川,豊国橋,,
6725,33.631,130.963,45.511,祓川,犬丸渡橋,,
6726,33.709,130.996,59.401,祓川,辻垣橋,,
6727,33.549,130.947,20.805,祓川,鳥越橋,,
6728,33.241,131.573,6.101,祓川,祓川,,
6729,33.824,130.744,4.638,金山川,下上津役大橋,,
6730,33.871,130.847,23.035,板櫃川,仙房橋,,
6731,33.823,130.862,78.533,紫川,桜橋,,
6732,33.847,130.87,92.101,紫川,藪瀬,,
6733,33.834,130.929,21.144,竹馬川,新竹馬橋,,
6734,33.73,130.954,41.912,長峡川,長音寺橋,,
6735,33.696,130.932,27.248,長峡川,上稗田橋,,
6736,33.664,131.034,49.892,城井川,馬渡橋,,
6737,33.591,131.151,55.377,佐井川,新大の瀬橋,,
6738,33.739,130.959,28.847,小波瀬川,木ノ元橋,,
6739,33.864,130.634,8.519,矢矧川,前牟田橋,,
6740,33.812,130.534,72.105,釣川,上釣橋,,
6741,33.835,130.515,85.665,釣川,川端井堰,,
6742,33.807,130.567,22.503,釣川,鍵橋,,
6743,33.629,130.473,47.31,多々良川,向川原,,
6744,33.631,130.476,45.345,多々良川,今石橋,,
6745,33.63,130.468,93.197,多々良川,雨水橋,,
6746,33.623,130.535,28.683,多々良川,金川橋,,
6747,33.542,130.431,89.286,那珂川,下曰佐,,
6748,33.569,130.429,102.179,那珂川,塩原,,
6749,33.499,130.424,68.521,那珂川,轟橋,,
6750,33.568,130.376,19.497,樋井川,田島橋,,
6751,33.559,130.325,80.841,室見川,橋本橋,,
6752,33.56,130.233,32.882,瑞梅寺川,池田,,
6753,33.517,130.156,11.27,一貴山川,小西橋,,
6754,33.728,130.47,13.947,大根川,庄橋,,
6755,33.587,130.478,32.796,宇美川,片峰新橋,,
6756,33.669,130.512,10.768,猪野川,猪野,,
6757,33.564,130.22,12.552,雷山川,潤橋,,
6758,33.006,130.456,56.968,諏訪川,臼井橋,,
6759,33.046,130.461,7.891,堂面川,畔切橋,,
