ID,lat_alloc,lon_alloc,area_alloc,lat_ori,lon_ori,loc_km_diff,ix,iy,Station Name,River Name,Memo
89,43.356,142.383,343.43,43.356,142.383,0.04,16116,4784,富良野,富良野川,
90,43.349,142.401,117.265,43.349,142.401,0.042,16129,4789,東4線橋,ベベルイ川,
91,43.363,142.415,77.817,43.363,142.415,0.04,16139,4779,ヌッカクシ富良野川,ヌッカクシ富良野川,
92,43.299,142.41,131.323,43.299,142.411,0.057,16136,4825,布部川,布部川,
93,43.216,142.501,88.893,43.216,142.5,0.058,16201,4885,西達布,西達布川,
94,43.86,142.369,52.156,43.86,142.369,0.051,16106,4421,ヨンカシュッペ川,ヨンカシュッペ川,
95,43.665,142.403,196.026,43.665,142.403,0.06,16131,4562,18号,辺別川,
96,43.628,142.574,90.942,43.629,142.574,0.064,16254,4588,辺別川,辺別川,
97,43.594,142.487,67.149,43.594,142.487,0.032,16191,4613,置杵牛川,置杵牛川,
98,43.585,142.456,135.998,43.586,142.456,0.068,16169,4619,西一区,美瑛川,
99,43.644,142.397,411.313,43.643,142.396,0.094,16126,4577,辺別太,美瑛川,
100,43.68,142.377,641.032,43.68,142.378,0.075,16112,4551,西神楽,美瑛川,
101,43.728,142.399,57.596,43.728,142.4,0.076,16128,4516,ポン川,ポン川,
102,43.745,142.49,91.44,43.746,142.489,0.106,16193,4504,倉沼川,倉沼川,
103,43.838,142.522,35.065,43.839,142.521,0.099,16216,4437,当麻川,当麻川,
104,43.792,142.326,22.336,43.792,142.326,0.048,16075,4470,ウッペツ川,ウッペツ川,
105,43.645,143.066,45.113,43.646,143.066,0.096,16608,4576,ルベシナイ,ルベシナイ川,
106,43.774,142.49,86.809,43.774,142.489,0.057,16193,4483,ペーパン川,ペーパン川,
107,43.809,142.466,212.446,43.809,142.466,0.004,16176,4458,北永,永山新川,
108,43.765,142.428,33.016,43.764,142.427,0.135,16149,4490,愛宕新川,その他,
109,42.984,142.398,286.108,42.984,142.399,0.088,16127,5052,鵡川占冠,鵡川,
110,42.759,142.137,944.115,42.759,142.136,0.066,15939,5214,穂別,鵡川,
111,42.658,142.072,1051.805,42.658,142.071,0.06,15892,5287,栄,鵡川,
112,42.574,141.937,1224.87,42.574,141.936,0.073,15795,5347,鵡川,鵡川,
113,42.977,142.399,169.476,42.977,142.399,0.027,16128,5057,双珠別川,双珠別川,
114,45.247,141.845,83.594,45.247,141.841,0.329,15729,3423,小松橋,声問川,
115,45.391,141.773,53.621,45.392,141.769,0.327,15677,3319,声問川,声問川,
116,45.406,141.755,300.135,45.405,141.754,0.155,15664,3308,声問橋,声問川,
117,45.223,142.224,215.39,45.223,142.226,0.133,16002,3440,猿払川,猿払川,
118,44.992,142.295,369.93,44.992,142.294,0.097,16053,3606,頓別川寿,頓別川,
119,44.96,142.272,197.048,44.961,142.272,0.075,16036,3629,頓別川中頓別,頓別川,
120,44.828,142.301,20.394,44.828,142.301,0.057,16057,3724,頓別川小頓別,頓別川,
121,45.069,142.319,505.077,45.068,142.319,0.086,16070,3551,頓別川常盤,頓別川,
122,44.969,142.291,118.66,44.969,142.291,0.028,16050,3623,兵知安川,兵知安川,
123,44.84,142.458,32.579,44.84,142.458,0.054,16170,3716,オムロシュベツ川,オムロシュベツ川,
124,44.837,142.651,287.331,44.837,142.649,0.137,16309,3718,徳志別川,徳志別川,
125,44.658,141.927,283.672,44.657,141.926,0.112,15788,3847,遠別川,遠別川,
126,44.313,141.774,202.066,44.313,141.774,0.032,15678,4095,羽幌川,羽幌川,
127,44.231,141.79,138.786,44.231,141.79,0.044,15689,4154,古丹別川,古丹別川,
128,44.256,141.713,150.645,44.256,141.713,0.032,15634,4136,三毛別川,三毛別川,
129,44.001,141.751,367.718,44,141.75,0.095,15661,4320,沖内,小平蘂川,
130,45.327,142.113,33.904,45.327,142.114,0.064,15922,3365,鬼志別川,鬼志別川,
131,44.927,142.58,36.75,44.928,142.58,0.103,16258,3653,エサシウエンナイ川,エサシウエンナイ川,
132,44.708,142.803,97.087,44.707,142.805,0.14,16419,3811,音標川,音標川,
133,45.402,141.849,93.143,45.403,141.849,0.104,15732,3311,増幌川,増幌川,
134,45.394,141.706,11.481,45.394,141.706,0.034,15629,3317,ウエンナイ川,ウェンナイ川,
135,44.524,141.777,49.804,44.524,141.777,0.035,15680,3943,初山別川,初山別川,
136,44.422,141.791,43.876,44.422,141.791,0.052,15690,4017,七線,茂築別川,
137,44.153,141.665,30.154,44.154,141.664,0.074,15599,4210,温寧川,温寧川,
138,43.872,141.597,71.765,43.872,141.596,0.068,15550,4413,信砂川,信砂川,
139,43.848,141.516,1.877,43.848,141.516,0.011,15492,4430,暑寒別川,暑寒別川,
140,44.84,142.476,214.852,44.84,142.476,0.052,16183,3716,北見幌別川,北見幌別川,
141,44.192,143.076,251.743,44.192,143.076,0.047,16615,4182,滝ノ上,渚滑川,
142,44.249,143.259,996.659,44.25,143.259,0.077,16747,4141,上渚滑,渚滑川,
143,44.349,143.273,1203.763,44.349,143.273,0.035,16757,4069,ウツツ橋,渚滑川,
144,44.38,143.301,1217.101,44.38,143.301,0.029,16777,4047,渚滑橋,渚滑川,
145,44.191,143.083,23.799,44.191,143.083,0.029,16620,4183,シュウトルマップ,シュウトルマップ川,
146,44.006,143.34,808.969,44.006,143.34,0.044,16805,4316,湧別川,湧別川,
147,44.053,143.519,956.381,44.053,143.519,0.055,16934,4282,遠軽,湧別川,
148,44.099,143.544,72.658,44.099,143.544,0.04,16952,4249,開盛,湧別川,
149,44.199,143.591,1461.791,44.2,143.591,0.077,16986,4177,中湧別,湧別川,
150,43.919,143.534,174.088,43.919,143.533,0.086,16945,4379,生田原川中央橋,生田原川,
151,44.053,143.544,276.375,44.053,143.544,0.056,16952,4282,対遠橋,生田原川,
152,43.605,143.338,46.28,43.605,143.338,0.021,16804,4605,峰映,常呂川,
153,43.634,143.497,169.221,43.634,143.496,0.042,16918,4584,常呂川,常呂川,
154,43.683,143.599,422.324,43.682,143.599,0.076,16992,4549,置戸,常呂川,
155,43.755,143.84,664.666,43.754,143.84,0.101,17165,4497,上常呂,常呂川,
156,43.799,143.91,1403.729,43.8,143.911,0.09,17216,4465,北見,常呂川,
157,43.922,143.969,1549.087,43.921,143.968,0.084,17258,4377,忠志,常呂川,
158,44.013,143.987,1846.871,44.013,143.986,0.068,17271,4311,太茶苗,常呂川,
159,44.058,144.035,1895.811,44.057,144.035,0.079,17306,4279,上川沿,常呂川,
160,44.119,144.073,1909.304,44.119,144.072,0.078,17333,4235,河口,常呂川,
161,43.983,143.947,6.711,43.982,143.946,0.083,17242,4333,日吉川,日吉川,
162,43.899,143.897,94.885,43.9,143.896,0.088,17206,4393,仁頃川,仁頃川,
163,43.759,143.512,304.971,43.759,143.512,0.016,16929,4494,温根湯,無加川,
164,43.788,143.622,422.28,43.788,143.621,0.046,17008,4473,留辺蘂,無加川,
165,43.792,143.765,467.221,43.793,143.765,0.077,17111,4470,相ノ内,無加川,
166,43.788,143.89,564.549,43.789,143.89,0.096,17201,4473,北光社,無加川,
167,43.785,143.838,89.991,43.785,143.838,0.049,17164,4475,豊地,訓子府川,
168,43.615,143.342,52.081,43.614,143.343,0.083,16807,4598,鹿ﾉ湯,上ホロカトコロ川,
169,43.808,143.845,11.65,43.808,143.846,0.08,17169,4459,小町川,小町川,
170,43.71,144.009,569.864,43.711,144.009,0.065,17287,4529,津別,網走川,
171,43.648,143.991,156.847,43.648,143.991,0.009,17274,4574,本岐,網走川,
172,43.835,144.098,809.104,43.836,144.098,0.065,17351,4439,美幌,網走川,
173,43.898,144.131,1086.068,43.898,144.132,0.061,17375,4394,本郷,網走川,
174,43.958,144.201,123.586,43.958,144.199,0.143,17425,4351,川尻漁場,網走川,
175,44.005,144.231,1364.869,44.005,144.231,0.025,17447,4317,大曲,網走川,
176,43.913,144.178,17.048,43.913,144.179,0.048,17409,4383,トマップ川,トマップ川,
177,43.82,144.141,178.587,43.821,144.141,0.095,17382,4450,美幌川,美幌川,
178,43.828,144.123,203.762,43.829,144.122,0.095,17369,4444,美幌橋,美幌川,
179,43.698,144.038,148.317,43.698,144.04,0.144,17308,4538,津別川,津別川,
180,43.817,144.108,11.861,43.818,144.108,0.077,17358,4452,魚無川,魚無川,
181,43.488,144.451,433.336,43.488,144.451,0.032,17605,4689,弟子屈,釧路川,
182,43.299,144.601,876.789,43.3,144.601,0.081,17713,4825,標茶,釧路川,
183,43.085,144.427,1645.831,43.086,144.427,0.065,17588,4979,岩保木,釧路川,
184,42.994,144.469,80.221,42.993,144.469,0.086,17618,5045,別保川（釧路川）,釧路川,
185,42.987,144.395,165.767,42.986,144.396,0.113,17565,5050,釧路川旭橋,釧路川,
186,43.056,144.397,2190.826,43.056,144.397,0.048,17566,5000,広里,新釧路川,
187,43.008,144.366,2320.189,43.007,144.367,0.11,17544,5035,鳥取,新釧路川,
188,43.013,144.362,126.117,43.014,144.362,0.091,17541,5031,仁々志別川,仁々志別川,
189,43.237,144.327,156.248,43.237,144.327,0.023,17516,4870,雪裡川,雪裡川,
190,43.217,144.344,169.559,43.217,144.343,0.073,17528,4884,雪裡,雪裡川,
191,43.22,144.431,97.813,43.22,144.432,0.063,17591,4882,下久著呂,久著呂川,
192,43.29,144.537,139.06,43.289,144.537,0.066,17667,4832,下オソベツ,オソベツ川,
193,43.481,144.451,138.548,43.481,144.451,0.037,17605,4694,鐺別川,鐺別川,
194,43.158,144.324,123.365,43.157,144.325,0.09,17514,4927,幌呂,幌呂川,
195,42.994,144.469,80.221,42.993,144.469,0.086,17618,5045,別保川,別保川,
196,43.424,142.866,6.323,43.418,142.866,0.701,16464,4735,シイ十勝,十勝川,
197,43.323,142.942,538.196,43.323,142.943,0.052,16519,4808,ニペソツ,十勝川,
198,43.067,142.928,807.235,43.068,142.926,0.213,16509,4992,共栄橋,十勝川,
199,43.013,142.935,856.128,43.013,142.938,0.212,16514,5031,熊牛,十勝川,
200,42.931,143.047,1.031,42.931,143.047,0.047,16594,5090,芽室太,十勝川,
201,42.937,143.203,2674.479,42.934,143.203,0.314,16707,5086,帯広,十勝川,
202,42.927,143.292,3.411,42.927,143.291,0.111,16771,5093,十勝中央大橋,十勝川,
203,42.923,143.385,5084.656,42.92,143.384,0.344,16838,5096,千代田,十勝川,
204,42.808,143.512,8163.789,42.808,143.512,0.043,16929,5179,茂岩,十勝川,
205,42.692,143.648,8361.323,42.69,143.648,0.262,17027,5262,大津,十勝川,
206,42.774,143.597,101.267,42.774,143.597,0.051,16990,5203,大平橋,下頃辺川,
207,42.734,143.673,604.564,42.734,143.674,0.089,17045,5232,十勝太,浦幌十勝川,
208,42.795,143.649,412.652,42.796,143.65,0.111,17028,5188,万年橋,浦幌川,
209,42.928,143.653,250.629,42.929,143.654,0.073,17031,5092,浦幌川留真,浦幌川,
210,43.017,143.631,169.586,43.017,143.631,0.045,17015,5028,浦幌川活平,浦幌川,
211,42.795,143.653,412.737,42.796,143.654,0.105,17031,5188,浦幌川万年,浦幌川,
212,42.799,143.472,132.445,42.799,143.472,0.052,16900,5185,農野牛,牛首別川,
213,42.755,143.426,39.727,42.755,143.426,0.03,16867,5217,牛首別川,牛首別川,
214,43.094,143.512,2302.296,43.094,143.516,0.342,16929,4973,東橋,利別川,
215,42.931,143.442,2697.207,42.931,143.443,0.058,16879,5090,利別,利別川,
216,43.244,143.556,928.985,43.244,143.557,0.068,16961,4865,利別川足寄,利別川,
217,43.465,143.738,205.393,43.464,143.738,0.066,17092,4706,利別川陸別,利別川,
218,43.391,143.684,619.183,43.39,143.684,0.108,17053,4759,利別川大誉地,利別川,
219,42.91,143.356,443.74,42.91,143.356,0.05,16817,5105,止若,猿別川,
220,42.785,143.322,261.924,42.786,143.322,0.076,16792,5195,猿別川,猿別川,
221,42.913,143.283,128.395,42.913,143.282,0.056,16764,5103,千住12号橋,途別川,
222,42.878,143.235,110.081,42.879,143.235,0.068,16730,5128,途別川,途別川,
223,42.947,143.27,1.623,42.947,143.27,0.054,16755,5079,旭橋,士幌川,
224,43.081,143.29,55.235,43.081,143.29,0.043,16769,4982,士幌川,士幌川,
225,42.61,142.87,83.164,42.611,142.87,0.066,16467,5321,竜潭上流,札内川,
226,42.58,142.931,3.794,42.58,142.935,0.309,16511,5343,札内ダム直下,札内川,
227,42.605,142.987,151.005,42.603,142.987,0.207,16551,5325,南札内,札内川,
228,42.642,143.09,182.958,42.642,143.092,0.203,16625,5298,上札内,札内川,
229,42.798,143.155,536.718,42.798,143.157,0.175,16672,5186,第二大川橋,札内川,
230,42.84,143.19,18.62,42.84,143.188,0.137,16697,5156,南帯橋,札内川,
231,42.926,143.23,692.777,42.926,143.229,0.078,16726,5094,札内,札内川,
232,42.933,143.209,36.899,42.933,143.209,0.04,16711,5089,東3条,帯広川,
233,42.89,143.12,111.918,42.89,143.12,0.048,16647,5120,帯広川北伏古,帯広川,
234,42.922,143.135,149.475,42.922,143.135,0.063,16658,5097,帯広川西帯広,帯広川,
235,42.805,143.066,77.808,42.804,143.066,0.096,16608,5181,帯広川上帯広,帯広川,
236,42.93,143.202,34.259,42.929,143.202,0.096,16706,5091,帯広川西1条,帯広川,
237,43.185,143.224,1.611,43.186,143.225,0.086,16722,4907,士幌,音更川,
238,43.008,143.201,704.999,43.007,143.2,0.091,16705,5035,音更,音更川,
239,43.238,143.272,494.473,43.238,143.273,0.12,16756,4869,音更川,音更川,
240,42.951,143.148,653.873,42.951,143.147,0.083,16667,5076,国見橋,然別川,
241,43.094,142.985,3.458,43.094,142.984,0.119,16550,4973,然別川,然別川,
242,42.923,143.067,191.177,42.923,143.066,0.113,16609,5096,美生橋,美生川,
243,42.913,143.062,188.481,42.912,143.061,0.147,16605,5103,美生川,美生川,
244,42.91,143.04,21.069,42.91,143.039,0.066,16589,5105,ピウカ川,ピウカ川,
245,42.915,143.027,202.795,42.914,143.028,0.098,16580,5102,芽室川,芽室川,
246,43.087,142.833,153.836,43.086,142.833,0.095,16440,4978,新得,佐幌川,
247,43.412,142.878,211.122,43.412,142.878,0.043,16473,4744,トムラウシ,トムラウシ川,
248,42.92,143.476,112.919,42.92,143.476,0.029,16903,5098,東台1号橋,十弗川,
249,42.931,143.497,108.917,42.931,143.497,0.048,16918,5090,十弗川,十弗川,
250,43.209,143.372,53.697,43.209,143.371,0.042,16828,4890,居辺川,居辺川,
251,43.122,143.616,61.456,43.122,143.616,0.053,17004,4953,本別川,本別川,
252,43.133,143.585,608.569,43.132,143.585,0.079,16982,4945,美里別川,美里別川,
253,43.242,143.563,538.05,43.243,143.563,0.072,16966,4866,足寄川,足寄川,
254,43.306,143.709,121.542,43.306,143.709,0.028,17071,4820,螺湾川,螺湾川,
255,43.467,143.751,126.952,43.467,143.751,0.047,17101,4704,陸別川,陸別川,
256,42.895,143.197,21.274,42.895,143.197,0.042,16702,5116,売買川,売買川,
257,42.699,143.058,152.203,42.699,143.058,0.045,16602,5257,戸蔦橋,戸蔦別川,
258,42.733,143.108,292.112,42.732,143.109,0.132,16638,5233,中島橋,戸蔦別川,
259,42.928,143.141,149.926,42.928,143.141,0.052,16662,5092,新帯広川,新帯広川,
260,42.952,143.198,8.34,42.952,143.198,0.011,16703,5075,鈴蘭川,鈴蘭川,
261,43.008,142.872,32.292,43.007,142.872,0.081,16468,5035,ペケレベツ川,ペケレベツ川,
262,43.083,142.82,28.051,43.082,142.82,0.072,16431,4981,パンケ新得川,パンケシントク川,
263,42.922,143.188,17.142,42.921,143.188,0.061,16696,5097,ウツベツ川,ウツベツ川,
264,42.924,143.158,9.798,42.924,143.158,0.045,16674,5095,柏林台川,柏林台川,
265,43.008,144.701,108.903,43.007,144.701,0.075,17785,5035,尾幌川,尾幌川,
266,44.651,142.859,269.346,44.65,142.859,0.077,16459,3852,幌内,幌内川,
267,44.473,143.116,294.424,44.473,143.116,0.01,16644,3980,興部,興部川,
268,44.438,143.122,1.07,44.438,143.121,0.047,16648,4005,第二,藻興部川,
269,44.287,143.353,206.527,44.287,143.354,0.048,16815,4114,中藻鼈,藻鼈川,
270,44.006,143.76,247.532,44.006,143.76,0.044,17108,4316,中佐呂間,佐呂間別川,
271,44.019,143.785,253.146,44.019,143.785,0.043,17126,4307,永代,佐呂間別川,
272,44.147,143.681,121.248,44.147,143.682,0.081,17051,4215,芭露,芭露川,
273,43.784,144.535,236.922,43.784,144.535,0.034,17666,4476,札弦,斜里川,
274,43.838,144.601,341.574,43.838,144.601,0.033,17713,4437,斜里川中央橋,斜里川,
275,43.901,144.641,531.031,43.901,144.641,0.034,17742,4392,斜里,斜里川,
276,43.885,144.66,172.425,43.885,144.661,0.066,17756,4403,猿間,猿間川,
277,42.391,143.302,158.258,42.392,143.302,0.114,16778,5479,豊似川,豊似川,
278,42.494,143.278,463.072,42.495,143.278,0.144,16761,5405,歴舟川本町,歴舟川,
279,42.524,143.195,413.615,42.524,143.197,0.157,16701,5383,歴舟川尾田,歴舟川,
280,42.905,143.931,282.956,42.905,143.931,0.024,17231,5109,音別川,音別川,
281,42.972,144.059,349.856,42.971,144.061,0.172,17323,5061,茶路川,茶路川,
282,42.99,144.127,274.617,42.99,144.126,0.1,17372,5048,庶路川,庶路川,
283,43.015,144.116,252.086,43.015,144.116,0.045,17364,5030,泊別中継,庶路川,
284,43.074,144.233,657.654,43.074,144.233,0.045,17448,4987,阿寒川山花,阿寒川,
285,43.012,144.27,685.671,43.011,144.27,0.09,17475,5032,阿寒川大楽毛,阿寒川,
286,43.119,144.119,158.958,43.119,144.119,0.034,17366,4955,舌辛川,舌辛川,
287,43.373,144.981,223.908,43.373,144.982,0.062,17987,4772,中西別,西別川,
288,43.391,145.127,375.618,43.39,145.127,0.108,18092,4759,西別川,西別川,
289,43.553,144.976,409.773,43.553,144.977,0.118,17983,4642,標津川東5条,標津川,
290,43.585,145.022,421.023,43.585,145.023,0.127,18016,4619,標津川俵橋,標津川,
291,43.638,145.081,677.603,43.64,145.079,0.271,18059,4581,標津川合流点,標津川,
292,43.673,145.122,1.397,43.674,145.121,0.128,18088,4556,標津川河口,標津川,
293,42.955,144.033,1.568,42.955,144.033,0.034,17304,5073,和天別川,和天別川,
294,43.013,144.308,13.937,43.013,144.307,0.056,17502,5031,星ガ浦川,星ガ浦川,
295,44.549,142.935,93.17,44.549,142.935,0.048,16514,3925,中雄武,雄武川,
296,44.005,144.103,16.46,44.005,144.104,0.046,17355,4317,卯原内川,卯原内川,
297,43.923,144.297,162.923,43.923,144.296,0.042,17494,4376,山里,藻琴川,
298,44.022,145.188,30.482,44.022,145.188,0.055,18136,4305,羅臼川,羅臼川,
299,42.581,143.476,61.305,42.581,143.477,0.111,16903,5342,生花苗川,生花苗川,
300,42.506,143.417,130.505,42.506,143.418,0.06,16861,5396,当縁川,当縁川,
301,42.448,143.294,50.414,42.448,143.294,0.022,16772,5438,紋別川,紋別川,
302,42.313,143.32,117.984,42.314,143.32,0.09,16791,5535,楽古川,楽古川,
303,42.285,143.299,30.545,42.285,143.3,0.074,16776,5555,西広尾川,西広尾川,
304,44.01,144.265,3.111,44.011,144.264,0.08,17471,4313,車止内川,車止内川,
305,43.142,141.644,5.345,43.143,141.644,0.074,15584,4938,旧幌向川,その他,
306,43.485,141.897,43.509,43.485,141.899,0.206,15766,4691,遊水地第２水位,石狩川管内,
307,43.495,141.894,8742.533,43.495,141.894,0.025,15764,4684,石狩川上流水位,石狩川管内,
308,43.483,141.89,58.494,43.481,141.888,0.222,15761,4693,遊水地第１水位,石狩川管内,
309,43.488,141.883,58.915,43.489,141.882,0.104,15756,4689,石狩川下流水位,石狩川管内,
310,43.89,142.655,1069.86,43.889,142.655,0.065,16312,4400,中愛別,石狩川,
311,43.778,142.358,1892.149,43.778,142.358,0.061,16098,4480,旭橋（永山橋下流）,石狩川,
312,43.765,142.277,3317.492,43.764,142.276,0.109,16040,4490,伊納,石狩川,
313,43.717,142.133,3534.186,43.718,142.133,0.076,15936,4524,納内,石狩川,
314,43.715,142.047,3604.623,43.716,142.046,0.162,15874,4526,深川橋,石狩川,
315,43.678,141.981,3661.941,43.677,141.982,0.175,15827,4552,妹背牛橋,石狩川,
316,43.635,141.913,5427.69,43.636,141.918,0.393,15778,4583,伏古,石狩川,
317,43.559,141.885,5688.922,43.559,141.884,0.116,15758,4638,橋本町,石狩川,
318,43.501,141.903,2.105,43.502,141.903,0.149,15771,4680,砂川橋,石狩川,
319,43.431,141.845,8941.851,43.432,141.839,0.505,15729,4730,奈井江大橋,石狩川,
320,43.33,141.694,9286.726,43.332,141.691,0.328,15620,4803,月形,石狩川,
321,43.222,141.667,320.678,43.221,141.666,0.126,15601,4881,岩見沢大橋,石狩川,
322,43.124,141.542,12651.872,43.122,141.542,0.257,15511,4951,石狩大橋,石狩川,
323,43.167,141.419,3.604,43.167,141.42,0.11,15422,4920,篠路,石狩川,
324,43.237,141.348,14283.287,43.237,141.346,0.158,15371,4870,石狩,石狩川,
325,43.247,141.358,14289.806,43.248,141.357,0.172,15378,4863,石狩河口,石狩川,
326,43.167,141.348,125.952,43.167,141.348,0.041,15371,4920,茨戸,茨戸川,
327,43.147,141.313,9.69,43.146,141.313,0.06,15346,4935,発寒川,発寒川,
328,43.159,141.348,27.245,43.159,141.348,0.008,15371,4926,発寒,発寒川,
329,43.147,141.315,9.726,43.147,141.315,0.062,15347,4935,発寒川遊水地,発寒川,
330,43.148,141.317,19.08,43.148,141.318,0.052,15349,4934,発寒上流,発寒川,
331,43.22,141.526,274.488,43.22,141.526,0.029,15499,4882,樺戸,当別川,
332,43.183,141.492,307.924,43.183,141.491,0.117,15475,4909,当別川下,当別川,
333,42.873,141.153,64.689,42.873,141.153,0.04,15231,5132,本流上流,豊平川,
334,42.965,141.159,215.743,42.964,141.159,0.065,15235,5066,定山渓市街,豊平川,
335,42.966,141.284,513.679,42.966,141.284,0.005,15325,5065,白川,豊平川,
336,42.966,141.316,536.554,42.966,141.316,0.004,15348,5065,豊平川,豊平川,
337,42.967,141.322,537.076,42.966,141.322,0.156,15352,5064,石山,豊平川,
338,43.03,141.355,627.993,43.03,141.354,0.071,15376,5019,藻岩,豊平川,
339,43.072,141.401,631.972,43.071,141.401,0.063,15409,4989,雁来,豊平川,
340,43.169,141.592,43.538,43.169,141.592,0.041,15547,4919,南8号,篠津川,
341,42.776,141.399,1.235,42.775,141.4,0.096,15408,5202,支笏湖,千歳川,
342,42.808,141.569,2.045,42.808,141.569,0.045,15530,5179,ふ化場,千歳川,
343,42.819,141.633,295.792,42.818,141.632,0.099,15576,5171,春日,千歳川,
344,42.847,141.67,367.823,42.846,141.67,0.059,15603,5151,西越,千歳川,
345,42.944,141.651,661.019,42.943,141.651,0.087,15589,5081,舞鶴,千歳川,
346,42.983,141.623,943.021,42.983,141.622,0.086,15569,5053,南6号樋門,千歳川,
347,43.02,141.577,1130.622,43.02,141.577,0.016,15536,5026,裏の沢,千歳川,
348,43.105,141.569,1240.773,43.105,141.569,0.025,15530,4965,東光,千歳川,
349,42.984,142.012,550.278,42.984,142.012,0.016,15849,5052,清水沢,夕張川,
350,42.933,142.035,667.426,42.932,142.035,0.078,15866,5089,紅葉山,夕張川,
351,42.947,141.874,791.166,42.946,141.875,0.082,15750,5079,円山,夕張川,
352,43.027,141.777,1006.872,43.027,141.777,0.012,15680,5021,由仁,夕張川,
353,43.09,141.688,1108.222,43.089,141.688,0.067,15616,4976,清幌橋,夕張川,
354,43.215,142.056,57.237,43.215,142.056,0.051,15881,4886,奥桂,幾春別川,
355,43.256,141.917,226.596,43.256,141.917,0.039,15781,4856,藤松,幾春別川,
356,43.24,141.866,267.129,43.24,141.866,0.046,15744,4868,市来知,幾春別川,
357,43.206,141.726,318.622,43.207,141.726,0.087,15643,4892,西川向,幾春別川,
358,43.324,141.762,4.205,43.325,141.762,0.078,15669,4807,旧美唄川,旧美唄川,
359,43.288,141.715,115.914,43.288,141.714,0.051,15635,4833,大豊橋,旧美唄川,
360,43.251,141.676,161.584,43.251,141.676,0.041,15607,4860,第1旧美唄橋,旧美唄川,
361,43.342,141.82,88.305,43.342,141.82,0.042,15711,4794,美唄,美唄川,
362,43.319,141.872,85.59,43.319,141.872,0.047,15748,4811,新橋,美唄川,
363,43.426,141.863,41.516,43.425,141.863,0.079,15742,4734,中奈井江,奈井江川,
364,43.472,141.905,12.901,43.471,141.905,0.06,15772,4701,奈江豊平川,奈江豊平川,
365,43.494,141.903,40.607,43.493,141.903,0.092,15771,4685,パンケ水門上流水位,パンケ歌志内川,
366,43.488,141.913,38.933,43.488,141.913,0.026,15778,4689,下吉野橋,パンケ歌志内川,
367,43.48,141.976,33.859,43.48,141.976,0.029,15823,4695,パンケ呑口上流,パンケ歌志内川,
368,43.494,141.901,2.222,43.494,141.901,0.037,15769,4685,ペンケ樋門上流水位,ペンケ歌志内川,
369,43.522,142.034,17.543,43.521,142.034,0.059,15865,4665,歌志内市役所,ペンケ歌志内川,
370,43.503,141.926,47.2,43.504,141.926,0.064,15787,4678,ペンケ焼山第３,ペンケ歌志内川,
371,43.366,142.359,1563.093,43.366,142.359,0.004,16099,4777,学田,空知川,
372,43.56,142.044,2548.811,43.56,142.044,0.051,15872,4637,赤平,空知川,
373,43.547,141.91,2634.728,43.548,141.911,0.17,15776,4647,空知大橋,空知川,
374,43.574,141.828,237.064,43.576,141.829,0.193,15717,4627,上徳富,徳富川,
375,43.609,141.934,8.976,43.609,141.935,0.078,15793,4602,熊穴川,熊穴川,
376,43.648,141.86,1.044,43.648,141.86,0.033,15740,4574,尾白利加川,尾白利加川,
377,44.217,142.151,430.54,44.217,142.15,0.069,15949,4164,雨竜川,雨竜川,
378,44.013,142.151,640.018,44.013,142.151,0.032,15949,4311,幌加内,雨竜川,
379,43.806,142.013,985.3,43.807,142.013,0.084,15850,4460,多度志,雨竜川,
380,43.788,141.928,1150.613,43.789,141.928,0.098,15789,4473,達布橋,雨竜川,
381,43.73,141.912,1409.682,43.73,141.914,0.179,15777,4515,北竜橋,雨竜川,
382,43.684,141.915,1661.681,43.684,141.913,0.128,15779,4548,雨竜橋,雨竜川,
383,43.153,141.37,60.602,43.153,141.371,0.087,15387,4930,伏籠下流,伏籠川,
384,43.158,141.362,60.858,43.158,141.361,0.077,15381,4927,福移橋,伏籠川,
385,43.119,141.427,19.79,43.118,141.427,0.084,15428,4955,モエレ,篠路新川,
386,43.156,141.352,17.269,43.156,141.352,0.029,15374,4928,創成,創成川,
387,43.124,141.344,8.21,43.125,141.344,0.079,15368,4951,創成上流,創成川,
388,43.087,141.559,22.98,43.087,141.559,0.022,15523,4978,早苗別川,早苗別川,
389,43.012,141.703,7.53,43.012,141.701,0.203,15627,5032,馬追運河,馬追運河,
390,42.983,141.556,23.432,42.983,141.556,0.045,15521,5053,輪厚,輪厚川,
391,42.988,141.565,24.749,42.988,141.564,0.053,15527,5049,輪厚,輪厚川,
392,42.937,141.562,1.794,42.936,141.562,0.091,15525,5086,島松,島松川,
393,42.941,141.569,52.195,42.941,141.569,0.021,15530,5083,下島松,島松川,
394,42.891,141.551,20.956,42.891,141.55,0.056,15517,5119,第一遊水地外水位,柏木川,
395,42.905,141.567,22.426,42.905,141.567,0.034,15529,5109,第二遊水地外水位,柏木川,
396,42.916,141.578,29.639,42.916,141.579,0.043,15537,5101,柏木,柏木川,
397,43.048,141.452,97.28,43.047,141.452,0.103,15446,5006,川下橋,厚別川,
398,43.112,141.478,150.647,43.112,141.478,0.044,15465,4960,厚別,厚別川,
399,43.038,141.483,22.688,43.038,141.482,0.057,15468,5013,南郷もみじ橋,野津幌川,
400,43.062,141.467,27.324,43.061,141.467,0.094,15457,4996,厚別西川,野津幌川,
401,42.858,141.403,40.291,42.857,141.403,0.081,15411,5143,光竜,漁川,
