GRDC Station Number,Latitude,Longitude,Catchment Area,Station Name,River Name,Country,File Date,Last Update,Downstream GRDC Station,Altitude
2969232,15.43330002,103.0149994,23200,Ban Bung Bao,"MUN, NAM",TH,2020/1/31,2018/5/29,2969087,-999
2969233,14.73830032,102.1682968,4330,Chok Chai,"MUN, NAM",TH,2020/1/31,2018/5/29,2969234,-999
2969234,15.01830006,102.2866974,7850,Ban Som,"MUN, NAM",TH,2020/1/31,2018/5/29,2969232,-999
2969235,14.3767004,102.2617035,498,Ban Mak Krat,"CHAE, LAM",TH,2020/1/31,2018/5/29,2969233,-999
2969237,15.54829979,103.071701,1094,Ban Hua Saphan (M92),"PHANG CHU, LAM",TH,2020/1/31,2018/5/29,2969087,-999
2969240,15.14000034,103.4332962,4630,Ban Lum Din,"CHI, MAE NAM",TH,2020/1/31,2018/5/29,2969230,-999
2969245,15.56999969,103.8233032,3230,Ban Ku Phra Ko Na,"SIAO YAI, LAM",TH,2020/1/31,2018/5/29,2969124,-999
2969248,15.64669991,103.75,672,Ban Yang Loeng,"SIAO NOI, LAM",TH,2020/1/31,2018/5/29,2969245,-999
2969250,15.12829971,104.3367004,2890,Si Sa Ket,"SAMRAN, HUAI",TH,2020/1/31,2018/5/29,2969200,-999
2969255,15.83829975,104.4599991,1654,Ban Nong Rua (M32),"SE BAI, LAM",TH,2020/1/31,2018/5/29,2969200,-999
2969256,15.50329971,104.9666977,2132,Ban Tha Bo Baeng,"SE BOK, LAM",TH,2020/1/31,2018/5/29,2969220,-999
2969257,17.83438873,102.6931076,-999,Ban Tha Si Chom Chun,"KHONG, HUAI",TH,2020/1/31,2018/5/29,2969200,-999
2969400,16.39500046,104.5749969,702,Near Ban Kham Soi,"BANG I, HUAI",TH,2020/1/31,2018/5/29,2969101,-999
2969410,17.1689949,104.0557098,-999,Ban Nong Yang,"HI, HUAI",TH,2020/1/31,2018/5/29,2969101,-999
2969415,17.07999992,104.2566986,1070,Ban Tham Hai Bridge,"PHUNG, LAM NAM",TH,2020/1/31,2018/5/29,2969096,159.1999969
2969417,16.63999939,104.7033005,1340,Ban Nong Aek Bridge,"BANG SAI, HUAI",TH,2020/1/31,2018/5/29,2969100,-999
2969420,17.86170006,103.7799988,4650,Ban Tha Kok Daeng,"SONGKHRAM, MAE NAM",TH,2020/1/31,2018/5/29,2969095,134.8899994
2969425,17.26499939,102.5967026,436,Nong Wua So (Kh 53),"LUANG, HUAI",TH,2020/1/31,2018/5/29,2969077,-999
2969430,17.89669991,101.6682968,292000,Chiang Khan,MEKONG RIVER,TH,2020/1/31,2018/5/29,2469072,194.1199951
2969435,17.43169975,101.2699966,703,Dam Site,"SAN, NAM",TH,2020/1/31,2018/5/29,2969069,578.7999878
2969437,17.28499985,101.1517029,401,Dan Sai,"MAN, NAM",TH,2020/1/31,2018/5/29,2969069,343.1900024
2969439,18.98924637,101.1595306,-999,Ban Hat Kay,"MANG, NAM",TH,2020/1/31,2018/5/29,2969069,-999
2969440,19.14319992,100.0682983,3450,Khao Ing Rod,"ING, MAE NAM",TH,2020/1/31,2018/5/29,2969030,-999
2969441,19.25499916,99.84700012,-999,Ban Rai-2,"ING, MAE NAM",TH,2020/1/31,2018/5/29,2969440,-999
2969442,19.25499916,99.84670258,493,Ban Rai-1,"ING, MAE NAM",TH,2020/1/31,2018/5/29,2969441,-999
2969450,17.82900047,102.4140015,-999,Ban Pho Tak,"THON, HUAI",TH,2020/1/31,2018/5/29,2969078,-999
2969451,14.98200035,102.1989975,-999,Ban Som-Ad,"SUAI, NAM",TH,2020/1/31,2018/5/29,2969232,-999
2969452,16.9659996,102.2819977,-999,Si Bun Ruang,"MO, NAM",TH,2020/1/31,2018/5/29,2969167,-999
2969453,15.71000004,104.0139999,-999,Ban Pho Yai,"MUN, MAE NAM",TH,2020/1/31,2018/5/29,2969200,-999
2969460,17.29829979,101.7799988,1240,Wang Saphung,"LOEI, MAE NAM",TH,2020/1/31,2018/5/29,2969430,234
2969500,16.71879959,104.6299973,1220,Ban Na Kham Noi,"BANG SAI, HUAI",TH,2020/1/31,2018/5/29,2969100,141
2969501,16.62724495,104.7374268,-999,Near Kham Lai,"BANG SAI, HUAI",TH,2020/1/31,2018/5/29,2969100,-999
2969510,17.72100067,102.7789993,-999,Ban Na Ang (Kh 18),"MONG, NAM",TH,2020/1/31,2018/5/29,2969078,-999
2969520,15.68200016,105.0830002,-999,Ban Khon Sai,"YAM, LAM NAM",TH,2020/1/31,2018/5/29,2969221,-999
2969550,15.18299961,105.3659973,-999,Sae Falls,"DOM NOI, LAM",TH,2020/1/31,2018/5/29,2969221,-999
2997500,55.22999954,80.31999969,3910,Gavrilovsky,KARGAT,RU,2020/1/31,2018/5/28,2997501,123
2998110,70.75,136.0800018,224000,Ubileynaya,YANA,RU,2020/1/31,2018/5/28,-999,-999
2998150,69.51000214,132.0700073,10800,Namy,OMOLOY,RU,2020/1/31,2018/5/28,-999,-999
2998343,62.95000076,147.1999969,166,Kamenistyui,DOLGIY,RU,2020/1/31,2018/5/28,2998340,-999
2998400,69.58000183,147.3500061,305000,Vorontsovo,INDIGIRKA,RU,2020/1/31,2018/5/28,-999,4
2998401,64.05000305,141.8800049,51100,Yurty,INDIGIRKA,RU,2020/1/31,2018/5/28,2998402,-999
2998420,64.52999878,143.1499939,28.39999962,Mouth,KHAPTAGAY,RU,2020/1/31,2018/5/28,2998402,-999
2998450,69.16999817,154.5,29000,Andrushkino,ALAZEYA,RU,2020/1/31,2018/5/28,-999,-999
2998451,68.5,153.4199982,17700,Argakhtakh,ALAZEYA,RU,2020/1/31,2018/5/28,2998450,-999
2998500,67.37000275,153.6699982,361000,Srednekolymsk,KOLYMA,RU,2020/1/31,2018/5/28,2998510,8
2998510,68.73000336,158.7200012,526000,Kolymskaya,KOLYMA,RU,2020/1/31,2018/5/28,-999,-999
2998702,68.09999847,164.1699982,30000,Ostrovnoye,ANYUY,RU,2020/1/31,2018/5/28,2998720,-999
2998720,68.15000153,161.1699982,49600,Konstantinovo,BOL'SHOY ANYUY,RU,2020/1/31,2018/5/28,-999,-999
2998800,68.52999878,174.1499939,6810,Palyavaam,PALYAVAAM,RU,2020/1/31,2018/5/28,-999,-999
2999150,71.98000336,114.0569992,78800,Saskylakh,ANABAR,RU,2020/1/31,2018/5/28,-999,3
2999200,65.62000275,72.66999817,48000,Nadym,NADYM,RU,2020/1/31,2018/5/28,-999,-999
2999250,66.59999847,82.27999878,100000,Sidorovsk,TAZ,RU,2020/1/31,2018/5/28,-999,-999
2999500,67,78.22000122,95100,Samburg,PUR,RU,2020/1/31,2018/5/28,-999,0.200000003
2999850,71.98000336,102.4499969,275000,Khatanga,KOTUY,RU,2020/1/31,2018/5/28,-999,-999
2999910,72.12000275,123.2200012,198000,7.5Km D/S Of Mouth Of River Pur,OLENEK,RU,2020/1/31,2018/5/28,-999,0
2999920,68.62000275,118.3300018,127000,Sukhana,OLENEK,RU,2020/1/31,2018/5/28,2999900,44.5
3102400,5.630000114,-76.75,1436,San Isidro,"QUITO, RIO",CO,2020/1/31,2018/6/1,3102500,30
3102420,2.380000114,-75.91999817,1236,Vega El Salado,"LA PLATA, RIO DE",CO,2020/1/31,2018/6/1,-999,1320
3102550,7.230000019,-76.43000031,3475,Mutata,"SUCIO, RIO",CO,2020/1/31,2018/6/1,-999,90
3102600,5.849999905,-76.25,333,Pte.Las Sanchez,"ATRATO, RIO",CO,2020/1/31,2018/6/1,3102500,900
3102650,8,-76.25,4910,Angostura De Urra,"SINU, RIO",CO,2020/1/31,2018/6/1,-999,77
3102800,11.27000046,-73.66999817,528,Pte.Carretera,"DON DIEGO, RIO",CO,2020/1/31,2018/6/1,-999,40
3102850,10.92000008,-72.94999695,349,El Cercado,"RANCHERIA, RIO",CO,2020/1/31,2018/6/1,-999,400
3103045,3.049999952,-76.58000183,159,Buenos Aires,"LA TETA, RIO",CO,2020/1/31,2018/6/1,3103100,1120
3103055,2.519999981,-76.37999725,39,Totoro,"COFRE, RIO",CO,2020/1/31,2018/6/1,3103060,2700
3103060,2.470000029,-76.62000275,948,Julumito,"CAUCA, RIO",CO,2020/1/31,2018/6/1,3103050,1500
3103070,4.239999771,-76.48000336,97,Pte.Carretera,"PIEDRAS, RIO",CO,2020/1/31,2018/6/1,3103100,2000
3103075,3.230000019,-76.41999817,1572,Pto.Tejada,"PALO, RIO",CO,2020/1/31,2018/6/1,3103100,967
3103090,4.420000076,-75.87999725,1309,El Alambrado,"LA VIEJA, RIO",CO,2020/1/31,2018/6/1,3103100,1080
3103110,4.869999886,-75.62000275,172,La Reina,"SAN EUGENIO, RIO",CO,2020/1/31,2018/6/1,3103100,1630
3103140,5.679999828,-75.87999725,690,Campamento,"SAN JUAN, RIO",CO,2020/1/31,2018/6/1,3103150,1050
3103190,7.579999924,-75.41999817,684,Las Camelias,"TARAZA, RIO",CO,2020/1/31,2018/6/1,3103300,110
3103350,10.5,-74.12999725,992,Fundacion,"FUNDACION, RIO",CO,2020/1/31,2018/6/1,-999,55
3103400,1.870000005,-76.23000336,180,San Agustin,"NARANJOS, RIO",CO,2020/1/31,2018/6/1,3103450,1272
3103430,2.029999971,-75.76999664,969,Pte.Garces,"SUAZA, RIO",CO,2020/1/31,2018/6/1,3103450,893
3103440,3.430000067,-75.62000275,1058,El Condor,"ATA, RIO",CO,2020/1/31,2018/6/1,3103500,770
3103460,3.369999886,-75.12000275,2446,San Alfonso,"CABRERA, RIO",CO,2020/1/31,2018/6/1,3103500,420
3103465,4.429999828,-75.37000275,994,Pte.Carretera,"COELLO, RIO",CO,2020/1/31,2018/6/1,3103500,1220
3103470,4,-74.5,957,El Profundo,"SUMAPAZ, RIO",CO,2020/1/31,2018/6/1,3103500,1860
3103480,5.78000021,-74.66999817,2121,San Miguel,"LA MIEL, RIO",CO,2020/1/31,2018/6/1,3103500,160
3103520,5.199999809,-74.56999969,2498,Guaduero,"NEGRO, RIO",CO,2020/1/31,2018/6/1,3103500,410
3103530,5.650000095,-74.06999969,1607,Borbur,"SAN JUAN, RIO",CO,2020/1/31,2018/6/1,3103500,457
3103560,5.869999886,-73.69999695,2178,Pte.Nacional,"SUAREZ, RIO",CO,2020/1/31,2018/6/1,3103550,1650
3103570,10.10000038,-73.16000366,256,La Matilde,"TOCAIMO, RIO",CO,2020/1/31,2018/6/1,-999,114
3103580,6.199999809,-73.16999817,596,Nemizaque,"PIENTA, RIO",CO,2020/1/31,2018/6/1,3103550,1400
3103620,7.329999924,-72.98000336,198,Pte.Panega,"VETAS, RIO",CO,2020/1/31,2018/6/1,3103300,1620
3103700,6.449999809,-72.43000031,138,Guican,"NEVADO, RIO",CO,2020/1/31,2018/6/1,3103550,2600
3104500,7.880000114,-72.62000275,1579,San Javier,"ZULIA, RIO",CO,2020/1/31,2018/6/1,-999,200
3104600,8.579999924,-72.59999847,1656,Pte.Tarra,"TARRA, RIO",CO,2020/1/31,2018/6/1,-999,350
3106250,4.849999905,-73.23000336,1641,San Agustin,"LENGUPA, RIO",CO,2020/1/31,2018/6/1,3206700,440
3106300,3.75,-73.19999695,2460,El Barro,"METICA, RIO",CO,2020/1/31,2018/6/1,3106200,230
3106350,5.519999981,-72.76999664,152,Vado Hondo,"CUSIANA, RIO",CO,2020/1/31,2018/6/1,3206700,2750
3106500,7.199999809,-72.62999725,872,Pte.Lopez,"CHITAGA, RIO",CO,2020/1/31,2018/6/1,3206050,1860
3121100,1.200000048,-76.62999725,226,Piedra Lisa,"MOCOA, RIO",CO,2020/1/31,2018/6/1,3621400,1200
3121190,1.600000024,-75.59999847,400,Florencia,"HACHA, RIO",CO,2020/1/31,2018/6/1,3121200,270
3121200,1.470000029,-75.48000336,1578,Larandia,"ORTEGUAZA, RIO",CO,2020/1/31,2018/6/1,3621400,290
3141300,5.25,-76.66000366,1661,Tado,"SAN JUAN, RIO",CO,2020/1/31,2018/6/1,3141500,100
3141310,4.949999809,-76.62000275,1226,Mampi,"TAMANA, RIO",CO,2020/1/31,2018/6/1,3141500,60
3141800,2.950000048,-77.23000336,2511,Angostura,"SAN JUAN DE MICAY, RIO",CO,2020/1/31,2018/6/1,-999,120
3142600,0.879999995,-77.66000366,235,Carlosama,"BLANCO, RIO",CO,2020/1/31,2018/6/1,3142500,2840
3142800,1.629999995,-77,450,La Canada,"MAYO, RIO",CO,2020/1/31,2018/6/1,3142500,1560
3205220,8.550000191,-71.19000244,-999,Ejido,"CHAMA, RIO",VE,2020/1/31,2018/6/1,3205230,1030
3205230,8.710000038,-70.98000336,365,Mucuruba,"CHAMA, RIO",VE,2020/1/31,2018/6/1,-999,2470
3205290,9.670000076,-69.91999817,533,La Guaya,"TOCUYO, RIO",VE,2020/1/31,2018/6/1,3205300,763
3205300,10.19999981,-69.90000153,3590,Puente Torres,"TOCUYO, RIO",VE,2020/1/31,2018/6/1,-999,400
3205650,10.31999969,-63.95999908,567,Quebrada Seca,"MANZANARES, RIO",VE,2020/1/31,2018/6/1,3205660,188
3206080,8.130000114,-71.44999695,-999,Canagua,"CANAGUA, RIO",VE,2020/1/31,2018/6/1,3206500,1445
3206100,8.390000343,-70.68000031,478,Puente La Acequia,"ACEQUIA, RIO",VE,2020/1/31,2018/6/1,3206500,180
3206150,8.510000229,-70.45999908,810,El Paso,"PAGUEY, RIO",VE,2020/1/31,2018/6/1,3206500,187
3206610,5.900000095,-64.48999786,11610,El Perro,"EREBATO, RIO",VE,2020/1/31,2018/6/1,3206640,180
3206620,5.929999828,-64.41999817,-999,Entre Rios,"CAURA, RIO",VE,2020/1/31,2018/6/1,3206630,175
3206630,5.96999979,-64.43000031,25000,Dos Aguas,"CAURA, RIO",VE,2020/1/31,2018/6/1,3206640,173
3206640,6.309999943,-64.48000336,-999,Pie De Salto,"CAURA, RIO",VE,2020/1/31,2018/6/1,3206720,240
3206720,8.149999619,-63.59999847,836000,Puente Angostura,"ORINOCO, RIO",VE,2020/1/31,2018/6/1,-999,20
3206800,3.119999886,-65.87000275,37870,Tama-Tama,"ORINOCO, RIO",VE,2020/1/31,2018/6/1,3206700,-999
3218050,1.929999948,-67.12000275,103760,San Carlos De Rio Negro,"NEGRO, RIO",VE,2020/1/31,2018/6/1,3618090,-999
3218100,1.950000048,-66.94999695,80960,Solano,"CASIQUIARE, RIO",VE,2020/1/31,2018/6/1,3218050,-999
3264500,-27.37000084,-55.88000107,975000,Posadas,"PARANA, RIO",AR,2020/1/31,2018/5/17,3265300,800
3265010,-25.28000069,-65.37999725,7100,San Gabriel,"ARIAS, RIO",AR,2020/1/31,2018/5/17,3265100,900
3265050,-25.32999992,-64.5,1650,Desembocadura Al Pasaje,"METAN, RIO",AR,2020/1/31,2018/5/17,3265100,470
3265100,-26.21999931,-63.75,40000,El Arenal,"SALADO, RIACHO",AR,2020/1/31,2018/5/17,-999,185
3265300,-27.96999931,-58.84999847,1950000,Corrientes,"PARANA, RIO",AR,2020/1/31,2018/5/17,3265810,60
3265600,-31.56999969,-60.33000183,-999,Chapeton,"PARANA, RIO",AR,2020/1/31,2018/5/17,3265601,-999
3265601,-32.66999817,-60.70999908,2346000,Timbues,"PARANA, RIO",AR,2020/1/31,2018/5/17,-999,-999
3265700,-32.93000031,-64.69999695,340,Piedra Blanca,"PIEDRAS BLANCAS, ARROYO",AR,2020/1/31,2018/5/17,3265750,662
3265810,-29.47999954,-59.58000183,-999,Isla Pati (Brazo Prinzipal),"PARANA, RIO",AR,2020/1/31,2018/5/17,3265600,-999
3265815,-29.47999954,-59.54999924,-999,Isla Pati (Brazo Secundario),"PARANA, RIO",AR,2020/1/31,2018/5/17,3265600,-999
3265910,-28.96999931,-58.54999924,13877,Paso Lucero,"CORRIENTES, RIO",AR,2020/1/31,2018/5/17,3265810,-999
3268100,-22.71999931,-64.37000275,4450,Aguas Blancas,"BERMEJO, RIO",AR,2020/1/31,2018/5/17,3268150,405
3268210,-24.72999954,-65.26999664,850,El Angosto,"MOJOTORO, RIO",AR,2020/1/31,2018/5/17,3268270,1070
3268270,-23.72999954,-64.47000122,25800,Caimancito (Puente Carretero),"SAN FRANCISCO, RIO",AR,2020/1/31,2018/5/17,3268900,367
3268310,-24.57999992,-64.22000122,85,El Sombrero (1.9.81: Barrialito),"DORADO, RIO",AR,2020/1/31,2018/5/17,3268300,400
3268900,-26.29999924,-59.38000107,65736,El Colorado,"BERMEJO, RIO",AR,2020/1/31,2018/5/17,3265300,78
3269300,-29.82999992,-57.68000031,10056,Paso Ledesma,MIRINAY RIO,AR,2020/1/31,2018/5/17,3469050,-999
3274050,-28.92000008,-67.62999725,440,Famatina,"FAMATINA, RIO",AR,2020/1/31,2018/5/17,-999,1100
3274080,-27.57999992,-67,1700,Playa Larga,"BELEN, RIO",AR,2020/1/31,2018/5/17,-999,1250
3274100,-27.39999962,-65.98000336,1000,Potrero Del Clavillo,"CANAS, RIO DE LAS",AR,2020/1/31,2018/5/17,3274150,1300
3274110,-27.67000008,-65.76999664,900,Escaba,"MARAPA, RIO",AR,2020/1/31,2018/5/17,3274150,565
3274120,-27.10000038,-65.59999847,620,Km 19-Ruta 307,"LAS SOSAS, RIO DE",AR,2020/1/31,2018/5/17,3274150,1500
3274130,-26.35000038,-65.34999847,600,Potrero De Las Tablas,"LULES, RIO",AR,2020/1/31,2018/5/17,3274140,950
3274140,-26.52000046,-65.22000122,3720,San Vicente,"SALI, RIO",AR,2020/1/31,2018/5/17,3274150,580
3274800,-31.10000038,-65.18000031,2000,Los Noques,"PICHANAS, RIO",AR,2020/1/31,2018/5/17,-999,515
3275100,-31.52000046,-68.62999725,25000,La Puntilla,"SAN JUAN, RIO",AR,2020/1/31,2018/5/17,3275270,715
3275130,-31.92000008,-69.68000031,4790,El Horcajo,"BLANCO, RIO",AR,2020/1/31,2018/5/17,3275140,1925
3275140,-31.87999916,-69.68000031,8500,La Plateada,"PATOS, RIO DE LOS",AR,2020/1/31,2018/5/17,3275100,1900
3275150,-31.95000076,-69.69999695,3710,Alvarez Condarco,"PATOS, RIO DE LOS",AR,2020/1/31,2018/5/17,3275140,1950
3275200,-32.84999847,-69.76999664,1800,Punta De Vacas,"TUPUNGATO, RIO",AR,2020/1/31,2018/5/17,3275270,2430
3275210,-32.84999847,-69.26999664,8180,Guido,"MENDOZA, RIO",AR,2020/1/31,2018/5/17,3275220,1150
3275250,-33.77999878,-69.25,2380,Valle De Uco,"TUNUYAN, RIO",AR,2020/1/31,2018/5/17,3275750,1200
3275270,-33.38000107,-67.16999817,102120,Arco Del Desaguadero,"DESAGUADERO, RIO",AR,2020/1/31,2018/5/17,3275750,450
3275280,-34.66999817,-69.33000183,2753,La Jaula,"DIAMANTE, RIO",AR,2020/1/31,2018/5/17,3275290,-999
3275290,-34.56999969,-68.56999969,4150,Los Reyunos,"DIAMANTE, RIO",AR,2020/1/31,2018/5/17,3275750,850
3275310,-33.02000046,-65.68000031,265,Casa Viscontini,"ROSARIO, RIO",AR,2020/1/31,2018/5/17,3275350,950
3275400,-35.02999878,-68.87000275,3800,La Angostura,"ATUEL, RIO",AR,2020/1/31,2018/5/17,3275750,1200
3275450,-35.86999893,-69.87999725,-999,La Gotera,"GRANDE, RIO",AR,2020/1/31,2018/5/17,3275700,-999
3275500,-36.72999954,-69.94999695,2900,Barrancas,"BARRANCAS, RIO",AR,2020/1/31,2018/5/17,3275700,950
3275700,-37.09999847,-69.73000336,15300,Buta Ranquil,"COLORADO, RIO",AR,2020/1/31,2018/5/17,3275750,850
3275750,-38.83000183,-64.83000183,223000,Pichi Mahuida,"COLORADO, RIO",AR,2020/1/31,2018/5/17,-999,122
3275800,-38.52999878,-69.41999817,30200,Paso De Los Indios,"NEUQUEN, RIO",AR,2020/1/31,2018/5/17,3275990,500
3275880,-39.79999924,-71.22000122,790,Huechulaufquen (Naciente),"CHIMEHUIN, RIO",AR,2020/1/31,2018/5/17,3275900,-999
3275950,-41.06999969,-71.15000153,3900,Nahuel Huapi,"LIMAY, RIO",AR,2020/1/31,2018/5/17,3275910,760
3275990,-40.43000031,-63.66999817,95000,Primera Angostura,"NEGRO, RIO",AR,2020/1/31,2018/5/17,-999,320
3276100,-42.09999847,-71.16999817,1200,El Maiten,"CHUBUT, RIO",AR,2020/1/31,2018/5/17,3276200,680
3276150,-42.70000076,-70.52999878,2800,Gualjaina,"GUALJAINA, RIO",AR,2020/1/31,2018/5/17,3276200,510
3276200,-43.84999847,-68.5,16400,Los Altares,"CHUBUT, RIO",AR,2020/1/31,2018/5/17,-999,275
3276300,-44.97000122,-71.34999847,1300,Nacimiento,"SENGUER, RIO",AR,2020/1/31,2018/5/17,3276320,925
3276320,-45.45000076,-69.41999817,17500,Vuelta Del Senguerr,"SENGUER, RIO",AR,2020/1/31,2018/5/17,-999,-999
3276800,-50.27000046,-71.90000153,15550,Charles Fuhr,"SANTA CRUZ, RIO",AR,2020/1/31,2018/5/17,-999,206
3289050,-43.70000076,-71.30000305,1500,La Elena,"PALENA, RIO",AR,2020/1/31,2018/5/17,-999,802
3290500,-43.13000107,-71.58000183,4650,Balsa Garzon,"FUTALEUFU, RIO",AR,2020/1/31,2018/5/17,-999,320
3292100,-41.38000107,-71.75,750,Los Alerces,"MANSO, RIO",AR,2020/1/31,2018/5/17,-999,728
3308100,7.639999866,-60.06000137,2490,Eclipse Falls,"BARIMA, RIO",GY,2020/1/31,2018/5/30,-999,-999
3308300,6.380000114,-60.38000107,14000,Apaikwa,MAZARUNI RIVER,GY,2020/1/31,2018/5/30,-999,-999
3308400,6.429999828,-58.81999969,53400,Kamaria Falls,CUYUNI RIVER,GY,2020/1/31,2018/5/30,-999,12
3308600,5.849999905,-58.58000183,66600,Plantain Island,ESSEQUIBO RIVER,GY,2020/1/31,2018/5/30,-999,18
3309300,5.309999943,-58.52999878,2460,Great Falls,DEMERARA RIVER,GY,2020/1/31,2018/5/30,-999,-999
3309400,4.880000114,-58.22999954,5100,Itabru Falls,BERBICE RIVER,GY,2020/1/31,2018/5/30,-999,-999
3309700,5.260000229,-57.61999893,277,Reynold'S Bridge,CANJE,GY,2020/1/31,2018/5/30,-999,-999
3410100,4.829999924,-57.72999954,9020,Avanavero Boven,KABALEBO RIVIER,SR,2020/1/31,2018/5/30,3410500,17
3411100,5.099999905,-56.52000046,5160,Stondansie,NICKERIE RIVIER,SR,2020/1/31,2018/5/30,-999,7
3411500,4.900000095,-55.56999969,3520,Dramhosso,SARAMACCA RIVIER,SR,2020/1/31,2018/5/30,-999,19
3412700,3.660000086,-54.22000122,4930,Oelemarie,OELEMARI RIVIER,SR,2020/1/31,2018/5/30,3512400,-999
3458100,-34.36999893,-56.25,-999,Paso Pache,"SANTA LUCIA, RIO",UY,2020/1/31,2018/5/30,-999,-999
3458200,-34.77000046,-54.90000153,-999,San Carlos,"SAN CARLOS, ARROYO",UY,2020/1/31,2018/5/30,-999,-999
3469050,-31.37999916,-57.93000031,244000,Salto,URUGUAY RIVER,UY,2020/1/31,2018/5/30,3269500,6
3469150,-33.22000122,-56.90000153,12668,Paso Del Bote,"YI, RIO",UY,2020/1/31,2018/5/30,3469100,-999
3469200,-32.22999954,-55.40000153,14038,Paso De La Laguna,"TACUAREMBO, RIO",UY,2020/1/31,2018/5/30,3469100,-999
3469210,-31.87999916,-55.47000122,-999,Paso Borracho,"TACUAREMBO, RIO",UY,2020/1/31,2018/5/30,3469200,-999
3469300,-32.13000107,-55,1097,Paso De Las Toscas,"CARAGUATA, ARROYO",UY,2020/1/31,2018/5/30,3469100,-999
3469400,-32.41999817,-55.20000076,11773,Paso Pereira,"NEGRO, RIO",UY,2020/1/31,2018/5/30,3469100,-999
3469900,-32.83108902,-56.42090988,-999,Rincon Del Bonete,"NEGRO, RIO",UY,2020/1/31,2018/5/30,3469100,-999
3469910,-32.62245178,-55.81325912,-999,San Gregorio,"NEGRO, RIO",UY,2020/1/31,2018/5/30,3469100,-999
3471100,-32.52999878,-53.47000122,-999,Rio Branco,MIRINAY RIO,UY,2020/1/31,2018/5/30,-999,-999
3471200,-32.11999893,-53.72999954,-999,Paso Centuri,"YAGUARON, RIO",UY,2020/1/31,2018/5/30,-999,-999
3471300,-33.83000183,-54.77000046,-999,Picada De Corbo,"CEBOLLATI, RIO",UY,2020/1/31,2018/5/30,-999,-999
3471400,-33.25,-54.40000153,-999,Treinta Y Tres,"OLIMAR GRANDE, RIO",UY,2020/1/31,2018/5/30,-999,-999
3472100,-34.81772232,-55.05869293,-999,Vertedero,"SAUCE, LAGUNA DEL",UY,2020/1/31,2018/5/30,-999,-999
3472200,-32.43333435,-54.33333206,-999,Laguna Negra,"LAGUNA DEL NEGRO, ARROYO",UY,2020/1/31,2018/5/30,-999,-999
3512100,3.420000076,-53.86999893,7650,Degrad-Roche,"TAMPOK, RIVIERE",GF,2020/1/31,2018/5/30,3512400,110
3512400,4.980000019,-54.43000031,60930,Langa Tabiki,MARONI RIVER,GF,2020/1/31,2018/5/30,3412800,-999
3513300,4.96999979,-53.02999878,5150,Saut Tigre,LE SINNAMARY FLEUVE,GF,2020/1/31,2018/5/30,-999,5
3514800,3.819999933,-51.88000107,25120,Maripa,OYAPOK FLEUVE,GF,2020/1/31,2018/5/30,-999,103
3617100,-11.06000042,-64.08000183,1141,Seringal Sao Luiz,"PACAAS NOVOS, RIO",BR,2020/1/31,2018/5/18,3627050,-999
3617800,-15.19999981,-59.33000183,5050,Pontes E Lacerda,"GUAPORE, RIO",BR,2020/1/31,2018/5/18,3617810,-999
3617810,-12.82999992,-62.93000031,116731,Pedras Negras,"GUAPORE, RIO",BR,2020/1/31,2018/5/18,3627050,-999
3618000,-3.063299894,-59.64780045,2854286,Jatuarana,AMAZON RIVER,BR,2020/1/31,2019/12/4,3629000,-999
3618001,-3.196099997,-59.83359909,2583079,Careiro,"CAREIRO, PARANA DO",BR,2020/1/31,2018/5/18,3618000,-999
3618051,-0.481700003,-64.82720184,279945,Serrinha,"NEGRO, RIO",BR,2020/1/31,2018/5/18,3618000,-999
3618052,-0.200599998,-66.80220032,194462,Curicuriari,"NEGRO, RIO",BR,2020/1/31,2018/5/18,3618051,-999
3618053,0.371699989,-67.31279755,110862,Sao Felipe,"NEGRO, RIO",BR,2020/1/31,2018/5/18,3618052,-999
3618090,1.215299964,-66.85250092,61781,Cucui,"NEGRO, RIO",BR,2020/1/31,2018/5/18,3618053,-999
3618110,1.074399948,-67.59470367,22282,Missao Icana,"ICANA, RIO",BR,2020/1/31,2018/5/18,3618053,0
3618115,1.33920002,-68.68579865,4708,Louro Poco,"AIARI, RIO",BR,2020/1/31,2018/5/18,3618110,-999
3618120,0.209399998,-69.37809753,4198,Cunuri,"TIQUIE, RIO",BR,2020/1/31,2018/5/18,3618052,-999
3618121,0.249400005,-69.78500366,1617,Pari Cachoeira,"TIQUIE, RIO",BR,2020/1/31,2018/5/18,3618120,-999
3618130,-0.246099994,-67.00920105,10228,Justante Da Cachoeira Do Caju,"CURICURIARI, RIO",BR,2020/1/31,2018/5/18,3618051,-999
3618150,0.884199977,-62.62189865,14756,Posto Ajuricaba,RIO DEMINI,BR,2020/1/31,2018/5/18,3618000,-999
3618200,0.517799973,-60.46609879,8639,Fazenda Sao Jose,"JAUAPERI, RIO",BR,2020/1/31,2018/5/18,3618000,-999
3618500,1.821400046,-61.12360001,124980,Caracarai,"BRANCO, RIO",BR,2020/1/31,2018/5/18,3618501,-999
3618600,-0.85860002,-60.52000046,6589,Base Alalau,"ALALAU, RIO",BR,2020/1/31,2018/5/18,3618000,59
3618700,5.03000021,-60.5,3340,Fazenda Bandeira Branca-Vietna,"COTINGO, RIO",BR,2020/1/31,2018/5/18,3618711,-999
3618710,4.630599976,-60.47060013,3075,Fazenda Bandeira Branca,"COTINGO, RIO",BR,2020/1/31,2018/5/18,3618711,-999
