ID,lat_mod,lon_mod,area_mod,lat_ori,lon_ori,area_ori,Memo,Station Name,River Name,Country,File Date,Last Update,Downstream GRDC Station,Altitude
4123352,40.615,-79.718,29551.9,40.615,-79.718,29551.9, ,"Natrona, Pa",ALLEGHENY RIVER,US,2020/1/31,2019/11/4,4123301,224.4400024
4123355,41.438,-79.956,2662.5,41.438,-79.956,2662.5, ,"Utica, Pa",FRENCH CREEK,US,2020/1/31,2019/11/4,4123352,310.730011
4123357,40.994,-79.394,1367.5,40.994,-79.394,1367.5, ,"St. Charles, Pa",REDBANK CREEK,US,2020/1/31,2019/11/4,4123352,296.6099854
4123360,35.127,-83.619,134.4,35.127,-83.619,134.4, ,"Near Rainbow Springs, Nc",NANTAHALA RIVER,US,2020/1/31,2019/11/4,4123063,936.6400146
4123365,35.461,-83.354,476.6,35.461,-83.354,476.6, ,"Birdtown, Nc",OCONALUFTEE RIVER,US,2020/1/31,2019/11/4,4123063,561.8400269
4123370,36.425,-83.398,3817.7,36.425,-83.398,3817.7, ,"Above Tazewell, Tn",CLINCH RIVER,US,2020/1/31,2019/11/4,4123063,323.2999878
4123375,35.983,-84.558,1978.8,35.983,-84.558,1978.8, ,"Oakdale, Tn",EMORY RIVER,US,2020/1/31,2019/11/4,4123063,232.0700073
4123380,35.609,-82.578,2447.6,35.609,-82.578,2447.6, ,"Asheville, Nc",FRENCH BROAD RIVER,US,2020/1/31,2019/11/4,4123063,594.4500122
4123381,35.502,-82.592,1750.8,35.502,-82.592,1750.8, ,"Bent Creek, Nc",FRENCH BROAD RIVER,US,2020/1/31,2019/11/4,4123380,608.3499756
4123382,35.299,-82.624,766.6,35.299,-82.624,766.6, ,"Blantyre, Nc",FRENCH BROAD RIVER,US,2020/1/31,2019/11/4,4123381,627.9899902
4123385,36.176,-82.457,2085,36.176,-82.457,2085, ,"Embreeville, Tn",NOLICHUCKY RIVER,US,2020/1/31,2019/11/4,4123063,463.0799866
4123400,39.645,-81.85,19223,39.645,-81.85,19223, ,"Mcconnelsville, Oh",MUSKINGUM RIVER,US,2020/1/31,2019/11/4,4123300,198.2100067
4123510,39.579,-85.158,1351.9,39.579,-85.158,1351.9, ,"Near Alpine, Ind.",WHITEWATER RIVER,US,2020/1/31,2019/11/4,4123300,228.6600037
4123550,39.583,-84.03,947.9,39.583,-84.03,947.9, ,"Near Spring Valley, Ohio",LITTLE MIAMI RIVER,US,2020/1/31,2019/11/4,4123230,222.2899933
4123810,37.486,-81.844,1305.4,37.486,-81.844,1305.4, ,"Litwar, W.Va.",TUG FORK,US,2020/1/31,2019/11/4,4123811,285.3999939
4123811,37.818,-82.389,3076.9,37.818,-82.389,3076.9, ,"Near Kermit, Wv",TUG FORK,US,2020/1/31,2019/11/4,4123300,177.3399963
4123850,38.08,-81.836,696.7,38.08,-81.836,696.7, ,"Danville, W.Va.",LITTLE COAL RIVER,US,2020/1/31,2018/9/7,4123300,201.5099945
4125010,35.923,-94.924,2483.8,35.923,-94.924,2483.8, ,"Near Tahlequa, Ok",ILLINOIS RIVER,US,2020/1/31,2019/11/4,4125804,202.4299927
4125020,37.246,-94.566,3014.8,37.246,-94.566,3014.8, ,"Near Waco, Mo",SPRING RIVER,US,2020/1/31,2019/11/4,4125028,253.9700012
4125025,37.891,-95.431,9888.6,37.891,-95.431,9888.6, ,"Near Iola, Ks",NEOSHO RIVER,US,2020/1/31,2019/11/4,4125026,278.8200073
4125026,37.34,-95.11,12703.9,37.34,-95.11,12703.9, ,"Near Parsons, Ks",NEOSHO RIVER,US,2020/1/31,2019/11/4,4125027,246.9600067
4125027,36.929,-94.957,15218.8,36.929,-94.957,15218.8, ,"Near Commerce, Ok",NEOSHO RIVER,US,2020/1/31,2019/11/4,4125028,228.2899933
4125028,36.229,-95.183,29873.1,36.229,-95.183,29873.1, ,"Near Chouteau, Ok",NEOSHO RIVER,US,2020/1/31,2019/11/4,4125804,168.8600006
4125050,36.307,-95.698,16923.1,36.307,-95.698,16923.1, ,"Near Claremore, Ok",VERDIGRIS RIVER,US,2020/1/31,2019/11/4,4125804,164.1699982
4125055,36.278,-95.954,2343.9,36.278,-95.954,2343.9, ,"Near Sperry, Ok",BIRD CREEK,US,2020/1/31,2019/11/4,4125804,176.6100006
4125060,35.958,-97.032,46236.699,35.958,-97.032,46236.699, ,"Perkins, Ok",CIMARRON RIVER,US,2020/1/31,2019/11/4,4125061,248.3800049
4125061,35.986,-96.912,46565.602,35.986,-96.912,46565.602, ,"Near Ripley, Ok",CIMARRON RIVER,US,2020/1/31,2019/11/4,4125500,242.5800018
4125062,35.952,-97.914,40696.699,35.952,-97.914,40696.699, ,"Near Dover, Ok",CIMARRON RIVER,US,2020/1/31,2019/11/4,4125061,304.5499878
4125063,36.517,-98.88,34535.102,36.517,-98.88,34535.102, ,"Near Waynoka, Ok",CIMARRON RIVER,US,2020/1/31,2019/11/4,4125062,416.769989
4125064,37.011,-100.492,22108.199,37.011,-100.492,22108.199, ,"Near Forgan, Ok",CIMARRON RIVER,US,2020/1/31,2019/11/4,4125063,707.1500244
4125065,36.116,-96.868,80.3,36.116,-96.868,80.3, ,"Near Stillwater, Ok",COUNCIL CREEK,US,2020/1/31,2019/11/4,4125500,252.4600067
4125070,37.224,-96.995,4869.2,37.224,-96.995,4869.2, ,"Winfield, Ks",WALNUT RIVER,US,2020/1/31,2019/11/4,4125500,330.0599976
4125075,36.927,-102.959,2864.5,36.927,-102.959,2864.5, ,"Near Kenton, Ok",CIMARRON RIVER,US,2020/1/31,2019/11/4,4125064,1299.079956
4125080,36.811,-97.277,4814.8,36.811,-97.277,4814.8, ,"Near Blackwell, Ok",CHIKASKIA RIVER,US,2020/1/31,2019/11/4,4125500,294.8699951
4125100,38.2,-99.348,5563.3,38.2,-99.348,5563.3, ,"Rozel, Ks",PAWNEE RIVER,US,2020/1/31,2019/11/4,4125802,621.8699951
4125110,37.864,-98.015,2038.3,37.864,-98.015,2038.3, ,"Above Cheney Reservoire, Ks",NORTH FORK NINNESCAH RIVER,US,2020/1/31,2019/11/4,4125801,443.7999878
4125200,35.166,-94.653,4576.5,35.166,-94.653,4576.5, ,"Near Panama, Ok",POTEAU RIVER,US,2020/1/31,2019/11/4,4125804,118.25
4125205,34.913,-95.156,315.98,34.913,-95.156,315.98, ,"Near Red Oak, Ok",FOURCHE MALINE,US,2020/1/31,2019/11/4,4125200,164.8399963
4125210,35.163,-94.407,380.7,35.163,-94.407,380.7, ,"Near Hackett, Ar",JAMES FORK,US,2020/1/31,2019/11/4,4125200,140.1199951
4125500,36.141,-96.006,193252.906,36.141,-96.006,193252.906, ,"Tulsa, Ok",ARKANSAS RIVER,US,2020/1/31,2019/11/4,4125800,187.5200043
4125550,35.264,-95.239,123221.797,35.264,-95.239,123221.797, ,"Near Whitefield, Ok",CANADIAN RIVER,US,2020/1/31,2019/11/4,4125804,144.2200012
4125551,35.935,-100.371,59222.898,35.935,-100.371,59222.898, ,"Near Canadian, Tx",CANADIAN RIVER,US,2020/1/31,2019/11/4,4125550,701.5
4125552,36.297,-104.494,7381.5,36.297,-104.494,7381.5, ,"Near Taylaor Springs, Nm",CANADIAN RIVER,US,2020/1/31,2019/11/4,4125551,1717.550049
4125555,35.266,-96.206,37011.102,35.266,-96.206,37011.102, ,"Near Wetumka, Ok",NORTH CANADIAN RIVER,US,2020/1/31,2019/11/4,4125550,206.7400055
4125560,36.822,-100.519,20603.5,36.822,-100.519,20603.5, ,"Beaver, Ok",BEAVER RIVER,US,2020/1/31,2019/11/4,4125550,721.8200073
4125561,36.721,-101.49,5540,36.721,-101.49,5540, ,"Near Guymon, Ok",BEAVER RIVER,US,2020/1/31,2019/11/4,4125560,905.4699707
4125565,35.674,-96.069,5226.6,35.674,-96.069,5226.6, ,"Near Beggs, Ok",DEEP FORK,US,2020/1/31,2019/11/4,4125550,192.8000031
4125570,36.544,-101.081,3918.7,36.544,-101.081,3918.7, ,"Range, Ok",PALO DURO CREEK,US,2020/1/31,2019/11/4,4125560,816.789978
4125580,36.077,-98.597,32333.6,36.077,-98.597,32333.6, ,"Canton, Ok",NORTH CANADIAN RIVER,US,2020/1/31,2018/6/1,4125555,476.25
4125800,34.75,-92.274,409453,34.75,-92.274,409453, ,"Little Rock, Ark.",ARKANSAS RIVER,US,2020/1/31,2019/11/4,4127500,68.16000366
4125801,37.056,-97.059,113216.703,37.056,-97.059,113216.703, ,Arkansas City,ARKANSAS RIVER,US,2020/1/31,2019/11/4,4125500,320.0499878
4125802,37.946,-97.775,100776.898,37.946,-97.775,100776.898, ,"Near Hutchinson, Ks",ARKANSAS RIVER,US,2020/1/31,2019/11/4,4125801,443.2099915
4125803,38.272,-104.718,12095.3,38.272,-104.718,12095.3, ,"Above Pueblo, Co",ARKANSAS RIVER,US,2020/1/31,2019/11/4,4125802,1444.719971
4125804,34.791,-92.359,409297.688,34.791,-92.359,409297.688, ,"Murray Dam Near Little Rock, Ar",ARKANSAS RIVER,US,2020/1/31,2019/11/4,4125800,68.16000366
4125810,37.832,-97.388,3436.9,37.832,-97.388,3436.9, ,"Valley Center, Ks",LITTLE ARKANSAS RIVER,US,2020/1/31,2019/11/4,4125801,404.0599976
4125900,34.79,-91.446,60686.301,34.79,-91.446,60686.301, ,"Devalls Bluff, Ar",WHITE RIVER,US,2020/1/31,2019/11/4,4127500,46.61000061
4125901,35.605,-91.289,51437.398,35.605,-91.289,51437.398, ,"Newport, Ar",WHITE RIVER,US,2020/1/31,2019/11/4,4125900,59.15999985
4125902,35.76,-91.641,28671.301,35.76,-91.641,28671.301, ,"Batesville, Ar",WHITE RIVER,US,2020/1/31,2019/11/4,4125901,72.45999908
4125903,36.598,-93.295,10417,36.598,-93.295,10417, ,"Near Branson, Mo",WHITE RIVER,US,2020/1/31,2019/11/4,4125902,212.1399994
4125904,36.073,-94.081,1036,36.073,-94.081,1036, ,"Near Fayetteville, Ar",WHITE RIVER,US,2020/1/31,2019/11/4,4125903,346.9400024
4125910,36.622,-90.848,5278.4,36.622,-90.848,5278.4, ,"Doniphan, Mo",CURRENT RIVER,US,2020/1/31,2019/11/4,4125941,97.91000366
4125911,36.991,-91.015,4317.5,36.991,-91.015,4317.5, ,"Van Buren, Mo",CURRENT RIVER,US,2020/1/31,2019/11/4,4125910,134.9600067
4125915,36.205,-91.172,3064,36.205,-91.172,3064, ,"Imboden, Ar",SPRING RIVER,US,2020/1/31,2019/11/4,4125941,77.44000244
4125917,36.347,-91.114,2937,36.347,-91.114,2937, ,"Near Ravenden Springs, Ar",ELEVEN POINT RIVER,US,2020/1/31,2019/11/4,4125941,89
4125918,36.649,-91.201,2053.9,36.649,-91.201,2053.9, ,"Near Bardley, Mo",ELEVEN POINT RIVER,US,2020/1/31,2019/11/4,4125917,125.2200012
4125920,35.984,-92.746,2147.1,35.984,-92.746,2147.1, ,"Near St. Joe, Ar",BUFFALO RIVER,US,2020/1/31,2019/11/4,4125902,170.8000031
4125925,36.805,-93.462,2556.3,36.805,-93.462,2556.3, ,"Galena, Mo",JAMES RIVER,US,2020/1/31,2019/11/4,4125902,280.8299866
4125930,36.427,-93.621,1364.9,36.427,-93.621,1364.9, ,"Near Berryville, Ar",KINGS RIVER,US,2020/1/31,2019/11/4,4125902,293.5499878
4125940,35.764,-91.295,21802.6,35.764,-91.295,21802.6, ,"Elgin Ferry, Ar",BLACK RIVER,US,2020/1/31,2019/11/4,4125901,-999
4125941,36.104,-91.097,19085.699,36.104,-91.097,19085.699, ,"Black Rock, Ar",BLACK RIVER,US,2020/1/31,2019/11/4,4125940,69.97000122
4125942,36.402,-90.541,4529.9,36.402,-90.541,4529.9, ,"Near Corning, Ar",BLACK RIVER,US,2020/1/31,2019/11/4,4125941,83.18000031
4125943,36.759,-90.388,3224.6,36.759,-90.388,3224.6, ,"Poplar Bluff, Mo",BLACK RIVER,US,2020/1/31,2019/11/4,4125942,96.76999664
4125944,37.336,-90.789,1253.6,37.336,-90.789,1253.6, ,"Near Annapolis, Mo",BLACK RIVER,US,2020/1/31,2019/11/4,4125943,173.6499939
4125950,37.155,-91.359,1030.8,37.155,-91.359,1030.8, ,"Eminence, Mo",JACKS FORK,US,2020/1/31,2019/11/4,4125911,187.7200012
4126100,33.92,-94.388,6894.6,33.92,-94.388,6894.6, ,"Near Horatio, Ar",LITTLE RIVER,US,2020/1/31,2019/11/4,4126800,83.18000031
4126150,32.75,-94.499,2201.5,32.75,-94.499,2201.5, ,"Near Jefferson, Tx",BIG CYPRESS CREEK,US,2020/1/31,2019/11/4,4126800,54.86000061
4126300,34.027,-95.75,5887.1,34.027,-95.75,5887.1, ,"Near Unger, Ok",MUDDY BOGGY CREEK,US,2020/1/31,2019/11/4,4126802,119.6999969
4126301,34.271,-95.912,2815.3,34.271,-95.912,2815.3, ,"Near Farris, Ok",MUDDY BOGGY CREEK,US,2020/1/31,2019/11/4,4126300,133.9799957
4126350,34.053,-98.297,8907,34.053,-98.297,8907, ,"Near Charlie, Tx",WICHITA RIVER,US,2020/1/31,2019/11/4,4126805,266
4126351,33.76,-99.143,5402.7,33.76,-99.143,5402.7, ,"Near Mabelle, Tx",WICHITA RIVER,US,2020/1/31,2019/11/4,4126350,323.9200134
4126352,33.7,-99.389,4853.7,33.7,-99.389,4853.7, ,"Near Seymour, Tx",WICHITA RIVER,US,2020/1/31,2019/11/4,4126351,351.3399963
4126700,32.505,-92.126,39621.801,32.505,-92.126,39621.801, ,"Monroe, La.",OUACHITA RIVER,US,2020/1/31,2019/11/4,4127930,9.569999695
4126701,33.597,-92.818,13874.6,33.597,-92.818,13874.6, ,"Camden, Ar",OUACHITA RIVER,US,2020/1/31,2019/11/4,4126702,21.85000038
4126702,33.031,-92.088,27938.301,33.031,-92.088,27938.301, ,Near Ar/La State Linine,OUACHITA RIVER,US,2020/1/31,2019/11/4,4126700,19.80999947
4126750,33.701,-92.026,5444.2,33.701,-92.026,5444.2, ,"Near Rye, Ark",SALINE RIVER,US,2020/1/31,2019/11/4,4126700,29.57999992
4126800,31.313,-92.443,174825,31.313,-92.443,174825, ,"Alexandria, La.",RED RIVER,US,2020/1/31,2019/11/4,4127930,13.48999977
4126801,33.552,-94.041,124397.703,33.552,-94.041,124397.703, ,"Index, Ar",RED RIVER,US,2020/1/31,2019/11/4,4126806,75.25
4126802,33.875,-95.502,115335.297,33.875,-95.502,115335.297, ,"Arthur City, Tx",RED RIVER,US,2020/1/31,2019/11/4,4126801,115.8499985
4126803,34.11,-98.532,53276.301,34.11,-98.532,53276.301, ,"Near Burkburnett, Tx",RED RIVER,US,2020/1/31,2019/11/4,4126805,290.3399963
4126804,33.819,-96.563,102874.797,33.819,-96.563,102874.797, ,"Denison Dam Near Denison, Tx",RED RIVER,US,2020/1/31,2019/11/4,4126802,150.8800049
4126805,33.728,-97.16,79725.398,33.728,-97.16,79725.398, ,"Near Gainesville, Tx",RED RIVER,US,2020/1/31,2019/11/4,4126804,191.3899994
4126806,33.081,-93.862,-999,33.081,-93.862,-999, ,"Spring Bank, Ar",RED RIVER,US,2020/1/31,2019/11/4,4126800,-999
4126810,34.634,-99.097,10992,34.634,-99.097,10992, ,"Near Headrick, Ok",NORTH FORK RED RIVER,US,2020/1/31,2019/11/4,4126803,394.6600037
4126815,35.012,-99.904,1077.4,35.012,-99.904,1077.4, ,"Near Carl, Ok",ELM FORK RED RIVER,US,2020/1/31,2019/11/4,4126810,522.7199707
4126850,34.228,-100.074,7132.9,34.228,-100.074,7132.9, ,"Near Childress, Tx",PEASE RIVER,US,2020/1/31,2019/11/4,4126851,455.0599976
4126851,34.179,-99.278,9033.9,34.179,-99.278,9033.9, ,"Near Vernon, Tx",PEASE RIVER,US,2020/1/31,2019/11/4,4126803,355.4100037
4127100,38.506,-90.592,9810.9,38.506,-90.592,9810.9, ,"Near Eureka, Mo",MERAMEC RIVER,US,2020/1/31,2019/11/4,4127502,123.1900024
4127150,35.275,-88.977,3833.2,35.275,-88.977,3833.2, ,"Bolivar, Tn",HATCHIE RIVER,US,2020/1/31,2019/11/4,4127500,98.59999847
4127200,38.329,-89.879,13418.9,38.329,-89.879,13418.9, ,"New Athens, Il",KASKASKIA RIVER,US,2020/1/31,2019/11/4,4127502,109.5800018
4127201,38.612,-89.356,7042.2,38.612,-89.356,7042.2, ,"Carlyle, Il",KASKASKIA RIVER,US,2020/1/31,2019/11/4,4127200,122.8099976
4127202,38.961,-89.089,5024.6,38.961,-89.089,5024.6, ,"Vandalia, Il",KASKASKIA RIVER,US,2020/1/31,2019/11/4,4127201,138.1699982
4127310,33.651,-90.211,13522.4,33.651,-90.211,13522.4, ,"Money, Ms",TALLAHATCHIE RIVER,US,2020/1/31,2019/11/4,4127300,30.17000008
4127400,36.24,-89.218,4856.3,36.24,-89.218,4856.3, ,"Highway 51 Near Obion, Tn",OBION RIVER,US,2020/1/31,2019/11/4,4127500,-999
4127500,33.558,-91.238,2928254,33.558,-91.238,2928254, ,"Near Arkansas City, Ark",MISSISSIPPI RIVER,US,2020/1/31,2019/11/4,4127800,29.45999908
4127501,37.217,-89.464,1847188,37.217,-89.464,1847188, ,"Thebes, Il",MISSISSIPPI RIVER,US,2020/1/31,2019/11/4,4127500,91.44000244
4127502,37.903,-89.836,1835274,37.903,-89.836,1835274, ,"Chester, Il",MISSISSIPPI RIVER,US,2020/1/31,2019/11/4,4127501,103.9499969
4127503,38.629,-90.18,1805230,38.629,-90.18,1805230, ,"St. Louis, Mo",MISSISSIPPI RIVER,US,2020/1/31,2019/11/4,4127502,115.8099976
4127600,33.547,-90.543,1986.5,33.547,-90.543,1986.5, ,"Sunflower, Ms",BIG SUNFLOWER RIVER,US,2020/1/31,2019/11/4,4127800,28.32999992
4127610,34.908,-89.751,494.7,34.908,-89.751,494.7, ,"Near Olive Branch, Ms",COLDWATER RIVER,US,2020/1/31,2019/11/4,4127310,85.33999634
4127700,32.347,-90.697,7283.1,32.347,-90.697,7283.1, ,"Near Bovina, Ms",BIG BLACK RIVER,US,2020/1/31,2019/11/4,4127930,25.88999939
4127701,33.194,-89.771,2659.9,33.194,-89.771,2659.9, ,"West, Ms",BIG BLACK RIVER,US,2020/1/31,2019/11/4,4127700,76.12000275
4127800,32.315,-90.906,2964255,32.315,-90.906,2964255, ,"Vicksburg, Ms",MISSISSIPPI RIVER,US,2020/1/31,2019/11/4,4127930,14.09000015
4127910,31.325,-91.109,2038.3,31.325,-91.109,2038.3, ,"Rosetta, Miss.",HOMOCHITTO RIVER,US,2020/1/31,2019/11/4,4127930,28.77000046
4127920,31.227,-91.296,466.2,31.227,-91.296,466.2, ,"Near Woodville, Ms",BUFFALO RIVER,US,2020/1/31,2019/11/4,4127930,28.80999947
4127930,31.008,-91.624,3250000,31.008,-91.624,3250000, ,"Tarbert Landing, Ms",MISSISSIPPI RIVER,US,2020/1/31,2018/6/1,-999,2
4127940,30.889,-90.844,1502.2,30.889,-90.844,1502.2, ,"Near Darlington, La.",AMITE RIVER,US,2020/1/31,2019/11/4,4127941,44.43999863
4127941,30.464,-90.99,3315.2,30.464,-90.99,3315.2, ,"Near Denham Springs, La",AMITE RIVER,US,2020/1/31,2019/11/4,-999,-999
4127950,30.504,-90.677,639.7,30.504,-90.677,639.7, ,"Holden, La.",TICKFAW RIVER,US,2020/1/31,2019/11/4,-999,5.690000057
4131030,47.26,-68.595,15317.3,47.26,-68.595,15317.3, ,"Below Fish River, Fort Kent,Me",SAINT JOHN RIVER,US,2020/1/31,2019/11/4,-999,149.0200043
4131031,47.112,-69.09,6941.2,47.112,-69.09,6941.2, ,"Dickey, Me",SAINT JOHN RIVER,US,2020/1/31,2019/11/4,4147030,179.9499969
4131500,45.137,-67.317,3558.7,45.137,-67.317,3558.7, ,"Baring, Me",SAINT CROIX RIVER,US,2020/1/31,2019/11/4,-999,20.19000053
4131501,45.569,-67.429,1069.7,45.569,-67.429,1069.7, ,"Vanceboro, Me",SAINT CROIX RIVER,US,2020/1/31,2019/11/4,4147060,112.0999985
4132010,48.012,-89.616,1577.3,48.012,-89.616,1577.3, ,"Middle Falls Near Grand Portage, Minn.",PIGEON RIVER,US,2020/1/31,2019/11/4,4234010,240.0500031
4132100,46.633,-92.094,1087.8,46.633,-92.094,1087.8, ,"Near South Superior, Wi",NEMADJI RIVER,US,2020/1/31,2019/11/4,4234010,183.2200012
4132200,46.703,-92.419,8883.7,46.703,-92.419,8883.7, ,"Scanlon, Mn",SAINT LOUIS RIVER,US,2020/1/31,2019/11/4,4234010,335.6600037
4132300,46.486,-90.696,1546.2,46.486,-90.696,1546.2, ,"Near Odanah, Wis.",BAD RIVER,US,2020/1/31,2019/11/4,4234010,203.6999969
4132800,46.721,-89.207,3470.6,46.721,-89.207,3470.6, ,"Near Rockland, Mi",ONTONAGON RIVER,US,2020/1/31,2019/11/4,4234010,194.6799927
4132900,46.575,-85.27,2046.1,46.575,-85.27,2046.1, ,"Near Paradise, Mich.",TAHQUAMENON RIVER,US,2020/1/31,2019/11/4,4234010,212.7599945
4133100,45.756,-87.201,1165.5,45.756,-87.201,1165.5, ,"Near Hyde, Mich.",FORD RIVER,US,2020/1/31,2019/11/4,4236010,207.8000031
4133200,44.318,-88.197,15565.9,44.318,-88.197,15565.9, ,"Rapid Croche Dam Near Wrightstown, Wis.",FOX RIVER,US,2020/1/31,2019/11/4,4236010,-999
4133250,43.954,-88.952,3470.6,43.954,-88.952,3470.6, ,"Berlin, Wis.",FOX RIVER,US,2020/1/31,2019/11/4,4133200,226.9299927
4133260,44.392,-88.74,5853.4,44.392,-88.74,5853.4, ,"New London, Wi",WOLF RIVER,US,2020/1/31,2019/11/4,4133200,227.9700012
4133300,43.1,-87.909,1802.6,43.1,-87.909,1802.6, ,"Milwaukee, Wis.",MILWAUKEE RIVER,US,2020/1/31,2019/11/4,4236010,185.0800018
4133400,45.326,-87.663,10178.7,45.326,-87.663,10178.7, ,"Near Mcallister, Wi",MENOMINEE RIVER,US,2020/1/31,2019/11/4,4236010,189.6499939
4133401,45.871,-88.07,4662,45.871,-88.07,4662, ,"Twin Falls Near Iron Mountain, Mi",MENOMINEE RIVER,US,2020/1/31,2019/11/4,4133400,323.7000122
4133450,46.03,-86.161,2849,46.03,-86.161,2849, ,"Near Manistique, Mi",MANISTIQUE RIVER,US,2020/1/31,2019/11/4,4236010,185.4600067
4133500,41.829,-86.26,9494.9,41.829,-86.26,9494.9, ,"Niles, Mi",SAINT JOSEPH RIVER,US,2020/1/31,2019/11/4,4236010,192.9400024
4133501,41.801,-85.756,4832.9,41.801,-85.756,4832.9, ,"Mottville, Mi",SAINT JOSEPH RIVER,US,2020/1/31,2019/11/4,4133500,230.2200012
4133550,41.593,-85.849,1538.5,41.593,-85.849,1538.5, ,"Goshen, Ind.",ELKHART RIVER,US,2020/1/31,2019/11/4,4133500,234.5200043
4133650,42.482,-85.798,3962.7,42.482,-85.798,3962.7, ,"Near Allegan, Mi",KALAMAZOO RIVER,US,2020/1/31,2019/11/4,4236010,198.1199951
4133651,42.324,-85.198,2134.2,42.324,-85.198,2134.2, ,"Near Battle Creek, Mi",KALAMAZOO RIVER,US,2020/1/31,2019/11/4,4133650,248.4100037
4133652,42.265,-84.964,1162.9,42.265,-84.964,1162.9, ,"Marshall, Mi",KALAMAZOO RIVER,US,2020/1/31,2019/11/4,4133651,267.2000122
4133700,43.435,-85.665,5990.7,43.435,-85.665,5990.7, ,"Near Croton, Mi",MUSKEGON RIVER,US,2020/1/31,2019/11/4,4236010,210.3099976
4133701,43.899,-85.255,3711.5,43.899,-85.255,3711.5, ,"Evart, Mi",MUSKEGON RIVER,US,2020/1/31,2019/11/4,4133700,298.0100098
4133750,42.965,-85.676,12691,42.965,-85.676,12691, ,"Grand Rapids, Mich.",GRAND RIVER,US,2020/1/31,2019/11/4,4236010,178.5200043
4133751,42.751,-84.555,3185.7,42.751,-84.555,3185.7, ,"Lansing, Mi",GRAND RIVER,US,2020/1/31,2019/11/4,4133750,245.5299988
4133800,44.436,-85.699,2219.6,44.436,-85.699,2219.6, ,"Near Sherman, Mich.",MANISTEE RIVER,US,2020/1/31,2019/11/4,4133801,245.1300049
4133801,44.259,-85.942,3758.1,44.259,-85.942,3758.1, ,"Near Wellston, Mi",MANISTEE RIVER,US,2020/1/31,2019/11/4,4236010,195.0700073
4134300,43.595,-84.235,6216,43.595,-84.235,6216, ,"Midland, Mi",TITTABAWASEE RIVER,US,2020/1/31,2019/11/4,4134400,176.8099976
4134350,43.626,-84.708,1077.4,43.626,-84.708,1077.4, ,"Near Mount Pleasant, Mich.",CHIPPEWA RIVER,US,2020/1/31,2019/11/4,4134300,216.5200043
4134400,43.413,-83.963,15695.4,43.413,-83.963,15695.4, ,"Saginaw, Mi",SAGINAW RIVER,US,2020/1/31,2018/6/1,4236010,172.2299957
4134500,43.015,-84.181,1393.4,43.015,-84.181,1393.4, ,"Owosso, Mich.",SHIAWASSEE RIVER,US,2020/1/31,2019/11/4,4134501,215.5700073
4134501,43.255,-84.105,1649.8,43.255,-84.105,1649.8, ,"Near Fergus, Mi",SHIAWASSEE RIVER,US,2020/1/31,2019/11/4,4134400,178.5500031
4134600,43.584,-83.176,929.8,43.584,-83.176,929.8, ,"Cass City, Mich.",CASS RIVER,US,2020/1/31,2019/11/4,4134400,212.7299957
4134700,44.436,-83.434,4504,44.436,-83.434,4504, ,"Near Au Sable, Mi",AU SABLE RIVER,US,2020/1/31,2019/11/4,4236010,177.9799957
4134800,45.124,-83.635,1517.7,45.124,-83.635,1517.7, ,"Herron Road Near Bolton, Mi",THUNDERBAY RIVER,US,2020/1/31,2019/11/4,4236010,207.2599945
4135100,41.961,-83.531,2698.8,41.961,-83.531,2698.8, ,"Near Monroe, Mich.",RIVER RAISIN,US,2020/1/31,2019/11/4,4236050,187.8399963
4135200,41.5,-83.713,16394.699,41.5,-83.713,16394.699, ,"Waterville, Ohio",MAUMEE RIVER,US,2020/1/31,2019/11/4,4236050,181.5700073
4135201,41.199,-84.744,5514.1,41.199,-84.744,5514.1, ,"Antwerp, Oh",MAUMEE RIVER,US,2020/1/31,2019/11/4,4135200,211.8099976
4135205,41.237,-84.399,6003.6,41.237,-84.399,6003.6, ,"Near Defiance, Oh",AUGLAIZE RIVER,US,2020/1/31,2019/11/4,4135200,201.0800018
4135210,41.308,-83.159,3240.1,41.308,-83.159,3240.1, ,"Near Fremont, Ohio",SANDUSKY RIVER,US,2020/1/31,2019/11/4,4236050,190.8899994
4135215,41.044,-83.195,2004.7,41.044,-83.195,2004.7, ,"Near Mexico, Ohio",SANDUSKY RIVER,US,2020/1/31,2019/11/4,4135210,223.4499969
4135300,42.596,-82.909,1901.1,42.596,-82.909,1901.1, ,"Moravian Drive At Mt. Clemens, Mi",CLINTON RIVER,US,2020/1/31,2019/11/4,4236050,173.8699951
4135400,42.286,-83.733,1888.1,42.286,-83.733,1888.1, ,"Ann Arbor, Mi",HURON RIVER,US,2020/1/31,2019/11/4,4236050,227.0200043
4135500,41.719,-81.228,1774.2,41.719,-81.228,1774.2, ,"Painesville, Oh",GRAND RIVER,US,2020/1/31,2019/11/4,4236050,181.7700043
4135800,42.464,-78.935,1129.2,42.464,-78.935,1129.2, ,"Gowanda, N.Y.",CATTARAUGUS CREEK,US,2020/1/31,2019/11/4,4236050,225.1999969
4136300,43.181,-77.628,6389.5,43.181,-77.628,6389.5, ,"Rochester, N.Y.",GENESEE RIVER,US,2020/1/31,2019/11/4,4243150,74.44000244
4136301,42.57,-78.042,2548.6,42.57,-78.042,2548.6, ,"Portageville, Ny",GENESEE RIVER,US,2020/1/31,2019/11/4,4136300,329.1799927
4136400,43.452,-76.505,13209,43.452,-76.505,13209, ,"Lock 7, Oswego, Ny",OSWEGO RIVER,US,2020/1/31,2019/11/4,4243150,74.70999908
