ID,lat_alloc,lon_alloc,area_alloc,lat_ori,lon_ori,area_ori,area_diff,area_error,loc_km_diff,alloc_score,rivname,locname,flag,memo
1865,33.78,133.663,72.07,33.78,133.663,-9999,-999,-999,0.024,-999,立川川,立川川,1,
1866,34.287,133.813,125.259,34.287,133.813,136.5,-11.241,-0.082,0.027,0.073,土器川,丸亀橋,1,
1867,34.198,133.842,101.738,34.198,133.842,106.7,-4.962,-0.047,0.036,0.044,土器川,祓川橋,1,
1868,34.174,133.888,90.214,34.174,133.889,90,0.214,0.002,0.082,0.02,土器川,常包橋,1,
1869,34.165,133.926,71.378,34.164,133.926,72.1,-0.722,-0.01,0.07,0.024,土器川,御用橋,1,
1870,34.151,133.948,61.543,34.151,133.948,59.6,1.943,0.033,0.034,0.041,土器川,天川,1,
1871,34.117,133.972,37.193,34.117,133.972,37.7,-0.507,-0.013,0.06,0.03,土器川,明神,1,
1872,34.185,133.877,96.815,34.186,133.877,99,-2.185,-0.022,0.065,0.03,土器川,大川（取水口）,1,
1873,34.184,133.878,95.761,34.184,133.88,98.3,-2.539,-0.026,0.14,0.048,土器川,大川（本川）,1,
1874,34.131,133.999,7.27,34.131,134.004,9.4,-2.13,-0.227,0.434,0.503,前の川,前の川上流,1,
1875,34.265,133.831,107.215,34.264,133.831,120.9,-13.685,-0.113,0.069,0.11,土器川,高柳橋,1,
1876,33.553,130.733,41.397,33.554,130.733,42,-0.603,-0.014,0.067,0.032,遠賀川,大隈,1,
1877,33.66,130.688,294.119,33.661,130.689,292,2.119,0.007,0.098,0.027,遠賀川,川島,1,
1878,33.74,130.73,372.943,33.74,130.73,366,6.943,0.019,0.048,0.029,遠賀川,勘六橋,1,
1879,33.749,130.733,706.678,33.75,130.732,695,11.678,0.017,0.097,0.036,遠賀川,日の出橋,1,
1880,33.792,130.71,879.164,33.792,130.711,887,-7.836,-0.009,0.067,0.02,遠賀川,唐熊,1,
1881,33.816,130.706,916.428,33.816,130.707,925,-8.572,-0.009,0.069,0.021,遠賀川,中間,1,
1882,33.619,130.674,118.569,33.619,130.675,113,5.569,0.049,0.07,0.063,穂波川,秋松橋,1,
1883,33.569,130.852,62.093,33.569,130.852,76,-13.907,-0.183,0.029,0.175,彦山川,添田,1,
1884,33.649,130.812,95.932,33.649,130.812,127,-31.068,-0.245,0.039,0.251,彦山川,伊田,1,
1885,33.699,130.772,292.876,33.699,130.772,309,-16.124,-0.052,0.054,0.052,彦山川,赤池,1,
1886,33.733,130.734,321.097,33.733,130.733,326,-4.903,-0.015,0.103,0.032,彦山川,中島,1,
1887,33.666,130.812,57.977,33.666,130.812,47,10.977,0.234,0.019,0.239,金辺川,夏吉,1,
1888,33.631,130.794,72.114,33.631,130.793,72,0.114,0.002,0.075,0.019,中元寺川,春日橋,1,
1889,33.724,130.673,135.307,33.724,130.673,123,12.307,0.1,0.035,0.107,犬鳴川,宮田橋,1,
1890,33.723,130.665,45.622,33.723,130.664,46,-0.378,-0.008,0.054,0.022,八木山川,生見,1,
1891,33.783,130.733,7.577,33.783,130.733,8,-0.423,-0.053,0.053,0.079,笹尾川,野面,1,
1892,33.799,130.726,12.268,33.799,130.726,13,-0.732,-0.056,0.044,0.069,黒川,石園,1,
1893,33.812,130.673,22.501,33.811,130.673,31,-8.499,-0.274,0.09,0.316,西川,木月,1,
1894,33.891,130.673,74.608,33.891,130.674,59,15.608,0.265,0.1,0.291,西川,祇園橋,1,
1895,33.269,129.963,89.67,33.268,129.963,91,-1.33,-0.015,0.085,0.029,松浦川,桃の川橋,1,
1896,33.301,129.967,118.99,33.3,129.967,120,-1.01,-0.008,0.084,0.023,松浦川,川西橋,1,
1897,33.348,129.992,147.309,33.348,129.993,150,-2.691,-0.018,0.061,0.026,松浦川,和田山橋,1,
1898,33.366,130.003,264.037,33.366,130.004,275,-10.963,-0.04,0.048,0.041,松浦川,牟田部,1,
1899,33.41,129.984,385.955,33.41,129.984,398.8,-12.845,-0.032,0.046,0.034,松浦川,養母田,1,
1900,33.447,129.985,422.238,33.447,129.986,434,-11.762,-0.027,0.075,0.036,松浦川,松浦橋,1,
1901,33.312,130.073,39.612,33.312,130.073,38.5,1.112,0.029,0.023,0.036,厳木川,中島橋,1,
1902,33.351,130.013,91.72,33.351,130.013,93,-1.28,-0.014,0.038,0.018,厳木川,浦の川橋,1,
1903,33.37,129.948,69.196,33.37,129.948,-9999,-999,-999,0.018,-999,徳須恵川,上徳須恵,1,
1904,33.376,129.953,69.884,33.376,129.953,71,-1.116,-0.016,0.056,0.025,徳須恵川,徳須恵橋,1,
1905,33.34,130.112,29.527,33.34,130.111,-9999,-999,-999,0.089,-999,厳木川,野々平,1,
1906,33.326,130.097,34.254,33.325,130.096,-9999,-999,-999,0.091,-999,厳木川,観音橋,1,
1907,32.908,130.026,9.09,32.908,130.026,8.91,0.18,0.02,0.049,0.053,富川,富川,1,
1908,32.895,130.026,17.573,32.895,130.025,17.5,0.073,0.004,0.068,0.037,本明川,琴川橋,1,
1909,32.852,130.045,36.308,32.852,130.045,35.8,0.508,0.014,0.016,0.019,本明川,裏山,1,
1910,32.835,130.065,11,32.835,130.065,87,-23.937,-0.275,1.826,0.676,半造川,埋津,1,The reported uparea seems to be wrong and it was allocated to different river. Reported uparea was corrected.
1911,32.835,130.074,15.362,32.836,130.074,18.5,-3.138,-0.17,0.07,0.186,半造川,半造橋,1,
1912,32.858,130.087,83.037,32.859,130.086,86,-2.963,-0.034,0.169,0.063,本明川,不知火,1,
1913,32.851,130.055,3.326,32.851,130.055,3.7,-0.374,-0.101,0.037,0.122,福田川,福田,1,
1914,33.172,130.038,30.752,33.172,130.039,28.1,2.652,0.094,0.092,0.129,六角川,溝ノ上,1,
1915,33.174,130.048,33.152,33.175,130.048,32.3,0.852,0.026,0.078,0.054,六角川,潮見橋,1,
1916,33.185,130.049,41.771,33.185,130.049,-9999,-999,-999,0.054,-999,六角川,大日堰,1,
1917,33.213,130.074,91.921,33.214,130.074,93.2,-1.279,-0.014,0.094,0.03,六角川,新橋,1,
1918,33.195,130.141,125.363,33.196,130.141,146,-20.637,-0.141,0.096,0.143,六角川,六角橋,1,
1919,33.206,130.19,147.047,33.203,130.188,146,1.047,0.007,0.389,0.085,六角川,河口堰,1,
1920,33.201,130.197,313.798,33.201,130.197,333.5,-19.702,-0.059,0.056,0.058,六角川,住ノ江橋,1,
1921,33.194,130.02,9.476,33.193,130.02,-9999,-999,-999,0.083,-999,武雄川,武雄川,1,
1922,33.262,130.085,27.085,33.262,130.085,26.7,0.385,0.014,0.044,0.032,牛津川,浦町橋,1,
1923,33.276,130.148,94.956,33.276,130.148,95,-0.044,0,0.035,0.008,牛津川,妙見橋,1,
1924,33.247,130.194,109.812,33.246,130.195,121,-11.188,-0.092,0.13,0.102,牛津川,砥川大橋,1,
1925,33.263,130.19,11.983,33.263,130.189,-9999,-999,-999,0.06,-999,晴気川,晴気川,1,
1926,33.331,130.267,224.706,33.331,130.268,225.5,-0.794,-0.004,0.066,0.016,嘉瀬川,川上,1,
1927,33.278,130.253,228.277,33.278,130.254,230.9,-2.623,-0.011,0.072,0.023,嘉瀬川,池森,1,
1928,33.247,130.244,258.219,33.246,130.244,253.8,4.419,0.017,0.063,0.03,嘉瀬川,徳万,1,
1929,33.224,130.253,259.828,33.224,130.253,254.5,5.328,0.021,0.055,0.032,嘉瀬川,久保田,1,
1930,33.303,130.203,17.515,33.304,130.204,18.1,-0.585,-0.032,0.076,0.061,祗園川,祇園,1,
1931,33.269,130.242,20.501,33.271,130.235,20.5,0.001,0,0.729,0.322,祗園川,深町,1,
1932,33.28,130.277,3.692,33.28,130.281,-9999,-999,-999,0.367,-999,多布施川,植木,1,
1933,33.369,130.206,139.755,33.369,130.207,-9999,-999,-999,0.075,-999,嘉瀬川,宮ノ渕,1,
1934,33.44,130.205,25.061,33.439,130.205,-9999,-999,-999,0.065,-999,神水川,中原,1,
1935,33.251,130.972,528.2,33.251,130.971,532.8,-4.6,-0.009,0.06,0.019,筑後川,小平,1,
1936,33.306,130.942,1117.707,33.306,130.943,1125,-7.293,-0.006,0.066,0.018,筑後川,小渕,1,
1937,33.312,130.931,1157.388,33.313,130.931,1176,-18.612,-0.016,0.134,0.039,筑後川,隈,1,
1938,33.347,130.833,1440.055,33.346,130.832,1443,-2.945,-0.002,0.084,0.018,筑後川,荒瀬,1,
1939,33.365,130.753,1562.556,33.364,130.753,1566,-3.444,-0.002,0.078,0.017,筑後川,恵蘇ノ宿,1,
1940,33.353,130.633,1709.052,33.353,130.632,1812,-102.948,-0.057,0.079,0.061,筑後川,片ノ瀬,1,
1941,33.319,130.494,2262.887,33.319,130.494,2295,-32.113,-0.014,0.037,0.018,筑後川,瀬ノ下,1,
1942,33.216,130.363,2802.722,33.216,130.365,2878,-75.278,-0.026,0.169,0.054,筑後川,若津,1,
1943,33.298,130.965,527.473,33.298,130.964,540.5,-13.027,-0.024,0.054,0.029,玖珠川,小ヶ瀬,1,
1944,33.33,130.934,123.629,33.33,130.934,130.2,-6.571,-0.05,0.015,0.043,花月川,花月,1,
1945,33.342,130.79,65.813,33.342,130.789,68,-2.187,-0.032,0.068,0.041,隈上川,西隈ノ上,1,
1946,33.381,130.66,71.232,33.381,130.661,98,-26.768,-0.273,0.061,0.294,佐田川,金丸橋,1,
1947,33.381,130.634,76.555,33.381,130.634,78,-1.445,-0.019,0.028,0.02,小石原川,栄田橋,1,
1948,33.342,130.691,57.239,33.343,130.691,50,7.239,0.145,0.071,0.165,巨瀬川,中央橋,1,
1949,33.377,130.552,174.14,33.377,130.551,167,7.14,0.043,0.101,0.063,宝満川,端間,1,
1950,33.313,130.367,49.899,33.313,130.367,50.8,-0.901,-0.018,0.039,0.025,城原川,日出来橋,1,
1951,33.319,130.387,27.6,33.319,130.387,29.6,-2,-0.068,0.033,0.067,田手川,田手橋,1,
1952,33.356,130.362,42.555,33.356,130.362,-9999,-999,-999,0.033,-999,城原川,仁比山,1,
1953,33.259,130.374,51.322,33.259,130.374,-9999,-999,-999,0.028,-999,城原川,柴尾橋,1,
1954,33.292,130.319,1.4,33.291,130.319,-9999,-999,-999,0.153,-999,巨勢川,東渕,1,
1955,33.295,130.317,1.291,33.295,130.314,-9999,-999,-999,0.313,-999,巨勢川,東名,1,
1956,33.298,130.303,23.741,33.298,130.303,-9999,-999,-999,0.044,-999,黒川,廿橋,1,
1957,33.184,131.033,281.353,33.184,131.033,286,-4.647,-0.016,0.035,0.019,筑後川,杖立,1,
1958,33.23,130.983,523.436,33.23,130.983,512.5,10.936,0.021,0.038,0.029,筑後川,小五馬,1,
1959,33.276,130.953,578.407,33.275,130.954,579,-0.593,-0.001,0.091,0.019,筑後川,千丈,1,
1960,33.134,130.942,63.346,33.134,130.942,63,0.346,0.005,0.035,0.014,津江川,栃野,1,
1961,33.11,130.962,39.153,33.11,130.961,39,0.153,0.004,0.088,0.032,川原川,川原,1,
1962,33.117,130.969,39.399,33.118,130.969,39,0.399,0.01,0.074,0.034,上野田川,上野田,1,
1963,33.276,131.117,382.428,33.277,131.118,-9999,-999,-999,0.157,-999,玖珠川,竹中,1,
1964,33.183,130.505,446.754,33.183,130.505,460,-13.246,-0.029,0.042,0.031,矢部川,船小屋,1,
1965,33.122,130.44,527.333,33.121,130.439,499,28.333,0.057,0.081,0.073,矢部川,浦島橋,1,
1966,33.12,130.473,58.418,33.12,130.473,43,15.418,0.359,0.018,0.364,飯江川,安手橋,1,
1967,32.956,130.792,149.286,32.956,130.793,152,-2.714,-0.018,0.066,0.027,菊池川,広瀬,1,
1968,32.98,130.735,322.79,32.98,130.735,331.7,-8.91,-0.027,0.042,0.029,菊池川,中富,1,
1969,32.992,130.72,541.947,32.993,130.72,554,-12.053,-0.022,0.071,0.031,菊池川,分田,1,
1970,33.01,130.687,580.944,33.011,130.687,586,-5.056,-0.009,0.067,0.02,菊池川,山鹿,1,
1971,33.023,130.624,759.119,33.024,130.624,767.1,-7.981,-0.01,0.123,0.032,菊池川,菰田,1,
1972,32.938,130.584,897.389,32.938,130.583,906,-8.611,-0.01,0.1,0.027,菊池川,玉名,1,
1973,32.894,130.537,988.583,32.894,130.536,995,-6.417,-0.006,0.081,0.021,菊池川,滑石,1,
1974,32.92,130.46,21.818,32.919,130.461,-9999,-999,-999,0.137,-999,菊池川,長洲,1,
1975,32.985,130.808,58.37,32.986,130.807,44,14.37,0.327,0.086,0.353,迫間川,隈府,1,
1976,32.934,130.733,154.796,32.933,130.733,156,-1.204,-0.008,0.12,0.03,合志川,佐野,1,
1977,32.972,130.727,206.205,32.971,130.727,203.8,2.405,0.012,0.058,0.023,合志川,芦原,1,
1978,33.041,130.678,107.803,33.041,130.678,109.8,-1.997,-0.018,0.045,0.023,岩野川,城,1,
1979,32.938,130.562,17.064,32.938,130.562,18.2,-1.136,-0.062,0.028,0.063,繁根木川,岩崎,1,
1980,32.977,130.745,86.686,32.978,130.745,87.9,-1.214,-0.014,0.103,0.032,上内田川,袋田,1,
1981,32.973,130.753,63.423,32.972,130.754,69.4,-5.977,-0.086,0.113,0.098,迫間川,高田（廃止）,1,
1982,33.07,130.862,9.554,33.07,130.862,9.6,-0.046,-0.005,0.024,0.019,迫間川,穴川,1,
1983,33.058,130.873,6.028,33.058,130.873,6.2,-0.172,-0.028,0.041,0.054,鳳来川,鳳来,1,
1984,32.988,130.828,106.673,32.988,130.828,-9999,-999,-999,0.05,-999,菊池川,築地堰NO１,1,
1985,32.988,130.828,106.673,32.988,130.828,-9999,-999,-999,0.05,-999,菊池川,築地堰NO２,1,
1986,32.859,130.874,422.924,32.859,130.874,425,-2.076,-0.005,0.029,0.01,白川,陣内,1,
1987,32.812,130.722,476.055,32.811,130.721,475,1.055,0.002,0.102,0.023,白川,子飼橋,1,
1988,32.798,130.712,476.611,32.798,130.712,470.6,6.011,0.013,0.021,0.017,白川,銀座橋,1,
1989,32.797,130.708,476.723,32.796,130.707,477,-0.277,-0.001,0.084,0.017,白川,代継橋,1,
1990,32.774,130.635,478.767,32.775,130.636,480,-1.233,-0.003,0.094,0.021,白川,小島,1,
1991,32.849,131.008,146.418,32.85,131.007,149,-2.582,-0.017,0.098,0.033,白川,妙見橋,1,
1992,32.873,130.959,377.138,32.874,130.959,386,-8.862,-0.023,0.12,0.042,白川,立野,1,
1993,32.642,130.834,448.648,32.642,130.834,581,-132.352,-0.228,0.041,0.229,緑川,上揚,1,
1994,32.645,130.808,524.45,32.645,130.807,519,5.45,0.011,0.059,0.022,緑川,中甲橋,1,
1995,32.735,130.74,685.017,32.735,130.739,681,4.017,0.006,0.071,0.02,緑川,城南,1,
1996,32.716,130.608,1100.919,32.718,130.608,1100,0.919,0.001,0.227,0.046,緑川,網津,1,
1997,32.72,130.876,63.771,32.72,130.874,63.2,0.571,0.009,0.161,0.049,御船川,川鴫橋,1,
1998,32.701,130.824,114.587,32.701,130.825,115.5,-0.913,-0.008,0.074,0.021,御船川,横野,1,
1999,32.712,130.798,118.633,32.712,130.797,120,-1.367,-0.011,0.087,0.026,御船川,御船,1,
2000,32.759,130.753,222.019,32.759,130.753,220,2.019,0.009,0.044,0.018,加勢川,大六橋,1,
2001,32.722,130.677,76.78,32.721,130.677,62.4,14.38,0.23,0.059,0.245,浜戸川,富合,1,
2002,32.638,130.984,297.293,32.638,130.983,302,-4.707,-0.016,0.099,0.032,緑川,津留,1,
2003,32.27,130.941,248.653,32.269,130.941,250,-1.347,-0.005,0.126,0.029,球磨川,多良木,1,
2004,32.242,130.873,430.325,32.243,130.873,435,-4.675,-0.011,0.071,0.022,球磨川,深田,1,
2005,32.21,130.819,493.617,32.211,130.819,485,8.617,0.018,0.069,0.031,球磨川,一武,1,
2006,32.213,130.767,1143.455,32.213,130.767,1137,6.455,0.006,0.041,0.014,球磨川,人吉,1,
2007,32.24,130.687,1462.921,32.24,130.686,1464,-1.079,-0.001,0.089,0.018,球磨川,渡,1,
2008,32.29,130.605,1597.096,32.29,130.605,1601,-3.904,-0.002,0.048,0.012,球磨川,大野,1,
2009,32.462,130.656,1851.983,32.462,130.656,1856,-4.017,-0.002,0.032,0.008,球磨川,横石,1,
2010,32.499,130.622,1868.898,32.501,130.622,1873,-4.102,-0.002,0.193,0.04,球磨川,萩原,1,
2011,32.494,130.601,1869.692,32.495,130.601,1875.8,-6.108,-0.003,0.141,0.031,球磨川,柳橋,1,
2012,32.476,130.572,1871.232,32.477,130.571,1877,-5.768,-0.003,0.154,0.033,球磨川,金剛,1,
2013,32.502,130.598,1,32.502,130.598,1876.45,-6.675,-0.004,0.915,0.186,前川,前川,1,"The J-FlwDir bifurcation seems wrong, the upstream was corrected."
2014,32.442,130.856,228.612,32.442,130.857,227,1.612,0.007,0.081,0.023,川辺川,五木宮園,1,
2015,32.305,130.847,489.219,32.305,130.846,491,-1.781,-0.004,0.054,0.013,川辺川,四浦,1,
2016,32.224,130.794,529.409,32.224,130.794,530,-0.591,-0.001,0.042,0.009,川辺川,柳瀬,1,
2017,32.06,130.781,227.563,32.059,130.781,227,0.563,0.002,0.159,0.034,川内川,上真幸,1,
2018,32.051,130.765,252.48,32.051,130.764,246,6.48,0.026,0.064,0.039,川内川,真幸,1,
2019,32.012,130.742,285.543,32.012,130.742,284,1.543,0.005,0.04,0.013,川内川,吉松,1,
2020,31.953,130.716,335.844,31.953,130.716,339,-3.156,-0.009,0.053,0.018,川内川,栗野橋,1,
2021,31.985,130.666,382.8,31.986,130.665,390,-7.2,-0.018,0.113,0.037,川内川,湯之尾,1,
2022,32.006,130.628,409.189,32.006,130.629,428,-18.811,-0.044,0.057,0.046,川内川,荒田,1,
2023,31.937,130.466,871.305,31.937,130.467,883,-11.695,-0.013,0.099,0.03,川内川,湯田,1,
2024,31.908,130.453,1016.969,31.909,130.454,1032,-15.031,-0.015,0.159,0.043,川内川,宮之城,1,
2025,31.856,130.391,1179.304,31.856,130.389,1153,26.304,0.023,0.188,0.06,川内川,倉野橋,1,
2026,31.862,130.335,1329.67,31.863,130.336,1348,-18.33,-0.014,0.143,0.039,川内川,斧渕,1,
2027,31.822,130.312,1403.72,31.823,130.311,1425,-21.28,-0.015,0.18,0.047,川内川,川内,1,
2028,32.033,130.615,243.528,32.032,130.615,245,-1.472,-0.006,0.081,0.021,羽月川,花北,1,
2029,32.015,130.599,697.355,32.016,130.599,720,-22.645,-0.031,0.16,0.056,川内川,鈴之瀬,1,
2030,31.398,130.856,32.21,31.398,130.856,46,-13.79,-0.3,0.025,0.329,肝属川,王子橋,1,
2031,31.384,130.852,34.543,31.384,130.853,49,-14.457,-0.295,0.087,0.339,肝属川,朝日橋,1,
2032,31.365,130.883,57.895,31.365,130.883,-9999,-999,-999,0.057,-999,肝属川,大正橋,1,
2033,31.356,130.902,136.583,31.356,130.902,-9999,-999,-999,0.028,-999,肝属川,馬込橋,1,
2034,31.362,130.947,243.441,31.362,130.947,244,-0.559,-0.002,0.05,0.012,肝属川,高良橋,1,
2035,31.362,130.974,443.352,31.361,130.974,450,-6.648,-0.015,0.093,0.03,肝属川,俣瀬,1,
2036,31.358,131.013,510.476,31.357,131.013,485,25.476,0.053,0.073,0.067,肝属川,波見,1,
2037,31.378,130.849,13.232,31.378,130.85,10.2,3.032,0.297,0.084,0.35,下谷川,鉄道橋,1,
2038,31.374,130.858,16.547,31.374,130.858,15.6,0.947,0.061,0.048,0.085,下谷川,田崎大橋,1,
2039,31.344,130.902,63.358,31.344,130.902,62,1.358,0.022,0.029,0.029,姶良川,姶良橋,1,
2040,31.298,130.958,32.891,31.298,130.958,34,-1.109,-0.033,0.035,0.037,高山川,川添下橋,1,
2041,31.348,130.944,54.403,31.347,130.944,54,0.403,0.007,0.104,0.036,高山川,高山橋,1,
2042,31.392,130.962,116.862,31.392,130.961,120,-3.138,-0.026,0.086,0.037,串良川,豊栄,1,
2043,31.72,131.052,169.556,31.72,131.052,160,9.556,0.06,0.018,0.063,大淀川,岳下,1,
2044,31.766,131.066,365.473,31.767,131.066,359,6.473,0.018,0.114,0.041,大淀川,乙房,1,
2045,31.784,131.077,510.355,31.784,131.077,512,-1.645,-0.003,0.009,0.004,大淀川,広瀬,1,
2046,31.808,131.117,602.994,31.808,131.117,598,4.994,0.008,0.052,0.019,大淀川,王子橋,1,
2047,31.86,131.113,877.06,31.86,131.113,861,16.06,0.019,0.049,0.028,大淀川,樋渡,1,
2048,31.955,131.301,1568.709,31.955,131.301,1564,4.709,0.003,0.033,0.01,大淀川,高岡,1,
2049,31.955,131.398,2124.728,31.955,131.399,2126,-1.272,-0.001,0.103,0.021,大淀川,柏田,1,
2050,31.906,131.42,2163.616,31.907,131.421,2174.9,-11.284,-0.005,0.117,0.027,大淀川,宮崎,1,
2051,31.894,131.449,2166.381,31.891,131.45,2176,-9.619,-0.004,0.311,0.066,大淀川,姥ヶ島,1,
2052,31.994,131.247,143.838,31.994,131.246,143.4,0.438,0.003,0.056,0.014,本庄川,綾南橋,1,
2053,31.984,131.319,382.579,31.984,131.319,381,1.579,0.004,0.024,0.009,本庄川,嵐田,1,
2054,31.96,131.373,500.633,31.96,131.373,505.3,-4.667,-0.009,0.047,0.016,本庄川,柳瀬,1,
2055,32.002,131.269,214.398,32.003,131.269,216,-1.602,-0.007,0.104,0.026,綾北川,入野橋,1,
2056,31.988,131.353,97.923,31.989,131.353,101,-3.077,-0.03,0.101,0.044,深年川,太田原,1,
2057,32.163,131.473,393.649,32.163,131.474,396.3,-2.651,-0.007,0.104,0.026,小丸川,高城,1,
2058,32.14,131.516,430.609,32.139,131.516,433,-2.391,-0.006,0.065,0.017,小丸川,小丸大橋,1,
2059,32.131,131.526,433.613,32.13,131.525,437.8,-4.187,-0.01,0.154,0.038,小丸川,御屋敷,1,
2060,32.12,131.506,21.049,32.121,131.509,20,1.049,0.052,0.276,0.176,宮田川,欄干橋,1,
2061,32.603,131.47,877.116,32.604,131.47,878,-0.884,-0.001,0.06,0.013,五ヶ瀬川,巳,1,
2062,32.563,131.619,1048.807,32.563,131.619,1044,4.807,0.005,0.032,0.011,五ヶ瀬川,三輪,1,
2063,32.582,131.639,26,32.582,131.639,1072,-19.991,-0.019,1.837,0.382,五ヶ瀬川,松山,1,The reported uparea seems to be wrong and it was allocated to different river. Reported uparea was corrected.
2064,32.578,131.666,1058.059,32.579,131.666,1053,5.059,0.005,0.059,0.017,大瀬川,三ツ瀬,1,
2065,32.583,131.697,1059.196,32.582,131.697,1088,-28.804,-0.026,0.083,0.037,大瀬川,鷺島,1,
2066,32.61,131.631,123.558,32.61,131.631,124,-0.442,-0.004,0.052,0.013,祝子川,佐野,1,
2067,32.601,131.677,137.943,32.6,131.677,137,0.943,0.007,0.077,0.022,祝子川,祝子,1,
2068,32.684,131.698,517.97,32.684,131.696,519,-1.03,-0.002,0.181,0.038,北川,熊田,1,
2069,32.672,131.703,532.266,32.671,131.704,519,13.266,0.026,0.076,0.041,北川,長井,1,
2070,32.948,131.772,103.023,32.949,131.771,102,1.023,0.01,0.131,0.036,番匠川,小川橋,1,
2071,32.96,131.816,203.798,32.961,131.816,207,-3.202,-0.015,0.064,0.025,番匠川,白山,1,
2072,32.956,131.847,278.346,32.957,131.846,278,0.346,0.001,0.097,0.021,番匠川,番匠橋,1,
2073,32.953,131.884,308.596,32.953,131.885,310,-1.404,-0.005,0.104,0.024,番匠川,長瀬橋,1,
2074,32.956,131.922,458.939,32.963,131.929,464,-5.061,-0.011,1.024,0.213,番匠川,灘,1,The coastal location is allocated into land. The allocation works well.
2075,32.912,131.797,71.554,32.912,131.796,71,0.554,0.008,0.052,0.02,久留須川,間庭橋,1,
2076,32.976,131.847,62.754,32.976,131.847,63,-0.246,-0.004,0.056,0.017,井崎川,蕨野橋,1,
2077,32.928,131.876,85.918,32.928,131.876,87,-1.082,-0.012,0.059,0.022,堅田川,堅田橋,1,
2078,33.074,131.637,1241.468,33.074,131.636,1239,2.468,0.002,0.084,0.019,大野川,犬飼,1,
2079,33.162,131.649,1370.985,33.162,131.649,1381,-10.015,-0.007,0.036,0.013,大野川,白滝橋,1,
2080,33.194,131.683,1412.279,33.194,131.682,1421,-8.721,-0.006,0.065,0.018,大野川,大津留,1,
2081,33.26,131.699,1423.905,33.262,131.701,1434,-10.095,-0.007,0.236,0.053,大野川,家島,1,
2082,33.24,131.699,1421.683,33.238,131.7,1432,-10.317,-0.007,0.187,0.043,大野川,鶴崎橋,1,
